gene,degree_centrality,strength,betweenness_centrality,closeness_centrality,harmonic_centrality,eigenvector_centrality,pagerank,clustering_coefficient,core_number
EGF,0.1348314606741573,66.74813122124067,8.023173765363118e-05,0.2541170255296372,226.2662666072046,0.014264357026787178,0.0013406650185288612,0.4136749216114469,59
ELANE,0.10393258426966293,50.241808176496406,0.001035098531898418,0.2572900264026199,221.6232050514058,0.011754359645406307,0.0010595355291887058,0.39647078036552935,53
ELN,0.1095505617977528,49.817017583051154,0.00039507577553374735,0.2743106191916444,225.0989473918914,0.011665463597917593,0.0010466945281879933,0.34016289499091396,58
EMILIN1,0.21769662921348315,104.47975493640017,0.00038322350226773497,0.27993274868991874,252.0459920137759,0.0557328624372027,0.0017191183373397461,0.4472782542128059,100
EMILIN2,0.07162921348314606,32.15867349456455,0.0007466932157587826,0.23360364746840268,199.5022854116436,0.006024265988295278,0.0008563874867836139,0.2655405544842407,34
EMILIN3,0.23595505617977527,115.56721863782182,0.0003535928191027039,0.3274240686395052,277.94768201864116,0.06380540627835163,0.0018857490401987351,0.46231582255949183,100
EPYC,0.2794943820224719,152.67459485226954,9.372702446233948e-05,0.3013367771710823,291.59825292035487,0.09453898357559515,0.0022951665629540935,0.550207712662559,100
Ecm1,0.018258426966292134,7.1725749527522815,4.345833530871221e-05,0.2003586845868107,158.2374681486629,1.1568322600353545e-05,0.00043153265615615435,0.17193507885404907,13
Edil3,0.1853932584269663,103.36843623598463,9.426447504739705e-05,0.27225659725659157,248.68739994538174,0.0006890398676835907,0.0022170780137921254,0.6085956110033576,77
Efemp1,0.05758426966292135,25.847468843033557,0.00075064397351412,0.2482837150542395,196.12315574531073,0.0001748927757640873,0.001043263050316404,0.25067477661876114,26
Efemp2,0.02949438202247191,11.932821834821432,0.00019753788776687368,0.22365747567398586,172.59372052367283,2.1304736492751078e-05,0.0006393489356382206,0.16916729794488178,20
Egfl7,0.05898876404494382,29.294273178982294,4.438816011375628e-05,0.21985500873504404,186.30231007140702,3.467692824586124e-05,0.001137501742644995,0.4356475230731709,26
Egln1,0.16713483146067415,79.3780525169239,0.001043000047409093,0.26898616890280325,230.21026409698283,0.0006418422262915205,0.0018503157901352527,0.48854608618213397,77
Elfn1,0.1853932584269663,103.59826712167924,4.869750471330898e-05,0.27179076196036295,248.66066753331884,0.0006879741054075986,0.0022174211190711043,0.6135786963555543,77
Elfn2,0.1853932584269663,103.59826712167924,4.869750471330898e-05,0.27179076196036295,248.66066753331884,0.0006879741054076021,0.0022174211190711043,0.6135786963555544,77
Eln,0.033707865168539325,14.153078942972064,0.0003042083471609855,0.2130805880505638,170.65509148454092,2.9151009557121204e-05,0.000683440634999973,0.18877716527358898,22
Emilin1,0.05758426966292135,24.988163615832516,0.0026825645158741447,0.27765006757087635,211.5543470979926,0.0012478182107158503,0.0009906457581381205,0.24905902681786013,26
Emilin2,0.0646067415730337,30.094948156630487,0.001058803078430443,0.24159855345811462,194.4257230158446,9.780614503509475e-05,0.0012477477092831773,0.2732243448314949,26
F10,0.09550561797752809,39.914317731092325,0.0,0.22412177071960193,193.27060986800348,0.00552073006675477,0.0010073634802250605,0.28171195335460475,46
F12,0.17556179775280897,73.47428655679694,0.0036386478926658133,0.30437045500067494,242.2944115105309,0.04424498995552674,0.0012520264241961026,0.5106524256435977,100
F13A1,0.19662921348314605,84.3456657838894,0.0009363295880149813,0.2736986026019824,235.7024278700344,0.03985748715490368,0.001490413458735978,0.35099209067966314,92
F13B,0.06741573033707865,38.846570925598904,1.3843901579793001e-05,0.23850700418535847,214.07619437799448,0.0026070265308591406,0.00106518490176998,0.6501916826766576,46
F13a1,0.06039325842696629,25.799448419782262,0.003243572117132066,0.2548824436397731,197.69732538598907,0.00017040032690925427,0.001068873759212495,0.244827558267829,26
F13b,0.043539325842696625,18.77513546887042,0.000300257589405648,0.21146955277689022,172.33798663959567,1.4034856102008006e-05,0.0008856874586181335,0.23712251806641352,23
F2,0.1699438202247191,73.01265368931213,0.00886550040297729,0.2908029083357456,237.02539132348303,0.0424386553706471,0.001284538808289878,0.47878410487855694,100
F7,0.2794943820224719,152.67459485226954,8.977626670700203e-05,0.3013367771710823,291.59825292035487,0.09453898357559518,0.0022951665629540935,0.550207712662559,100
F9,0.07162921348314606,31.46026884595129,2.3704546532024842e-05,0.24270474837352973,199.7421244855942,0.003908993371379669,0.0008600623560893292,0.35287411688896053,46
FAM20C,0.028089887640449437,16.321610496879554,0.00038498754541991344,0.2511787481043678,206.29978521421432,0.0008950279566919394,0.0006715661284544945,0.6435063339418854,20
FBLN1,0.05758426966292135,24.061962390456777,0.002560091025458683,0.25700925779400213,201.05708851929225,0.002715975583040779,0.0006729751797544888,0.3599178810247252,35
FBLN2,0.2303370786516854,113.28793178909223,0.00030618372603865424,0.32786540152960875,277.8690370147518,0.06324598122448173,0.0018463757648928833,0.4725905185884537,100
FBLN5,0.13764044943820225,64.30379019651916,0.00151709097804959,0.28583760401468217,238.10249341133985,0.0230477909467914,0.0012159529303395447,0.36538495213824423,60
FBLN7,0.22191011235955055,120.28572241823424,9.269875003032105e-05,0.2872440746930907,270.72075814811205,0.07184858474066355,0.0019039390958358116,0.5487640276319404,100
FBN1,0.25,122.47080410126856,0.0005728598745239337,0.2972755941232064,267.44624441918984,0.06642165600038899,0.0019573545457873204,0.4499573519471796,100
FBN2,0.10393258426966293,46.598774898186576,0.009517375432607974,0.29882660526851623,234.49048353735114,0.009064896817660442,0.0010362389441386046,0.28825123305330275,51
FBN3,0.09269662921348315,40.18119995157552,0.0007794392168518575,0.2519683159304861,213.74619206198054,0.01408003836692918,0.0008771534983441522,0.29884749711944847,49
FCN2,0.25280898876404495,116.85308672615577,0.0015052387047835775,0.32435131458684413,271.99887783925305,0.06008571533529038,0.0019309646268072644,0.3732857564402642,100
FCN3,0.2794943820224719,152.67459485226954,8.977626670700203e-05,0.3013367771710823,291.59825292035487,0.09453898357559516,0.0022951665629540935,0.5502077126625589,100
FGA,0.19241573033707865,91.82498656822992,0.0006815057127957142,0.2934757927212203,252.15848138094387,0.05029489346073105,0.0015357647892961432,0.47633392648628403,100
FGB,0.20084269662921347,91.13308273519262,0.0015941307542786706,0.29338108572372923,249.3514039821092,0.04649606538408258,0.0015618340566619893,0.4147006042329611,100
FGF2,0.10814606741573034,53.693585434394656,0.00038322350226773497,0.24427457914860762,219.99636025831126,0.012733010056989645,0.0011036401794366978,0.47199144715093033,55
FGFBP2,0.2794943820224719,152.14215373121868,4.803914854921458e-05,0.2992285246555369,290.0096154110152,0.09425571319631468,0.0022877133030317,0.5488154449246262,100
FGG,0.22612359550561797,105.67718702541717,0.014362979819529387,0.32936211043292446,271.27077620532947,0.053264868876095224,0.0017920946446151934,0.40028299017993607,100
FGL1,0.08707865168539325,41.20935361989133,6.321212408539958e-05,0.263751508072719,217.8822066778455,0.007085574843655037,0.0009292132398176894,0.4297112788934515,50
FGL2,0.09831460674157302,45.978823163506576,0.002066246306041499,0.25755777134231694,217.97588244662225,0.009338929345021053,0.0010070037390555152,0.35992531974570835,51
FLG,0.08567415730337079,39.13020700146619,0.00021729167654356105,0.26840233129524993,217.4853796484904,0.008909390539775302,0.0008604162398222829,0.39651820824988515,52
FLG2,0.0898876404494382,45.036143888955934,0.0002765530428736232,0.2639982612416663,220.83754907091117,0.007675407826462969,0.0009952603697774589,0.4430030721368215,50
FMOD,0.1601123595505618,71.89269464780837,0.007293098816352976,0.3249951751072644,257.0174176018236,0.031021799846059253,0.001353068002058216,0.36942972234478977,82
FN1,0.11938202247191011,56.9017430512351,0.0003279128936930103,0.28220196550499016,234.17620214879594,0.01756716185136344,0.0011190337901728045,0.3745852262243974,59
FNDC1,0.21348314606741572,100.38916716559828,0.00028840531613963556,0.2891725746634664,252.98392182814018,0.051903677272990875,0.00167723571915054,0.41225088246851327,100
FRAS1,0.11938202247191011,58.66896236894401,7.27597886607985e-05,0.2559189184949344,224.45656566336243,0.014272207385980227,0.001177463125275018,0.429699715492102,59
FREM1,0.06179775280898876,29.485397471687264,0.0001369596021850324,0.24424038998160827,201.2532190511556,0.004692488351568733,0.0008348585485556835,0.37051079935402903,33
FREM2,0.11938202247191011,58.792251369374696,0.00027754073231245753,0.25597093807481763,224.65788756653237,0.014328381953172377,0.0011792017410561652,0.4302684417389425,59
FRZB,0.2794943820224719,152.67459485226954,8.977626670700203e-05,0.3013367771710823,291.59825292035487,0.09453898357559516,0.0022951665629540935,0.5502077126625589,100
FSTL1,0.27247191011235955,143.63927017417197,0.0032159168128447035,0.3241087588389539,292.56276315055123,0.08287279844879424,0.002240193061626178,0.48690474491696784,100
FSTL3,0.27808988764044945,134.65349739760794,0.009746519382417548,0.2904941424817822,268.0930245408696,0.06917657928725945,0.002296949406104653,0.3866835792186082,100
Fbln1,0.03651685393258427,16.029987141072947,0.0004108788065550973,0.235672404265038,183.50874849057226,6.145484828375994e-05,0.0008051192496403147,0.2469439398438559,22
Fbln2,0.028089887640449437,11.879291610064971,0.00011852273266012421,0.19555233722333404,157.6016480565207,6.514663088136902e-06,0.0006339858548396814,0.29396808663135293,20
Fbln5,0.10533707865168539,44.73088414957039,0.021887197964569605,0.3169270599247069,239.43998290993054,0.010097903146598355,0.0011743999739442141,0.26895191580511413,49
Fbn1,0.03651685393258427,15.23086500422057,0.00012642424817079916,0.21704821913123407,172.12440249617578,1.9456463757641394e-05,0.0007581030537112741,0.23784166370112136,22
Fbn2,0.016853932584269662,7.239693023487737,7.5064397351412e-05,0.23418059438616848,177.05841085117618,9.130049241502418e-05,0.00045354170995266275,0.21960259069702,12
Fcna,0.05056179775280899,22.30626043080358,0.00021762090635650587,0.2097503340361752,176.42498877879106,3.3506791517987974e-05,0.0009050992344076852,0.24039965870923502,26
Fga,0.07865168539325842,34.97392801631644,0.0005373030547258964,0.2374549081734426,195.75351923296617,0.0001382923296585155,0.0011560492242694966,0.26638326612370644,27
Fgb,0.056179775280898875,23.84015516316008,0.0002686515273629482,0.22653331553776365,184.23502269239938,8.185042644618942e-05,0.0008450766097340624,0.25533059302839184,26
Fgf1,0.15730337078651685,67.81724005229376,0.0011141136870051675,0.23955046976660396,207.7740851088814,0.0003143920232612022,0.0016585841969170869,0.4606454547144678,77
Fgf12,0.1853932584269663,103.59826712167924,4.869750471330898e-05,0.27179076196036295,248.66066753331884,0.0006879741054076055,0.0022174211190711043,0.6135786963555543,77
Fgf13,0.033707865168539325,14.824032003658308,0.000150128794702824,0.21398011802810754,173.94812139830077,3.248594030048837e-05,0.0006105916195954507,0.3483548712226135,22
Fgf2,0.03932584269662921,17.32701047483644,0.00033383903032601655,0.21148605177360236,171.78247991365237,3.0121770551363474e-05,0.0007923370503051561,0.2457719516586533,22
Fgg,0.15589887640449437,67.17497914473924,0.0013906667298787907,0.24599376895311093,210.4485833711748,0.00033956767868863815,0.0017074858316449338,0.4064418715938679,77
Fgl2,0.06320224719101124,28.439274158043727,0.0006782134146662663,0.22759702414001784,188.3418965015802,5.246316023765799e-05,0.0011853122987604886,0.22609010476522756,26
Fmod,0.13202247191011235,58.15153723520109,0.002524534205660646,0.2420888063660583,204.70737649414303,0.00028417741655115044,0.0014976865414139638,0.42502882068930703,70
Fn1,0.17134831460674158,74.16903672207687,0.002208473585233648,0.25877343146289294,219.19368143993347,0.0004487952097977566,0.0018907571581045846,0.3764614346022035,77
Fstl1,0.12219101123595505,67.89767545714675,8.296591286208695e-05,0.23131093959975133,212.74225791547354,0.0003342876012199289,0.0015329248159371013,0.6883674519073614,75
GAS6,0.0800561797752809,35.91010331156546,0.0001874963784720576,0.2318611947932389,204.9190942169048,0.010243237715210757,0.0008495426475200961,0.3123403742576993,46
GDF10,0.06741573033707865,38.846570925598904,1.1868522702124263e-05,0.23850700418535847,214.07619437799448,0.0026070265308591376,0.00106518490176998,0.6501916826766577,46
GDF15,0.10533707865168539,50.86492414641257,0.0005017462349278591,0.24888247426892848,216.67084741662697,0.009845326357910555,0.001088999730441109,0.4332699679500448,51
GDF5,0.06741573033707865,38.846570925598904,1.1868522702124263e-05,0.23850700418535847,214.07619437799448,0.002607026530859143,0.00106518490176998,0.6501916826766575,46
GDF6,0.2794943820224719,152.898259182805,0.00012156566819251123,0.3012766959325508,291.7861959865419,0.09465068725210335,0.0022983385234726476,0.5506658260489057,100
GPC1,0.1896067415730337,86.47727327327962,0.0035082728867396767,0.31430751812109675,257.0775436858993,0.04807860924864712,0.0014666114018130312,0.4663183925787046,100
GPC4,0.08286516853932584,41.37227936480885,2.1729167654356105e-05,0.26702127075101006,220.43138881643526,0.00748637736852703,0.0009333559242713797,0.4646504125629104,50
Gas6,0.06039325842696629,25.19351336053311,0.0005374347466510743,0.23534583123399258,188.7830289302781,5.1567925095305355e-05,0.0010133673295860898,0.2027851308032141,26
Gpc1,0.1348314606741573,56.961042592382064,0.0009876894388343685,0.2503220441195908,206.8769713405933,0.0003419661799427378,0.0013771104234197072,0.5047090371280111,75
Gpc4,0.02949438202247191,12.729360224047332,0.0004977954771725216,0.19463734262137847,156.019069321395,4.6997221490445606e-06,0.0007616216240317,0.27997509135782483,19
Gpc5,0.1853932584269663,103.59826712167924,4.765354690644403e-05,0.27179076196036295,248.66066753331884,0.0006879741054076003,0.0022174211190711043,0.6135786963555543,77
Gpc6,0.1853932584269663,103.36843623598463,9.570111423115613e-05,0.27225659725659157,248.68739994538174,0.0006890398676835942,0.0022170780137921254,0.6085956110033577,77
HABP2,0.28230337078651685,153.40698238366738,4.7932781994263195e-05,0.2993013440470852,290.4435324374638,0.09462283148649676,0.002307968539670636,0.5427843473852462,100
HAPLN1,0.2654494382022472,141.2740839396791,0.0006643857625225851,0.32260994093025497,291.5113605704457,0.08226450319220523,0.00220754515855675,0.49617251828592196,100
HAPLN3,0.22191011235955055,120.28572241823424,8.874799227498357e-05,0.2872440746930907,270.72075814811205,0.07184858474066355,0.0019039390958358116,0.5487640276319401,100
HCFC1,0.07584269662921347,36.03776418741469,0.0002726022851182857,0.24233457939339992,209.77202575039144,0.010351457640356563,0.0008550326667616701,0.3729245333947435,43
HGFAC,0.028089887640449437,16.321610496879554,0.00038498754541991344,0.2511787481043678,206.29978521421432,0.0008950279566919318,0.0006715661284544945,0.6435063339418854,20
HHIP,0.2794943820224719,152.898259182805,0.0001225533576313456,0.3012766959325508,291.7861959865419,0.09465068725210334,0.0022983385234726476,0.5506658260489055,100
HMCN1,0.05758426966292135,27.051388618785143,0.0006479242718753457,0.24885713145335825,207.48757206682356,0.006129024418845737,0.0007358190681674015,0.3010209872552374,32
HPX,0.19803370786516852,88.9151677583126,0.0002528484963415983,0.2928736340924106,247.95552526069895,0.044532422687992124,0.0015353345308371192,0.4150234879266067,100
HRG,0.20646067415730338,97.87764197931622,0.0014420265806981778,0.2920014851647306,252.55309120795462,0.05792348425144117,0.0015893567177551592,0.5066966709216416,100
HRNR,0.06882022471910113,29.354482772551094,0.0033186365144834778,0.2599680016813538,203.58823482380726,0.00334997616321614,0.0007736813529160442,0.3709625105978398,40
HSPG2,0.14185393258426965,63.91739598320686,0.016472026001253703,0.3383614731648146,260.2190731083948,0.01536603388422928,0.001442427243615244,0.24883497098989035,59
HTRA1,0.2092696629213483,93.89846584318202,0.0005965644210559585,0.2867998206560929,246.75735088814932,0.044553476446502496,0.0016122004747833386,0.37262322846436907,99
HTRA3,0.06741573033707865,38.819332821447006,2.3868450550911923e-05,0.23864445586111033,214.0403707614147,0.0026065656767541526,0.0010646703232764234,0.649864845285288,46
HYAL1,0.06741573033707865,38.846570925598904,1.1868522702124263e-05,0.23850700418535847,214.07619437799448,0.0026070265308591437,0.00106518490176998,0.6501916826766577,46
Hapln1,0.12219101123595505,68.07406952783894,4.1482956431043475e-05,0.23157772564272583,213.06062333699083,0.00033502882203118647,0.0015365188076090007,0.6894516284392732,75
Hapln2,0.1853932584269663,103.59826712167924,4.765354690644403e-05,0.27179076196036295,248.66066753331884,0.0006879741054076038,0.0022174211190711043,0.6135786963555543,77
Hapln4,0.1853932584269663,103.36843623598463,9.570111423115613e-05,0.27225659725659157,248.68739994538174,0.000689039867683589,0.0022170780137921254,0.6085956110033576,77
Hcfc1,0.06179775280898876,28.31182799715615,0.0005689091167685962,0.234945681576242,192.56649446495547,6.63489735901609e-05,0.0010275460418439695,0.263990235924944,26
Hmcn1,0.05898876404494382,29.294273178982294,4.438816011375628e-05,0.21985500873504404,186.30231007140702,3.4676928245862755e-05,0.001137501742644995,0.43564752307317084,26
Hmcn2,0.13342696629213482,54.519488571416986,0.001975378877668737,0.25140450341542797,205.84089582784003,0.00031657651321079927,0.001441293086245663,0.4273999531661243,75
Hpx,0.08286516853932584,36.9594261392956,0.014491379446577853,0.2960806901436316,226.62039349649643,0.0023804867844117823,0.0012632884895186801,0.2562731938248846,26
Hrg,0.06179775280898876,28.78762855842913,0.0011891780843565796,0.24216548159112042,194.0405020384176,0.00010772411339330646,0.00119693197628625,0.24036196497761406,26
Hspg2,0.1404494382022472,62.07722840008237,0.0020425417595094737,0.2629431501078024,217.7358588012252,0.00044762319476997307,0.0015113348908396833,0.48769211247997596,77
Htra1,0.17275280898876405,80.9944537201651,0.0016474659839757265,0.255865897022566,224.74672136800643,0.00043342068989034836,0.0019371841957845145,0.4589896055840775,77
IGF2,0.28230337078651685,153.40698238366738,4.7932781994263195e-05,0.2993013440470852,290.4435324374638,0.0946228314864968,0.002307968539670636,0.5427843473852465,100
IGFALS,0.23174157303370785,101.0491801204524,0.029205976706332275,0.3465592502043698,273.46190947508995,0.04766379729414047,0.0018179891928812703,0.35363519316388903,100
IGFBP2,0.2794943820224719,152.14215373121868,4.40883907938771e-05,0.2992285246555369,290.0096154110152,0.0942557131963147,0.0022877133030317,0.548815444924626,100
IGFBP3,0.21207865168539325,116.31582328040018,0.0013906667298787907,0.2803181259992877,266.57408219356046,0.0732164208322149,0.0018210463579443874,0.6000150432286553,100
IGFBP5,0.2794943820224719,152.29238390228346,0.00010013868462168846,0.3000714167566485,290.61769883922494,0.09434489419768771,0.002289705928177295,0.549339164958493,100
IGFBP6,0.028089887640449437,16.321610496879554,0.00038498754541991344,0.2511787481043678,206.29978521421432,0.000895027956691935,0.0006715661284544945,0.6435063339418854,20
IGFBP7,0.2443820224719101,120.96316646698985,0.0010834953144013022,0.26942815718646906,257.4111243335267,0.06703551217944716,0.0019378482235783991,0.45251081160440937,100
IL11,0.2794943820224719,152.67459485226954,9.267348906091621e-05,0.3013367771710823,291.59825292035487,0.09453898357559516,0.0022951665629540935,0.5502077126625585,100
IL17B,0.2794943820224719,152.29238390228346,0.00010013868462168846,0.3000714167566485,290.61769883922494,0.09434489419768775,0.002289705928177295,0.5493391649584931,100
INHBA,0.06741573033707865,38.81933282144701,2.3868450550911923e-05,0.23864445586111033,214.0403707614147,0.0026065656767541544,0.0010646703232764234,0.649864845285288,46
INHBC,0.0449438202247191,21.96165808216736,3.5556819798037265e-05,0.23070167351845527,191.79014082473057,0.0031077944625427685,0.0006951337534112246,0.4385442939701528,31
INHBE,0.0547752808988764,27.50346967996351,3.218221421535317e-05,0.2393899924400441,196.81415282207686,0.003380630865436812,0.0008296075898678102,0.4561431698269707,33
ISM2,0.043539325842696625,22.658419560034737,0.0001270827077966888,0.24190012256326043,205.38867601191214,0.0052743295366084585,0.000658705293240553,0.45023530871058004,30
ITIH1,0.22752808988764045,104.41898053664347,0.0009600341345470061,0.2833407591115873,250.62291084638574,0.0543574220658832,0.0017311924507189625,0.4068532930364668,100
ITIH2,0.25,127.40062240093224,0.0016099337853000206,0.29668129862860165,272.8740867802968,0.07101221495135038,0.0020424746396321023,0.46127928636305193,100
ITIH3,0.22191011235955055,96.67292380238902,0.008978096999004408,0.3424967557611615,270.11665470209874,0.045496791652207165,0.001754645852956952,0.35206207380780746,100
ITIH4,0.23595505617977527,109.13527127354577,0.01709690418622292,0.33008041895649176,271.90671637901005,0.05507601354092073,0.001846861014779767,0.3996523429469675,100
ITIH5,0.22050561797752807,98.05891937157126,0.007020496531234691,0.31026908511395285,257.6077820982056,0.04465465698263895,0.0016946228639505788,0.3527150845719779,100
ITIH6,0.06741573033707865,38.846570925598904,1.1868522702124263e-05,0.23850700418535847,214.07619437799448,0.002607026530859133,0.00106518490176998,0.6501916826766575,46
Igf2,0.16292134831460675,81.01340678018686,0.00032988827257067905,0.25949166125397816,227.88635297986627,0.00047736010726015873,0.0018400271882106918,0.5532352701887113,77
Igfbp5,0.043539325842696625,18.759478141448373,0.0006479242718753457,0.24883481301668967,190.80820152638387,0.0002600482173976154,0.000845247118833849,0.27890633321344416,23
Igfbp6,0.026685393258426966,14.941323785740776,0.0001817348567455238,0.19776606754168582,162.6352362206393,3.3722560853503956e-06,0.0008667290620380267,0.6175160018446797,19
Igfbp7,0.1502808988764045,60.454778609405885,0.0029986251363011427,0.27154080180225687,218.00907148563763,0.0005159105485526466,0.0015925323802173188,0.3662291585117526,75
Il16,0.07865168539325842,35.580758020299164,0.0027576289132255566,0.2507258432777182,203.28175098828214,0.00015479942181730047,0.0012435010873681391,0.2604671197762578,26
Itih1,0.06320224719101124,28.67689060645695,0.0018331515984765878,0.26414900402659397,205.89577035734433,0.0005278931515325667,0.0010843857518122787,0.3171618757440549,26
Itih2,0.14606741573033707,66.94671599441618,0.0017462349278591634,0.24026397391753435,209.69740289477517,0.0003210345923736003,0.0016380403746276207,0.4880135369448374,76
Itih3,0.11376404494382023,52.01968610266992,0.029168444507656568,0.32683139943710854,250.0520128706575,0.01051458002382772,0.0013233295286429773,0.29027687305275424,51
Itih4,0.06179775280898876,27.280940342722026,0.0006518750296306831,0.25071484862208043,197.1786674170366,0.00021644047660598537,0.0010540635649250597,0.2667160865328588,26
Itih5,0.03651685393258427,16.175618154387486,0.0005056969926831966,0.19897341670630336,163.04490924207423,8.643445439183687e-06,0.0008263431603926347,0.25006305729004646,22
KAL1,0.06741573033707865,38.81933282144701,2.3868450550911923e-05,0.23864445586111033,214.0403707614147,0.0026065656767541557,0.0010646703232764234,0.6498648452852878,46
KCP,0.1348314606741573,66.74813122124067,7.312037369402376e-05,0.2541170255296372,226.2662666072046,0.014264357026787185,0.0013406650185288612,0.413674921611447,59
KERA,0.2794943820224719,152.14215373121868,4.40883907938771e-05,0.2992285246555369,290.0096154110152,0.0942557131963147,0.0022877133030317,0.5488154449246259,100
KNG1,0.19662921348314605,90.1582120109438,0.0005768106322792711,0.29217574322828144,249.0389268982838,0.04598170665324315,0.0015490728447484943,0.42357217772759037,100
Kera,0.0646067415730337,31.78242088992718,0.002672687621485801,0.2733195100471594,214.62057996304694,0.0004980085468325204,0.0011350099841256065,0.36654059806405614,26
Kng1,0.12359550561797752,50.673872572083724,0.002891954676907031,0.27574361141879533,216.52181272638566,0.0006383448687231351,0.0012212132909694433,0.5039660311134369,75
LAMA1,0.0547752808988764,27.50346967996351,3.218221421535317e-05,0.2393899924400441,196.81415282207686,0.003380630865436819,0.0008296075898678102,0.4561431698269708,33
LAMA2,0.09410112359550561,42.25429374398946,0.0011220152025158425,0.26505729453198096,218.32056340581292,0.0061424977411533915,0.0010469124512469926,0.2899823964860229,46
LAMA3,0.08146067415730338,39.64050768547403,0.000825708370865532,0.2667432693540742,218.64359878370522,0.0072688968029382735,0.0009013405550177141,0.4599510020211001,50
LAMA4,0.06601123595505617,29.02588567917007,0.0006123674520773085,0.25500586807659215,205.52039941102618,0.004120218974200415,0.0008533164567152208,0.2366558482503209,34
LAMA5,0.2092696629213483,96.94636243861078,0.0009600341345470061,0.32456186823075156,265.53173482906277,0.05070795968795527,0.0016610325624747244,0.4243417537786068,100
LAMB1,0.056179775280898875,23.65539516851462,0.0016079584064223518,0.2637040947859171,205.16409241266552,0.0026001962237214757,0.0007335779318197173,0.2167616104217863,32
LAMB2,0.12780898876404495,57.66438043411399,0.0006795303339180455,0.31451119712202613,247.3164478396683,0.01828495391660802,0.0011783631500976504,0.3065802742063087,59
LAMB4,0.06179775280898876,29.485397471687264,0.0001369596021850324,0.24424038998160827,201.2532190511556,0.0046924883515687245,0.0008348585485556835,0.3705107993540289,33
LAMC1,0.0702247191011236,30.79307558916165,0.006641223786722293,0.2745023990886049,215.33254975601642,0.004272716997927607,0.0008414803412235327,0.3206635884816515,46
LAMC3,0.11938202247191011,58.79225136937469,0.0002765530428736232,0.25597093807481763,224.65788756653237,0.014328381953172367,0.0011792017410561652,0.4302684417389425,59
LEFTY2,0.06741573033707865,38.81933282144701,2.2551531299132766e-05,0.23864445586111033,214.0403707614147,0.0026065656767541604,0.0010646703232764234,0.6498648452852878,46
LGALS1,0.1502808988764045,66.2664448912832,0.0002805038006289606,0.2649558890597019,226.28679179460758,0.04068967797514293,0.0011732528017403597,0.5138975612559586,92
LGALS2,0.13623595505617977,67.13921432722238,5.899798247970627e-05,0.25414962168632016,226.1850286706633,0.014242446710135206,0.0013496652737005628,0.4083082289101482,59
LGALS3,0.2148876404494382,94.27747552642644,0.0012405379351759667,0.2794628933725115,243.05061558885643,0.04797870634796687,0.0015997600343679536,0.3931480587806201,100
LGALS8,0.04915730337078651,23.00378543200655,0.0002844545583842981,0.23488132992825714,193.02057613041563,0.0034584646404680723,0.0007130346841300692,0.38611664291447667,32
LMAN1,0.0702247191011236,32.70935237028868,0.00023704546532024842,0.23496459966780875,199.10639143913843,0.004065121547004676,0.0009054394641391319,0.37804640623028,45
