protein_a,protein_b,spearman_rho,abs_rho,sign,p_value
Bdnf,Cspg4,0.5643979066202678,0.5643979066202678,1,0.01468538113511546
Bdnf,Cspg5,0.9930795847750864,0.9930795847750864,1,2.5884038844443587e-16
Bdnf,Cstb,0.5107610306847318,0.5107610306847318,1,0.030308090921737252
Bdnf,Ctsh,-0.5207110281779651,0.5207110281779651,-1,0.026718077338026253
Bdnf,Ctss,-0.5189590921042292,0.5189590921042292,-1,0.027324881927500107
Bdnf,Ctsz,-0.5794008529901898,0.5794008529901898,-1,0.011736898155316125
Bdnf,Dspp,0.7057297462259694,0.7057297462259694,1,0.00106629182018519
Bdnf,Edil3,-0.9930795847750864,0.9930795847750864,-1,2.5884038844443587e-16
Bdnf,Egln1,0.6953513676049993,0.6953513676049993,1,0.0013562857469426517
Bdnf,Elfn1,0.9999999999999999,0.9999999999999999,1,1.1604339337002511e-126
Bdnf,Elfn2,0.9999999999999999,0.9999999999999999,1,1.1604339337002511e-126
Bdnf,Fgf1,0.5694574092462511,0.5694574092462511,1,0.01363187529582853
Bdnf,Fgf12,0.9999999999999999,0.9999999999999999,1,1.1604339337002511e-126
Bdnf,Fgg,-0.5674940860145815,0.5674940860145815,-1,0.01403329468410283
Bdnf,Fmod,-0.6211664809555891,0.6211664809555891,-1,0.005934074253677266
Bdnf,Fn1,-0.571448748634892,0.571448748634892,-1,0.013234116268683899
Bdnf,Fstl1,0.8347786272741218,0.8347786272741218,1,1.6396129606970152e-05
Bdnf,Gpc1,0.5834384895963932,0.5834384895963932,1,0.011030321177985893
Bdnf,Gpc5,0.9999999999999999,0.9999999999999999,1,1.1604339337002511e-126
Bdnf,Gpc6,0.9930795847750864,0.9930795847750864,1,2.5884038844443587e-16
Bdnf,Hapln1,-0.8405958999380528,0.8405958999380528,-1,1.2549418612277444e-05
Bdnf,Hapln2,-0.9999999999999999,0.9999999999999999,-1,1.1604339337002511e-126
Bdnf,Hapln4,-0.9930795847750864,0.9930795847750864,-1,2.5884038844443587e-16
Bdnf,Hmcn2,0.5548318404063649,0.5548318404063649,1,0.016853349581233218
Bdnf,Hspg2,-0.6122229854347048,0.6122229854347048,-1,0.0069206799803793245
Bdnf,Htra1,-0.6504869220243737,0.6504869220243737,-1,0.003466270737334195
Bdnf,Igf2,0.7358849919872921,0.7358849919872921,1,0.0004990807874855409
Bdnf,Igfbp7,0.5237421252111807,0.5237421252111807,1,0.025693042431453626
Bdnf,Itih2,-0.6504869220243737,0.6504869220243737,-1,0.003466270737334195
Bdnf,Kng1,-0.5674940860145815,0.5674940860145815,-1,0.01403329468410283
Bdnf,Lama1,-0.7057297462259694,0.7057297462259694,-1,0.00106629182018519
Bdnf,Lama5,-0.5674940860145815,0.5674940860145815,-1,0.01403329468410283
Bdnf,Lamb1,0.52992479112163,0.52992479112163,1,0.023697400417821916
Bdnf,Lamb2,-0.5674940860145815,0.5674940860145815,-1,0.01403329468410283
Bdnf,Lamc1,-0.6122229854347048,0.6122229854347048,-1,0.0069206799803793245
Bdnf,Lgals12,0.9999999999999999,0.9999999999999999,1,1.1604339337002511e-126
Bdnf,Lgi1,0.8405958999380528,0.8405958999380528,1,1.2549418612277444e-05
Bdnf,Lgi3,-0.9999999999999999,0.9999999999999999,-1,1.1604339337002511e-126
Bdnf,Lman1,0.6098367211363062,0.6098367211363062,1,0.007205185247965627
Bdnf,Matn2,0.5548318404063649,0.5548318404063649,1,0.016853349581233218
Bdnf,Matn4,0.8405958999380528,0.8405958999380528,1,1.2549418612277444e-05
Bdnf,Megf10,-0.9930795847750864,0.9930795847750864,-1,2.5884038844443587e-16
Bdnf,Megf8,0.9930795847750864,0.9930795847750864,1,2.5884038844443587e-16
Bdnf,Megf9,0.9999999999999999,0.9999999999999999,1,1.1604339337002511e-126
Bdnf,Mmp17,0.9999999999999999,0.9999999999999999,1,1.1604339337002511e-126
Bdnf,Ncan,-0.9999999999999999,0.9999999999999999,-1,1.1604339337002511e-126
Bdnf,Nell2,0.9999999999999999,0.9999999999999999,1,1.1604339337002511e-126
Bdnf,Nid2,-0.5674940860145815,0.5674940860145815,-1,0.01403329468410283
Bdnf,Nrg3,0.9930795847750864,0.9930795847750864,1,2.5884038844443587e-16
Bdnf,Ntng1,0.9930795847750864,0.9930795847750864,1,2.5884038844443587e-16
Bdnf,P4ha1,0.6512432584658762,0.6512432584658762,1,0.0034160515583004183
Bdnf,P4htm,0.9930795847750864,0.9930795847750864,1,2.5884038844443587e-16
Bdnf,Pappa,0.9930795847750864,0.9930795847750864,1,2.5884038844443587e-16
Bdnf,Plxdc1,0.9999999999999999,0.9999999999999999,1,1.1604339337002511e-126
Bdnf,Plxna1,0.6504925025453933,0.6504925025453933,1,0.003465898000043624
Bdnf,Plxna2,0.9999999999999999,0.9999999999999999,1,1.1604339337002511e-126
Bdnf,Plxna4,0.9999999999999999,0.9999999999999999,1,1.1604339337002511e-126
Bdnf,Plxnb1,0.6911482839544804,0.6911482839544804,1,0.0014910003524803703
Bdnf,Plxnb2,0.5311934726565821,0.5311934726565821,1,0.023303314990642972
Bdnf,Plxnc1,0.9999999999999999,0.9999999999999999,1,1.1604339337002511e-126
Bdnf,Plxnd1,0.6512432584658762,0.6512432584658762,1,0.0034160515583004183
Bdnf,Prelp,-0.5674940860145815,0.5674940860145815,-1,0.01403329468410283
Bdnf,Ptn,0.9999999999999999,0.9999999999999999,1,1.1604339337002511e-126
Bdnf,S100a1,-0.7446486660546074,0.7446486660546074,-1,0.0003927912549893205
Bdnf,S100a11,-0.6122229854347048,0.6122229854347048,-1,0.0069206799803793245
Bdnf,S100a4,-0.7498378553650925,0.7498378553650925,-1,0.0003393434577362795
Bdnf,S100a5,-0.9999999999999999,0.9999999999999999,-1,1.1604339337002511e-126
Bdnf,S100a6,-0.6459852824255893,0.6459852824255893,-1,0.0037778383334969644
Bdnf,S100b,-0.8405958999380528,0.8405958999380528,-1,1.2549418612277444e-05
Bdnf,S100g,0.791149082294638,0.791149082294638,1,9.227854481994555e-05
Bdnf,Sdc2,0.9930795847750864,0.9930795847750864,1,2.5884038844443587e-16
Bdnf,Sdc3,0.9999999999999999,0.9999999999999999,1,1.1604339337002511e-126
Bdnf,Sema4a,0.9999999999999999,0.9999999999999999,1,1.1604339337002511e-126
Bdnf,Sema4b,0.7795145369667756,0.7795145369667756,1,0.00013684523088757847
Bdnf,Sema4d,0.9999999999999999,0.9999999999999999,1,1.1604339337002511e-126
Bdnf,Sema4f,0.9999999999999999,0.9999999999999999,1,1.1604339337002511e-126
Bdnf,Sema6d,0.9999999999999999,0.9999999999999999,1,1.1604339337002511e-126
Bdnf,Sema7a,0.7057297462259694,0.7057297462259694,1,0.00106629182018519
Bdnf,Serpina1c,-0.7446486660546074,0.7446486660546074,-1,0.0003927912549893205
Bdnf,Serpina1d,-0.5026857574723249,0.5026857574723249,-1,0.03348726340554206
Bdnf,Serpina1e,0.5995437734798085,0.5995437734798085,1,0.008542734658520275
Bdnf,Serpina3k,0.6504925025453933,0.6504925025453933,1,0.003465898000043624
Bdnf,Serpina3n,-0.6122229854347048,0.6122229854347048,-1,0.0069206799803793245
Bdnf,Serpinb1a,-0.52992479112163,0.52992479112163,-1,0.023697400417821916
Bdnf,Serpinb9b,-0.8347786272741218,0.8347786272741218,-1,1.6396129606970152e-05
Bdnf,Serpini1,0.9999999999999999,0.9999999999999999,1,1.1604339337002511e-126
Bdnf,Slit1,0.9999999999999999,0.9999999999999999,1,1.1604339337002511e-126
Bdnf,Slit2,0.9930795847750864,0.9930795847750864,1,2.5884038844443587e-16
Bdnf,Spock1,0.9999999999999999,0.9999999999999999,1,1.1604339337002511e-126
Bdnf,Spock2,0.9999999999999999,0.9999999999999999,1,1.1604339337002511e-126
Bdnf,Spon1,0.6050536880293549,0.6050536880293549,1,0.007803917288264372
Bdnf,Tgm2,-0.5674940860145815,0.5674940860145815,-1,0.01403329468410283
Bdnf,Timp2,0.9999999999999999,0.9999999999999999,1,1.1604339337002511e-126
Bdnf,Tinagl1,-0.52992479112163,0.52992479112163,-1,0.023697400417821916
Bdnf,Tnc,0.5642764926868785,0.5642764926868785,1,0.014711433857647201
Bdnf,Tnr,0.9999999999999999,0.9999999999999999,1,1.1604339337002511e-126
Bdnf,Vcan,-0.6032197062371356,0.6032197062371356,-1,0.00804387121271461
Bdnf,Vwa5b2,0.9930795847750864,0.9930795847750864,1,2.5884038844443587e-16
Bdnf,Vwf,0.6911482839544804,0.6911482839544804,1,0.0014910003524803703
Bgn,ADAMTSL4,-0.5337640328231253,0.5337640328231253,-1,0.02252056001889707
Bgn,AEBP1,0.8535576060794187,0.8535576060794187,1,6.647204224907412e-06
Bgn,AGRN,0.8535576060794187,0.8535576060794187,1,6.647204224907412e-06
Bgn,ANXA2,0.640168204559564,0.640168204559564,1,0.004214013973804846
Bgn,ANXA4,0.640168204559564,0.640168204559564,1,0.004214013973804846
Bgn,Brinp2,-0.52992479112163,0.52992479112163,-1,0.023697400417821916
Bgn,C1qb,0.5480182858711533,0.5480182858711533,1,0.018546223798300225
Bgn,C1ql3,-0.52992479112163,0.52992479112163,-1,0.023697400417821916
Bgn,C1qtnf4,-0.52992479112163,0.52992479112163,-1,0.023697400417821916
Bgn,CCL18,0.5337640328231253,0.5337640328231253,1,0.02252056001889707
Bgn,CD109,0.6149831138204962,0.6149831138204962,1,0.006603007209957685
Bgn,COL11A2,0.6149831138204962,0.6149831138204962,1,0.006603007209957685
Bgn,COL16A1,0.7737987169158717,0.7737987169158717,1,0.0001646867323086513
Bgn,COL21A1,0.5337640328231253,0.5337640328231253,1,0.02252056001889707
Bgn,COL2A1,0.5527133692256226,0.5527133692256226,1,0.017366038638720924
Bgn,COL5A1,0.640168204559564,0.640168204559564,1,0.004214013973804846
Bgn,COL8A1,0.5527133692256226,0.5527133692256226,1,0.017366038638720924
Bgn,CSPG4,0.6149831138204962,0.6149831138204962,1,0.006603007209957685
Bgn,CTHRC1,0.5337640328231253,0.5337640328231253,1,0.02252056001889707
Bgn,Cbln4,0.5378341163622514,0.5378341163622514,1,0.021323468636155807
Bgn,Chadl,-0.5378341163622514,0.5378341163622514,-1,0.021323468636155807
Bgn,Clec2l,-0.5378341163622514,0.5378341163622514,-1,0.021323468636155807
Bgn,Col4a1,0.5774011299435028,0.5774011299435028,1,0.012099988411246343
Bgn,Col4a2,0.6248587570621468,0.6248587570621468,1,0.005561604458237659
Bgn,Cspg4,-0.5370852527365667,0.5370852527365667,-1,0.021539887648243217
Bgn,Cspg5,-0.5378341163622514,0.5378341163622514,-1,0.021323468636155807
Bgn,Ctsd,0.7875706214689265,0.7875706214689265,1,0.0001044333740306043
Bgn,ECM2,0.5337640328231253,0.5337640328231253,1,0.02252056001889707
Bgn,Edil3,0.5378341163622514,0.5378341163622514,1,0.021323468636155807
Bgn,Egln1,-0.5263506434783597,0.5263506434783597,-1,0.0248356873457466
Bgn,Elfn1,-0.52992479112163,0.52992479112163,-1,0.023697400417821916
Bgn,Elfn2,-0.52992479112163,0.52992479112163,-1,0.023697400417821916
Bgn,FBLN2,0.6149831138204962,0.6149831138204962,1,0.006603007209957685
Bgn,FBN2,0.6149831138204962,0.6149831138204962,1,0.006603007209957685
Bgn,FCN2,-0.6149831138204962,0.6149831138204962,-1,0.006603007209957685
Bgn,Fbln5,-0.7210319956429293,0.7210319956429293,-1,0.0007340403711416759
Bgn,Fgf12,-0.52992479112163,0.52992479112163,-1,0.023697400417821916
Bgn,Gpc5,-0.52992479112163,0.52992479112163,-1,0.023697400417821916
Bgn,Gpc6,-0.5378341163622514,0.5378341163622514,-1,0.021323468636155807
Bgn,HAPLN1,0.5337640328231253,0.5337640328231253,1,0.02252056001889707
Bgn,Hapln2,0.52992479112163,0.52992479112163,1,0.023697400417821916
Bgn,Hapln4,0.5378341163622514,0.5378341163622514,1,0.021323468636155807
Bgn,Hmcn2,-0.5042861533328069,0.5042861533328069,-1,0.03283763488495905
Bgn,Hpx,0.5170940632088603,0.5170940632088603,1,0.027982578411422255
Bgn,Hspg2,0.5170637194216775,0.5170637194216775,1,0.027993379781995384
Bgn,IGFALS,-0.7737987169158717,0.7737987169158717,-1,0.0001646867323086513
Bgn,ITIH3,-0.7737987169158717,0.7737987169158717,-1,0.0001646867323086513
Bgn,Igf2,-0.5036273874171214,0.5036273874171214,-1,0.03310385099374847
Bgn,Igfbp7,-0.6136164846786729,0.6136164846786729,-1,0.006758787478016986
Bgn,Itih3,0.7556415314337899,0.7556415314337899,1,0.00028694558187762663
Bgn,Kng1,0.7898305084745763,0.7898305084745763,1,9.660950870271749e-05
Bgn,LAMA5,0.640168204559564,0.640168204559564,1,0.004214013973804846
Bgn,LAMB2,0.640168204559564,0.640168204559564,1,0.004214013973804846
Bgn,LOX,0.5337640328231253,0.5337640328231253,1,0.02252056001889707
Bgn,LPA,-0.5337640328231253,0.5337640328231253,-1,0.02252056001889707
Bgn,LRG1,-0.7737987169158717,0.7737987169158717,-1,0.0001646867323086513
Bgn,LTBP1,-0.5527133692256226,0.5527133692256226,-1,0.017366038638720924
Bgn,Lama5,0.6112994350282486,0.6112994350282486,1,0.007029693083949125
Bgn,Lamb1,-0.792090395480226,0.792090395480226,-1,8.928847612610817e-05
Bgn,Lamb2,0.8689265536723163,0.8689265536723163,1,2.8802711051411833e-06
Bgn,Lgals1,0.6587570621468927,0.6587570621468927,1,0.0029487494419854414
Bgn,Lgals12,-0.52992479112163,0.52992479112163,-1,0.023697400417821916
Bgn,Lgi3,0.52992479112163,0.52992479112163,1,0.023697400417821916
Bgn,MMP9,0.5337640328231253,0.5337640328231253,1,0.02252056001889707
Bgn,MXRA5,0.5337640328231253,0.5337640328231253,1,0.02252056001889707
Bgn,Matn4,-0.5634643047340071,0.5634643047340071,-1,0.014886656624535663
Bgn,Megf10,0.5378341163622514,0.5378341163622514,1,0.021323468636155807
Bgn,Megf8,-0.5378341163622514,0.5378341163622514,-1,0.021323468636155807
Bgn,Megf9,-0.52992479112163,0.52992479112163,-1,0.023697400417821916
Bgn,Mfge8,0.5502824858757062,0.5502824858757062,1,0.01796943325155895
Bgn,Mmp17,-0.52992479112163,0.52992479112163,-1,0.023697400417821916
Bgn,Ncan,0.52992479112163,0.52992479112163,1,0.023697400417821916
Bgn,Nell2,-0.52992479112163,0.52992479112163,-1,0.023697400417821916
Bgn,Nrg3,-0.5378341163622514,0.5378341163622514,-1,0.021323468636155807
Bgn,Ntng1,-0.5378341163622514,0.5378341163622514,-1,0.021323468636155807
Bgn,P4HA1,0.6149831138204962,0.6149831138204962,1,0.006603007209957685
Bgn,P4HA2,0.6149831138204962,0.6149831138204962,1,0.006603007209957685
Bgn,P4ha1,-0.5589695565953284,0.5589695565953284,-1,0.01588654036911389
Bgn,P4htm,-0.5378341163622514,0.5378341163622514,-1,0.021323468636155807
Bgn,PCOLCE,0.5337640328231253,0.5337640328231253,1,0.02252056001889707
Bgn,PRSS2,0.6149831138204962,0.6149831138204962,1,0.006603007209957685
Bgn,Pappa,-0.5378341163622514,0.5378341163622514,-1,0.021323468636155807
Bgn,Plxdc1,-0.52992479112163,0.52992479112163,-1,0.023697400417821916
Bgn,Plxna2,-0.52992479112163,0.52992479112163,-1,0.023697400417821916
Bgn,Plxna4,-0.52992479112163,0.52992479112163,-1,0.023697400417821916
Bgn,Plxnc1,-0.52992479112163,0.52992479112163,-1,0.023697400417821916
Bgn,Plxnd1,-0.5144892205267347,0.5144892205267347,-1,0.028921675451160967
Bgn,Prelp,0.6994350282485875,0.6994350282485875,1,0.0012352310980039518
Bgn,Ptn,-0.52992479112163,0.52992479112163,-1,0.023697400417821916
Bgn,S100a5,0.52992479112163,0.52992479112163,1,0.023697400417821916
Bgn,S100a6,0.6765560109845831,0.6765560109845831,1,0.0020477587507147497
Bgn,S100b,0.5634643047340071,0.5634643047340071,1,0.014886656624535663
Bgn,S100g,-0.5468429388126499,0.5468429388126499,-1,0.01885133721118941
Bgn,SPARC,0.6149831138204962,0.6149831138204962,1,0.006603007209957685
Bgn,SRPX2,0.5337640328231253,0.5337640328231253,1,0.02252056001889707
Bgn,Sdc2,-0.5378341163622514,0.5378341163622514,-1,0.021323468636155807
Bgn,Sdc3,-0.52992479112163,0.52992479112163,-1,0.023697400417821916
Bgn,Sema4a,-0.52992479112163,0.52992479112163,-1,0.023697400417821916
Bgn,Sema4b,-0.5302215728912928,0.5302215728912928,-1,0.023604748808377363
Bgn,Sema4d,-0.52992479112163,0.52992479112163,-1,0.023697400417821916
Bgn,Sema4f,-0.52992479112163,0.52992479112163,-1,0.023697400417821916
Bgn,Sema6d,-0.52992479112163,0.52992479112163,-1,0.023697400417821916
Bgn,Serpina1b,0.5918230620237163,0.5918230620237163,1,0.009671711351647433
Bgn,Serpina1d,0.5226039904419951,0.5226039904419951,1,0.026074269852040696
Bgn,Serpina1e,-0.6093452910066962,0.6093452910066962,-1,0.007264933943366716
Bgn,Serpina3n,0.6405416225671529,0.6405416225671529,1,0.004184833120891114
Bgn,Serpinb9b,0.57011285110255,0.57011285110255,1,0.013499918143255277
Bgn,Serpinc1,0.5299435028248587,0.5299435028248587,1,0.023691550469728886
Bgn,Serpinf1,-0.5595544306520635,0.5595544306520635,-1,0.015753501454772962
Bgn,Serpinh1,-0.7649717514124292,0.7649717514124292,-1,0.00021702143160867834
Bgn,Serpini1,-0.52992479112163,0.52992479112163,-1,0.023697400417821916
Bgn,Slit1,-0.52992479112163,0.52992479112163,-1,0.023697400417821916
Bgn,Slit2,-0.5378341163622514,0.5378341163622514,-1,0.021323468636155807
Bgn,Spock1,-0.52992479112163,0.52992479112163,-1,0.023697400417821916
Bgn,Spock2,-0.52992479112163,0.52992479112163,-1,0.023697400417821916
Bgn,TGFB1,0.5337640328231253,0.5337640328231253,1,0.02252056001889707
Bgn,TGM3,0.6149831138204962,0.6149831138204962,1,0.006603007209957685
Bgn,THBS2,0.5337640328231253,0.5337640328231253,1,0.02252056001889707
Bgn,THBS3,0.5337640328231253,0.5337640328231253,1,0.02252056001889707
Bgn,TINAGL1,0.6945632051932983,0.6945632051932983,1,0.0013807466971297022
Bgn,Timp2,-0.52992479112163,0.52992479112163,-1,0.023697400417821916
Bgn,Tnc,-0.6543941646608877,0.6543941646608877,-1,0.00321320881653122
Bgn,Tnr,-0.52992479112163,0.52992479112163,-1,0.023697400417821916
Bgn,VIT,0.5337640328231253,0.5337640328231253,1,0.02252056001889707
Bgn,Vwa5b2,-0.5378341163622514,0.5378341163622514,-1,0.021323468636155807
Brinp2,C1qa,-0.8347786272741218,0.8347786272741218,-1,1.6396129606970152e-05
Brinp2,C1qb,-0.686365250847529,0.686365250847529,-1,0.001657609755111755
Brinp2,C1qc,-0.7446486660546074,0.7446486660546074,-1,0.0003927912549893205
Brinp2,C1ql3,0.9999999999999999,0.9999999999999999,1,1.1604339337002511e-126
Brinp2,C1qtnf4,0.9999999999999999,0.9999999999999999,1,1.1604339337002511e-126
Brinp2,Cbln4,-0.9930795847750864,0.9930795847750864,-1,2.5884038844443587e-16
Brinp2,Cd109,-0.5588235294117646,0.5588235294117646,-1,0.015919895037761412
Brinp2,Chadl,0.9930795847750864,0.9930795847750864,1,2.5884038844443587e-16
Brinp2,Chrdl1,0.8405958999380528,0.8405958999380528,1,1.2549418612277444e-05
Brinp2,Clec2l,0.9930795847750864,0.9930795847750864,1,2.5884038844443587e-16
Brinp2,Col12a1,-0.5107610306847318,0.5107610306847318,-1,0.030308090921737252
Brinp2,Col1a2,-0.5042194840896107,0.5042194840896107,-1,0.03286450142508508
Brinp2,Col6a1,-0.5674940860145815,0.5674940860145815,-1,0.01403329468410283
Brinp2,Col6a3,-0.7498378553650925,0.7498378553650925,-1,0.0003393434577362795
Brinp2,Creld1,0.6564324477763613,0.6564324477763613,1,0.0030873358265856342
Brinp2,Creld2,0.6564324477763613,0.6564324477763613,1,0.0030873358265856342
Brinp2,Crlf3,-0.6953513676049993,0.6953513676049993,-1,0.0013562857469426517
Brinp2,Cspg4,0.5643979066202678,0.5643979066202678,1,0.01468538113511546
Brinp2,Cspg5,0.9930795847750864,0.9930795847750864,1,2.5884038844443587e-16
Brinp2,Cstb,0.5107610306847318,0.5107610306847318,1,0.030308090921737252
Brinp2,Ctsh,-0.5207110281779651,0.5207110281779651,-1,0.026718077338026253
Brinp2,Ctss,-0.5189590921042292,0.5189590921042292,-1,0.027324881927500107
Brinp2,Ctsz,-0.5794008529901898,0.5794008529901898,-1,0.011736898155316125
Brinp2,Dspp,0.7057297462259694,0.7057297462259694,1,0.00106629182018519
Brinp2,Edil3,-0.9930795847750864,0.9930795847750864,-1,2.5884038844443587e-16
Brinp2,Egln1,0.6953513676049993,0.6953513676049993,1,0.0013562857469426517
Brinp2,Elfn1,0.9999999999999999,0.9999999999999999,1,1.1604339337002511e-126
Brinp2,Elfn2,0.9999999999999999,0.9999999999999999,1,1.1604339337002511e-126
Brinp2,Fgf1,0.5694574092462511,0.5694574092462511,1,0.01363187529582853
Brinp2,Fgf12,0.9999999999999999,0.9999999999999999,1,1.1604339337002511e-126
Brinp2,Fgg,-0.5674940860145815,0.5674940860145815,-1,0.01403329468410283
Brinp2,Fmod,-0.6211664809555891,0.6211664809555891,-1,0.005934074253677266
Brinp2,Fn1,-0.571448748634892,0.571448748634892,-1,0.013234116268683899
Brinp2,Fstl1,0.8347786272741218,0.8347786272741218,1,1.6396129606970152e-05
Brinp2,Gpc1,0.5834384895963932,0.5834384895963932,1,0.011030321177985893
Brinp2,Gpc5,0.9999999999999999,0.9999999999999999,1,1.1604339337002511e-126
Brinp2,Gpc6,0.9930795847750864,0.9930795847750864,1,2.5884038844443587e-16
Brinp2,Hapln1,-0.8405958999380528,0.8405958999380528,-1,1.2549418612277444e-05
Brinp2,Hapln2,-0.9999999999999999,0.9999999999999999,-1,1.1604339337002511e-126
Brinp2,Hapln4,-0.9930795847750864,0.9930795847750864,-1,2.5884038844443587e-16
Brinp2,Hmcn2,0.5548318404063649,0.5548318404063649,1,0.016853349581233218
Brinp2,Hspg2,-0.6122229854347048,0.6122229854347048,-1,0.0069206799803793245
Brinp2,Htra1,-0.6504869220243737,0.6504869220243737,-1,0.003466270737334195
Brinp2,Igf2,0.7358849919872921,0.7358849919872921,1,0.0004990807874855409
Brinp2,Igfbp7,0.5237421252111807,0.5237421252111807,1,0.025693042431453626
Brinp2,Itih2,-0.6504869220243737,0.6504869220243737,-1,0.003466270737334195
Brinp2,Kng1,-0.5674940860145815,0.5674940860145815,-1,0.01403329468410283
Brinp2,Lama1,-0.7057297462259694,0.7057297462259694,-1,0.00106629182018519
Brinp2,Lama5,-0.5674940860145815,0.5674940860145815,-1,0.01403329468410283
Brinp2,Lamb1,0.52992479112163,0.52992479112163,1,0.023697400417821916
Brinp2,Lamb2,-0.5674940860145815,0.5674940860145815,-1,0.01403329468410283
Brinp2,Lamc1,-0.6122229854347048,0.6122229854347048,-1,0.0069206799803793245
Brinp2,Lgals12,0.9999999999999999,0.9999999999999999,1,1.1604339337002511e-126
Brinp2,Lgi1,0.8405958999380528,0.8405958999380528,1,1.2549418612277444e-05
Brinp2,Lgi3,-0.9999999999999999,0.9999999999999999,-1,1.1604339337002511e-126
Brinp2,Lman1,0.6098367211363062,0.6098367211363062,1,0.007205185247965627
Brinp2,Matn2,0.5548318404063649,0.5548318404063649,1,0.016853349581233218
Brinp2,Matn4,0.8405958999380528,0.8405958999380528,1,1.2549418612277444e-05
Brinp2,Megf10,-0.9930795847750864,0.9930795847750864,-1,2.5884038844443587e-16
Brinp2,Megf8,0.9930795847750864,0.9930795847750864,1,2.5884038844443587e-16
Brinp2,Megf9,0.9999999999999999,0.9999999999999999,1,1.1604339337002511e-126
Brinp2,Mmp17,0.9999999999999999,0.9999999999999999,1,1.1604339337002511e-126
Brinp2,Ncan,-0.9999999999999999,0.9999999999999999,-1,1.1604339337002511e-126
Brinp2,Nell2,0.9999999999999999,0.9999999999999999,1,1.1604339337002511e-126
Brinp2,Nid2,-0.5674940860145815,0.5674940860145815,-1,0.01403329468410283
Brinp2,Nrg3,0.9930795847750864,0.9930795847750864,1,2.5884038844443587e-16
Brinp2,Ntng1,0.9930795847750864,0.9930795847750864,1,2.5884038844443587e-16
Brinp2,P4ha1,0.6512432584658762,0.6512432584658762,1,0.0034160515583004183
Brinp2,P4htm,0.9930795847750864,0.9930795847750864,1,2.5884038844443587e-16
Brinp2,Pappa,0.9930795847750864,0.9930795847750864,1,2.5884038844443587e-16
Brinp2,Plxdc1,0.9999999999999999,0.9999999999999999,1,1.1604339337002511e-126
Brinp2,Plxna1,0.6504925025453933,0.6504925025453933,1,0.003465898000043624
Brinp2,Plxna2,0.9999999999999999,0.9999999999999999,1,1.1604339337002511e-126
Brinp2,Plxna4,0.9999999999999999,0.9999999999999999,1,1.1604339337002511e-126
Brinp2,Plxnb1,0.6911482839544804,0.6911482839544804,1,0.0014910003524803703
Brinp2,Plxnb2,0.5311934726565821,0.5311934726565821,1,0.023303314990642972
Brinp2,Plxnc1,0.9999999999999999,0.9999999999999999,1,1.1604339337002511e-126
Brinp2,Plxnd1,0.6512432584658762,0.6512432584658762,1,0.0034160515583004183
Brinp2,Prelp,-0.5674940860145815,0.5674940860145815,-1,0.01403329468410283
Brinp2,Ptn,0.9999999999999999,0.9999999999999999,1,1.1604339337002511e-126
Brinp2,S100a1,-0.7446486660546074,0.7446486660546074,-1,0.0003927912549893205
Brinp2,S100a11,-0.6122229854347048,0.6122229854347048,-1,0.0069206799803793245
Brinp2,S100a4,-0.7498378553650925,0.7498378553650925,-1,0.0003393434577362795
Brinp2,S100a5,-0.9999999999999999,0.9999999999999999,-1,1.1604339337002511e-126
Brinp2,S100a6,-0.6459852824255893,0.6459852824255893,-1,0.0037778383334969644
Brinp2,S100b,-0.8405958999380528,0.8405958999380528,-1,1.2549418612277444e-05
Brinp2,S100g,0.791149082294638,0.791149082294638,1,9.227854481994555e-05
Brinp2,Sdc2,0.9930795847750864,0.9930795847750864,1,2.5884038844443587e-16
Brinp2,Sdc3,0.9999999999999999,0.9999999999999999,1,1.1604339337002511e-126
Brinp2,Sema4a,0.9999999999999999,0.9999999999999999,1,1.1604339337002511e-126
Brinp2,Sema4b,0.7795145369667756,0.7795145369667756,1,0.00013684523088757847
Brinp2,Sema4d,0.9999999999999999,0.9999999999999999,1,1.1604339337002511e-126
Brinp2,Sema4f,0.9999999999999999,0.9999999999999999,1,1.1604339337002511e-126
Brinp2,Sema6d,0.9999999999999999,0.9999999999999999,1,1.1604339337002511e-126
Brinp2,Sema7a,0.7057297462259694,0.7057297462259694,1,0.00106629182018519
Brinp2,Serpina1c,-0.7446486660546074,0.7446486660546074,-1,0.0003927912549893205
Brinp2,Serpina1d,-0.5026857574723249,0.5026857574723249,-1,0.03348726340554206
Brinp2,Serpina1e,0.5995437734798085,0.5995437734798085,1,0.008542734658520275
Brinp2,Serpina3k,0.6504925025453933,0.6504925025453933,1,0.003465898000043624
Brinp2,Serpina3n,-0.6122229854347048,0.6122229854347048,-1,0.0069206799803793245
Brinp2,Serpinb1a,-0.52992479112163,0.52992479112163,-1,0.023697400417821916
Brinp2,Serpinb9b,-0.8347786272741218,0.8347786272741218,-1,1.6396129606970152e-05
Brinp2,Serpini1,0.9999999999999999,0.9999999999999999,1,1.1604339337002511e-126
Brinp2,Slit1,0.9999999999999999,0.9999999999999999,1,1.1604339337002511e-126
Brinp2,Slit2,0.9930795847750864,0.9930795847750864,1,2.5884038844443587e-16
Brinp2,Spock1,0.9999999999999999,0.9999999999999999,1,1.1604339337002511e-126
Brinp2,Spock2,0.9999999999999999,0.9999999999999999,1,1.1604339337002511e-126
Brinp2,Spon1,0.6050536880293549,0.6050536880293549,1,0.007803917288264372
