Gene_Symbol,N_Measurements,N_Studies,Mean_Zscore_Delta,Abs_Mean_Zscore_Delta,Std_Zscore_Delta,Direction_Consistency,Dominant_Direction,Cumulative_Effect,Combined_P_Value,Is_Weak_Signal
Anxa5,10,6,0.030355841682335606,0.030355841682335606,0.3449666717781088,0.7,decrease,0.30355841682335605,0.8278926631421248,False
Serpind1,6,3,0.035837727153276995,0.035837727153276995,0.07754297363392817,0.8333333333333334,increase,0.21502636291966198,0.729238715147797,False
Ctsh,8,5,-0.005714003805225951,0.005714003805225951,0.3019354979725092,0.625,decrease,-0.045712030441807605,0.7706019270044163,False
S100a11,6,5,-0.03729843049084935,0.03729843049084935,0.0858771697201689,0.8333333333333334,decrease,-0.22379058294509607,0.7275653838113623,False
Gpc4,7,4,-0.02322387131941654,0.02322387131941654,0.14328309763018418,0.7142857142857143,decrease,-0.16256709923591578,0.7580575417712572,False
Lum,10,6,-0.014859645458889459,0.014859645458889459,0.2848053898076167,0.6,increase,-0.1485964545888946,0.8254465588294413,False
Loxl2,4,4,-0.133187045067201,0.133187045067201,0.29643370927157,0.5,decrease,-0.532748180268804,0.5718671734533831,False
Fgf1,6,4,-0.05321591840718498,0.05321591840718498,0.14070006519948744,0.6666666666666666,decrease,-0.3192955104431099,0.7101275896228652,False
Plxna1,5,4,-0.059791710300014886,0.059791710300014886,0.04076089831486345,0.8,decrease,-0.29895855150007444,0.6847683853943543,False
Sparcl1,7,5,-0.12686607175354941,0.12686607175354941,0.1816945964810229,0.7142857142857143,decrease,-0.8880625022748458,0.658522210172864,False
Ccl21c,2,2,-0.06824693931227706,0.06824693931227706,0.038935544963191855,1.0,decrease,-0.13649387862455412,0.5581012304792541,False
Serping1,5,3,-0.03648639708044182,0.03648639708044182,0.16347852068526258,0.8,decrease,-0.1824319854022091,0.6956868170018721,False
Serpinf1,8,4,-0.610669676941451,0.610669676941451,0.6058558549770017,0.875,decrease,-4.885357415531608,0.10984428940433033,False
S100a13,5,4,-0.020891183373268066,0.020891183373268066,0.12775037711599144,0.6,decrease,-0.10445591686634033,0.7110736476734931,False
Anxa11,6,5,-0.10934395283625888,0.10934395283625888,0.09494394093456605,1.0,decrease,-0.6560637170175533,0.6643696717116045,False
Anxa4,6,5,0.0467552117494583,0.0467552117494583,0.15333065211279623,0.5,decrease,0.2805312704967498,0.7878061076788474,False
S100g,3,2,-0.0950010706159893,0.0950010706159893,0.09674399036321588,1.0,decrease,-0.2850032118479679,0.5894632346064128,False
Ctsc,6,4,0.04300731558169426,0.04300731558169426,0.28778318913806417,0.5,decrease,0.25804389349016554,0.7683477503942662,False
Loxl1,2,2,0.05357687188260499,0.05357687188260499,0.2325989774407963,0.5,decrease,0.10715374376520997,0.6139867539950018,False
Lama4,10,6,-0.15405418915463637,0.15405418915463637,0.16435774090772573,0.7,decrease,-1.5405418915463638,0.6751228728101142,False
Serpina1d,9,5,-0.002680596967277799,0.002680596967277799,0.2981632145592287,0.6666666666666666,increase,-0.024125372705500192,0.7946333497230306,False
Serpina1e,8,4,-0.06527371063945211,0.06527371063945211,0.6819340686308657,0.875,decrease,-0.5221896851156169,0.6055337518740703,False
Col1a2,10,6,-0.009398625057597532,0.009398625057597532,0.4415418125650418,0.6,increase,-0.09398625057597532,0.7825368518116682,False
Col6a2,10,6,0.09499525361963322,0.09499525361963322,0.3532318241487535,0.6,increase,0.9499525361963322,0.7022089886251616,False
Serpina3m,6,3,0.22314271543849673,0.22314271543849673,0.1040284266797588,1.0,increase,1.3388562926309804,0.5553648523818091,False
Col6a1,10,6,0.07080876804640195,0.07080876804640195,0.3956989454806316,0.7,increase,0.7080876804640195,0.7171532468057212,False
Thbs3,2,2,-0.34997542249416635,0.34997542249416635,0.16793990607207698,1.0,decrease,-0.6999508449883327,0.39379751441424554,False
Anxa7,6,5,-0.10858801078068565,0.10858801078068565,0.05751880875262354,1.0,decrease,-0.651528064684114,0.6670326517658398,False
Ambp,7,5,0.4187678254194361,0.4187678254194361,0.2948395277944737,1.0,increase,2.9313747779360524,0.3359002415569672,False
Vwf,5,4,0.07037326428272483,0.07037326428272483,0.19848412003675864,0.6,decrease,0.3518663214136242,0.7712718104409413,False
Serpina1b,9,5,0.1382530395832279,0.1382530395832279,0.19692460405136122,0.7777777777777778,increase,1.2442773562490512,0.6751343069282012,False
Bgn,11,6,0.13789025893583065,0.13789025893583065,0.17793668557633688,0.7272727272727273,increase,1.516792848294137,0.7034240962875753,False
Thbs1,4,4,0.3902979874342554,0.3902979874342554,0.6807816096012227,0.75,increase,1.5611919497370217,0.28129128417656374,False
S100a16,4,3,-0.0070990098857849505,0.0070990098857849505,0.15325232099529634,0.75,decrease,-0.028396039543139802,0.6863229199357066,False
Chad,4,2,-0.3912074917372481,0.3912074917372481,0.34315335336564545,0.75,decrease,-1.5648299669489925,0.36082880366203696,False
Igfbp7,5,4,-0.1411200709965112,0.1411200709965112,0.12375994784737324,1.0,decrease,-0.705600354982556,0.6118937107185353,False
Postn,9,5,-0.2931370628254711,0.2931370628254711,0.6011473594692957,0.6666666666666666,decrease,-2.63823356542924,0.35812795532659814,False
Col5a2,8,5,-0.016586717467053202,0.016586717467053202,0.5030730187946011,0.625,increase,-0.13269373973642562,0.7344072208302475,False
Ctss,5,4,0.2634879546289103,0.2634879546289103,0.2638552621173466,1.0,increase,1.3174397731445515,0.48473962721748287,False
Plod1,3,3,-0.19877750739666653,0.19877750739666653,0.026484341666572157,1.0,decrease,-0.5963325221899995,0.5198049236973743,False
Mmp2,3,3,-0.02154012049846966,0.02154012049846966,0.11606774515872402,0.6666666666666666,decrease,-0.06462036149540898,0.637676513175075,False
Slit3,2,2,-0.0870360918548148,0.0870360918548148,0.0307897782579002,1.0,decrease,-0.1740721837096296,0.5476116712010848,False
Pxdn,7,5,-0.3760570618204606,0.3760570618204606,0.2977509295148784,1.0,decrease,-2.6323994327432243,0.3781842007770804,False
Lama3,6,4,-0.0564340608693234,0.0564340608693234,0.09657033831974914,0.5,decrease,-0.3386043652159404,0.7108604821014812,False
S100b,3,2,0.022261024015905333,0.022261024015905333,0.06171162353599348,0.6666666666666666,increase,0.066783072047716,0.6396903527122966,False
Plg,8,5,0.0285395569753484,0.0285395569753484,0.06445766958418923,0.5,decrease,0.2283164558027872,0.8245826673661039,False
F13a1,9,5,-0.11065898226188921,0.11065898226188921,0.20039010277314925,0.6666666666666666,decrease,-0.9959308403570029,0.7042918596338884,False
Wnt4,2,2,0.18369325241211873,0.18369325241211873,0.17746364465145695,1.0,increase,0.36738650482423746,0.48626333237576025,False
Serpine2,9,5,0.15593328115821117,0.15593328115821117,0.28911390812912374,0.6666666666666666,increase,1.4033995304239006,0.637693138609124,False
Prg2,9,2,0.022570309868989422,0.022570309868989422,0.16984526147203047,0.5555555555555556,decrease,0.2031327888209048,0.8304296471829808,False
Ctsz,9,5,-0.018615527669182824,0.018615527669182824,0.1352228144731603,0.5555555555555556,decrease,-0.1675397490226454,0.8002717564528572,False
Tnfsf12,2,1,-0.17642562605996204,0.17642562605996204,0.07676657525967594,1.0,decrease,-0.3528512521199241,0.49573358431960624,False
Sparc,9,5,-0.38159562049404555,0.38159562049404555,0.41177606639960274,1.0,decrease,-3.43436058444641,0.3351315257461923,False
Lama2,10,6,-0.022670758865966346,0.022670758865966346,0.2586074800533714,0.5,decrease,-0.22670758865966345,0.7959609781465771,False
P4ha1,4,3,-0.14481574281060322,0.14481574281060322,0.1143520366189175,1.0,decrease,-0.5792629712424129,0.5848814018273119,False
Col12a1,9,5,0.0849178949052843,0.0849178949052843,0.4966526740948291,0.6666666666666666,increase,0.7642610541475587,0.6454561542131232,False
Serpinb6a,10,6,0.2667496967034667,0.2667496967034667,0.3154591905990386,0.7,increase,2.667496967034667,0.503638598617747,False
Lama5,10,6,0.07651863119575038,0.07651863119575038,0.14564230538754627,0.8,increase,0.7651863119575038,0.7613174120115741,False
Hcfc1,6,5,-0.06855385798189242,0.06855385798189242,0.11441478337111427,0.8333333333333334,decrease,-0.41132314789135455,0.6991759485554108,False
Serpinf2,8,5,0.09574955551388681,0.09574955551388681,0.30042612723001794,0.625,increase,0.7659964441110945,0.6834950582938314,False
Lamb2,10,6,0.140951961234512,0.140951961234512,0.14048828624471055,0.9,increase,1.4095196123451201,0.6932057284264084,False
Pcolce,8,5,-0.8249345752651844,0.8249345752651844,0.7814946246486342,0.875,decrease,-6.5994766021214755,0.022610906172359488,False
Ecm1,8,5,-0.06626705430977728,0.06626705430977728,0.1717650665967482,0.625,decrease,-0.5301364344782182,0.7361861891629609,False
Fbn1,8,5,-0.1323381002311389,0.1323381002311389,0.2790096832863922,0.625,decrease,-1.0587048018491112,0.6515321085857335,False
Itih2,6,5,0.061182154521559645,0.061182154521559645,0.20957517525488006,0.6666666666666666,increase,0.36709292712935787,0.6954927561536743,False
A2m,3,2,0.150456705868355,0.150456705868355,0.05275367843045177,1.0,increase,0.45137011760506496,0.5529888429814298,False
Ogn,8,5,0.012824694567946458,0.012824694567946458,0.17691227373441093,0.5,decrease,0.10259755654357167,0.804134698547544,False
Vcan,6,5,-0.002673110899252563,0.002673110899252563,0.1300257809627253,0.6666666666666666,increase,-0.016038665395515378,0.756699692423192,False
Sema3c,4,2,0.48412940958823797,0.48412940958823797,0.20636836616986332,1.0,increase,1.9365176383529519,0.31082577931153654,False
Fstl1,3,2,-0.07485238822889223,0.07485238822889223,0.02528467701686191,1.0,decrease,-0.2245571646866767,0.605438138609288,False
Cstb,9,5,0.19831588875001813,0.19831588875001813,0.27864813199912114,0.5555555555555556,increase,1.784842998750163,0.5901704683276995,False
Col4a5,2,2,0.09213243199151175,0.09213243199151175,0.06698160978316445,1.0,increase,0.1842648639830235,0.5439601760632247,False
Aebp1,6,4,0.14787392529900728,0.14787392529900728,0.20505800605306904,0.8333333333333334,increase,0.8872435517940437,0.6172429531133772,False
Podn,3,2,-0.0900297749020446,0.0900297749020446,0.023315490512134645,1.0,decrease,-0.2700893247061338,0.595164999022074,False
Tnc,9,4,-0.1875164477187975,0.1875164477187975,0.3906269213134206,0.6666666666666666,decrease,-1.6876480294691776,0.5683767501656576,False
Itih5,9,6,-0.03519755996726234,0.03519755996726234,0.12608089213810658,0.5555555555555556,decrease,-0.31677803970536106,0.7866949492036646,False
Adamtsl1,2,2,0.005038156971372852,0.005038156971372852,0.03990514427522425,0.5,decrease,0.010076313942745704,0.5990059888176903,False
Efemp1,7,5,-0.21666865866730342,0.21666865866730342,0.29850681768629883,0.8571428571428571,decrease,-1.516680610671124,0.5462630732393542,False
Adipoq,6,3,-0.16606423838464235,0.16606423838464235,0.0783185627036909,1.0,decrease,-0.9963854303078541,0.6124664180937909,False
Clec1a,2,2,0.048947723343975846,0.048947723343975846,0.025576988432243847,1.0,increase,0.09789544668795169,0.5691467081406534,False
Col6a6,8,5,-0.018708596002950523,0.018708596002950523,0.4910025436106591,0.625,decrease,-0.14966876802360418,0.7075366543621606,False
Prelp,10,6,0.003439948658107339,0.003439948658107339,0.24801152273021285,0.7,increase,0.03439948658107339,0.8153103123562104,False
Ltbp1,6,5,-0.07047235731183844,0.07047235731183844,0.2062500996618379,0.6666666666666666,decrease,-0.42283414387103063,0.6874241644447756,False
Plxnb1,5,4,0.032533249142842634,0.032533249142842634,0.07264592046825367,0.6,increase,0.16266624571421318,0.7053426453959817,False
Fgb,10,6,-0.015533122048256198,0.015533122048256198,0.26779690400807216,0.6,increase,-0.15533122048256198,0.8263689155814444,False
Emilin2,4,4,-0.21334547619451272,0.21334547619451272,0.13061051490606257,1.0,decrease,-0.8533819047780509,0.5288649953625648,False
Colec12,4,4,-0.05392852023573415,0.05392852023573415,0.0864099057478662,0.75,decrease,-0.2157140809429366,0.656613270059159,False
Srpx2,2,2,0.0198693315320559,0.0198693315320559,0.0792046170659185,0.5,decrease,0.0397386630641118,0.6061368639667762,False
Vwa1,10,6,0.016115859332997598,0.016115859332997598,0.14775042939508334,0.6,increase,0.16115859332997598,0.8170046924322852,False
Vwa9,2,2,-0.2790746666675375,0.2790746666675375,0.2144944501968597,1.0,decrease,-0.558149333335075,0.42961411081887135,False
Pcolce2,2,2,0.25004956679272483,0.25004956679272483,0.0826055619480753,1.0,increase,0.5000991335854497,0.45370323083500785,False
Spon1,5,4,-0.016252213570134018,0.016252213570134018,0.11035240855178516,0.6,decrease,-0.0812610678506701,0.7158847370239243,False
Fgg,10,6,0.023295446578446857,0.023295446578446857,0.28554834916142274,0.5,decrease,0.23295446578446857,0.8302429885747464,False
Lgalsl,4,3,-0.022599648028272426,0.022599648028272426,0.07138535337039258,0.5,decrease,-0.0903985921130897,0.6803613110311832,False
Mgp,2,2,0.14633013047034,0.14633013047034,0.09917666229384399,1.0,increase,0.29266026094068,0.5120370113100854,False
Cspg4,5,4,-0.16006273955020517,0.16006273955020517,0.14268044207573297,1.0,decrease,-0.8003136977510259,0.593610379358575,False
Npnt,2,2,0.0352407272595094,0.0352407272595094,0.17338740265735092,0.5,decrease,0.0704814545190188,0.6093046222840559,False
Serpina6,5,3,0.03136021015611905,0.03136021015611905,0.2289811065777629,0.6,decrease,0.15680105078059525,0.73968644160806,False
Hpx,7,4,0.25471393542323534,0.25471393542323534,0.1620433428484037,1.0,increase,1.7829975479626474,0.5286699706940765,False
Chrdl1,5,2,-0.05648622605462768,0.05648622605462768,0.14216353675368995,0.6,decrease,-0.2824311302731384,0.6816469373781853,False
Emilin1,6,5,-0.1479362523957137,0.1479362523957137,0.1054796548048807,1.0,decrease,-0.8876175143742822,0.6278946241085606,False
Vwa5a,6,5,-0.100845167935787,0.100845167935787,0.17156361716065496,0.6666666666666666,decrease,-0.605071007614722,0.6648359227904761,False
Lman1,5,4,-0.07955798722231665,0.07955798722231665,0.0892085920861954,0.8,decrease,-0.39778993611158325,0.6666276948390347,False
Serpinb1a,10,6,-0.01967099163318209,0.01967099163318209,0.1731039847493518,0.6,decrease,-0.1967099163318209,0.8113069468297877,False
Mfap4,4,4,-0.021715075969663378,0.021715075969663378,0.17543282101689608,0.5,decrease,-0.08686030387865351,0.673748017782561,False
Ctsa,4,3,0.0068401859992725,0.0068401859992725,0.048593520154142145,0.5,decrease,0.02736074399709,0.7021931740449084,False
S100a1,4,3,0.06664291970185453,0.06664291970185453,0.019898852046038557,1.0,increase,0.2665716788074181,0.6491374431226766,False
Plxdc2,5,4,-0.022827464873917902,0.022827464873917902,0.07788905103626786,0.6,decrease,-0.11413732436958951,0.7126746395762347,False
Papln,5,4,0.14999218593013172,0.14999218593013172,0.19950990353154305,0.8,increase,0.7499609296506586,0.5959704359493035,False
Eln,6,4,-0.6035438442270636,0.6035438442270636,0.5145460526066926,0.8333333333333334,decrease,-3.6212630653623816,0.15896356004253673,False
Ngly1,6,5,-0.06922043427862576,0.06922043427862576,0.061827657804322235,0.8333333333333334,decrease,-0.41532260567175455,0.7017449619702514,False
Lgals8,3,3,-0.1354048799510473,0.1354048799510473,0.10873621876141631,1.0,decrease,-0.4062146398531419,0.5610559180208283,False
Tgm1,2,2,-0.10632911182155845,0.10632911182155845,0.015249709397055347,1.0,decrease,-0.2126582236431169,0.536831826554353,False
Hapln1,3,2,-0.07104890543588908,0.07104890543588908,0.19290531356137144,0.6666666666666666,increase,-0.21314671630766724,0.6906817082392775,False
Sema7a,4,3,0.03167808743578568,0.03167808743578568,0.20809899387054506,0.75,decrease,0.12671234974314272,0.7084081812410488,False
Egfl7,2,2,0.07710040009769405,0.07710040009769405,0.03142172141959515,1.0,increase,0.1542008001953881,0.5532202973679943,False
Col4a4,2,2,0.3092273610429659,0.3092273610429659,0.06725086842303789,1.0,increase,0.6184547220859318,0.4208623749126814,False
Col4a3,3,3,0.5503172926340834,0.5503172926340834,0.09785514179284276,1.0,increase,1.65095187790225,0.28317428519168036,False
Dpt,8,5,0.041549320627626764,0.041549320627626764,0.2796368220203684,0.625,increase,0.3323945650210141,0.7420562133114101,False
Angptl2,4,4,0.6060683479185923,0.6060683479185923,0.15580733102823172,1.0,increase,2.4242733916743693,0.23290843767509312,False
Plod3,3,3,-0.10197764416604373,0.10197764416604373,0.040374166807055134,1.0,decrease,-0.3059329324981312,0.5867280235981878,False
Htra1,6,5,0.21231720904722895,0.21231720904722895,0.19367511492086795,0.8333333333333334,increase,1.2739032542833737,0.5567543400022492,False
Fbln5,9,6,-0.4971408719424292,0.4971408719424292,0.329383720943899,1.0,decrease,-4.474267847481863,0.2396665249896756,False
Adam17,4,4,0.0015334487871206497,0.0015334487871206497,0.10049070706787849,0.75,decrease,0.006133795148482599,0.6962986029705949,False
Crlf3,4,3,-0.0036938410060611757,0.0036938410060611757,0.02483320570893537,0.5,decrease,-0.014775364024244703,0.6952324117076518,False
Matn2,5,4,-0.12204752564099544,0.12204752564099544,0.24197784219644963,0.8,decrease,-0.6102376282049772,0.6142338186136194,False
Adam9,5,4,-0.00660413158550594,0.00660413158550594,0.0972539245985142,0.6,decrease,-0.0330206579275297,0.7240804594618206,False
P3h1,2,2,-0.2177785951956807,0.2177785951956807,0.036091883842278086,1.0,decrease,-0.4355571903913614,0.473141539777864,False
Clec10a,2,2,0.2048128948537423,0.2048128948537423,0.1180566315865471,1.0,increase,0.4096257897074846,0.47790847166662764,False
Efemp2,2,2,-0.061533287768850496,0.061533287768850496,0.022668328732412597,1.0,decrease,-0.12306657553770099,0.5621023160441951,False
Fcna,2,2,0.23268200006754586,0.23268200006754586,0.2760177659736895,0.5,decrease,0.4653640001350917,0.7016440742137986,False
Serpina3k,5,4,0.09448571483936176,0.09448571483936176,0.3307071350029179,0.6,decrease,0.4724285741968088,0.7696553172251337,False
C1qb,5,4,0.05284605950847114,0.05284605950847114,0.08246095886391355,0.8,increase,0.2642302975423557,0.6887811052520532,False
Col2a1,6,3,0.040566572268517086,0.040566572268517086,0.8299957749856065,0.6666666666666666,increase,0.2433994336111025,0.5018733948221117,False
Mbl2,6,4,-0.0696732666800559,0.0696732666800559,0.4186821041964471,0.5,decrease,-0.41803960008033536,0.6425108644946407,False
Col11a1,3,2,-0.3473611556005225,0.3473611556005225,0.2990994298767675,1.0,decrease,-1.0420834668015675,0.39568635959095244,False
Fbn2,6,3,-0.9096908665526114,0.9096908665526114,0.9067278541015211,0.8333333333333334,decrease,-5.458145199315669,0.017652307085453026,False
Gas6,2,2,0.09339743331375736,0.09339743331375736,0.06695166716647885,1.0,increase,0.1867948666275147,0.5432448120608004,False
Sfrp1,2,2,0.14062458045705759,0.14062458045705759,0.029931032666549194,1.0,increase,0.28124916091411517,0.51718656728396,False
Gpc1,9,5,0.04320813142432293,0.04320813142432293,0.1703636098112887,0.6666666666666666,decrease,0.38887318281890637,0.8457831960678578,False
Ctsf,7,5,0.7774724633378417,0.7774724633378417,0.7276437227662023,0.8571428571428571,increase,5.442307243364892,0.04326671905640563,False
Thbs4,8,4,0.029260606884920486,0.029260606884920486,0.2864505298301731,0.5,decrease,0.23408485507936388,0.8018716798269895,False
Col11a2,2,1,0.5480735216082906,0.5480735216082906,1.3178692918983455,0.5,decrease,1.0961470432165812,0.543729572636239,False
Angptl7,3,1,1.35690839052571,1.35690839052571,0.390507190514723,1.0,increase,4.07072517157713,0.02023426084432415,False
Hp,4,1,1.7847414333738034,1.7847414333738034,0.302389095318834,1.0,increase,7.138965733495214,0.000808913822329716,False
Ppt1,4,1,0.7948489901554837,0.7948489901554837,0.3211909048025225,1.0,increase,3.179395960621935,0.12334010083570485,False
Fth1,4,1,0.8362570170983721,0.8362570170983721,0.1925867220406211,1.0,increase,3.3450280683934883,0.11419310691299997,False
Tfrc,4,1,-0.9583067021298592,0.9583067021298592,0.17437641852802072,1.0,decrease,-3.833226808519437,0.07375627289971486,False
Myoc,4,1,1.019469008625633,1.019469008625633,0.30934624316687814,1.0,increase,4.077876034502532,0.05410512046751903,False
Comp,4,1,0.7606552753374543,0.7606552753374543,0.3923354360605466,1.0,increase,3.042621101349817,0.13179720269385556,False
Epx,4,1,-0.9999403578689718,0.9999403578689718,0.440273179077437,1.0,decrease,-3.9997614314758874,0.05254115775509796,False
Cnp,4,1,-0.1769459643493454,0.1769459643493454,0.46136484962923274,0.5,decrease,-0.7077838573973816,0.499769790860353,False
C4b,4,1,-0.16706854691766057,0.16706854691766057,0.4556856341206803,0.5,decrease,-0.6682741876706423,0.5095059933712267,False
Ace,4,1,-0.38669015626434083,0.38669015626434083,0.30882719367248995,1.0,decrease,-1.5467606250573633,0.36939181840853946,False
Kera,4,1,-0.9703460258673459,0.9703460258673459,0.09397868190171194,1.0,decrease,-3.8813841034693835,0.07197716385115525,False
Itih3,8,4,0.4243490387790778,0.4243490387790778,0.24811358207322862,1.0,increase,3.3947923102326225,0.33441968917069204,True
Cilp2,3,2,-0.31059581376725104,0.31059581376725104,0.8349098262016041,0.6666666666666666,decrease,-0.9317874413017531,0.2989694102758346,False
Apoc1,3,1,-0.13334100329292395,0.13334100329292395,0.5811262163663772,0.6666666666666666,decrease,-0.4000230098787718,0.482952580004508,False
Ces1d,4,1,0.37289938212478,0.37289938212478,0.6825363353136575,0.75,increase,1.49159752849912,0.3006433533624839,False
Aoc3,4,1,-0.3222148724611824,0.3222148724611824,0.31641715602661113,0.75,decrease,-1.2888594898447296,0.41839783318141666,False
Psap,4,1,0.22310651923562744,0.22310651923562744,0.25293593694490246,0.75,increase,0.8924260769425097,0.5071547559994958,False
Alpl,4,1,0.39549052913049204,0.39549052913049204,0.32839997609010113,1.0,increase,1.5819621165219682,0.36010239553133266,False
Clu,4,1,0.3119124778682617,0.3119124778682617,0.1626064836045793,1.0,increase,1.2476499114730468,0.44660287046715674,False
Gstm2,4,1,0.6497362354779427,0.6497362354779427,0.08419371824748337,1.0,increase,2.5989449419117707,0.2096490731145514,False
Clic1,4,1,-0.4228125934615976,0.4228125934615976,0.16488777133601873,1.0,decrease,-1.6912503738463904,0.3595948947700824,False
F13b,4,3,-0.1274783367934548,0.1274783367934548,0.19471499443394938,0.75,decrease,-0.5099133471738192,0.5913102959611369,False
Cfd,3,1,-0.37757207274141363,0.37757207274141363,0.279521572695342,1.0,decrease,-1.132716218224241,0.3780507920252785,False
C8a,3,1,-0.37760879342532744,0.37760879342532744,0.08835440215956125,1.0,decrease,-1.1328263802759824,0.39397691360909565,False
Iigp1,2,1,-0.05609754011886767,0.05609754011886767,0.4028867295503509,0.5,decrease,-0.11219508023773533,0.530482448502952,False
Cd109,2,2,-0.16248874846004804,0.16248874846004804,0.19255099163835596,0.5,decrease,-0.3249774969200961,0.49712193391489945,False
Itga6,4,1,-0.19694599133081345,0.19694599133081345,0.3182751465220005,0.75,decrease,-0.7877839653232538,0.5172277896768935,False
Itgb4,4,1,-0.11767274934050174,0.11767274934050174,0.30142077685691404,0.75,decrease,-0.470690997362007,0.5834632620754527,False
Fam213a,4,1,0.589164138815103,0.589164138815103,0.11109386799115015,1.0,increase,2.356656555260412,0.24580334187479186,False
Dpysl3,4,1,-0.5370030847863166,0.5370030847863166,0.22109648581456584,1.0,decrease,-2.1480123391452666,0.27252566443677256,False
Mcam,4,1,-0.34368406557599035,0.34368406557599035,0.1858799848635902,1.0,decrease,-1.3747362623039614,0.4192036800260303,False
Gsto1,4,1,0.28726115657276263,0.28726115657276263,0.17773271151641304,1.0,increase,1.1490446262910505,0.46497658033965217,False
Cd163,4,1,-0.10572072323323695,0.10572072323323695,0.21349798229356576,0.75,decrease,-0.4228828929329478,0.6059486216009919,False
C1qc,3,2,-0.08157330872994208,0.08157330872994208,0.22882274509272324,0.6666666666666666,increase,-0.24471992618982621,0.6934423226303755,False
Cat,4,1,0.008931961824056254,0.008931961824056254,0.21450699733819328,0.75,decrease,0.03572784729622502,0.6917161067390893,False
Man2b1,3,1,-0.1066175653431942,0.1066175653431942,0.08303766396070614,0.6666666666666666,decrease,-0.3198526960295826,0.5821892582400496,False
Apoe,4,1,-0.24188406260688855,0.24188406260688855,0.11003065958438829,1.0,decrease,-0.9675362504275542,0.507200052936196,False
Entpd2,4,1,-0.23053914908504808,0.23053914908504808,0.17443288611987007,1.0,decrease,-0.9221565963401923,0.5110309379284425,False
Klkb1,4,1,-0.042402043006857924,0.042402043006857924,0.1985794997660286,0.5,decrease,-0.1696081720274317,0.6557073769179911,False
Gfer,4,1,0.2939805856201262,0.2939805856201262,0.17318871188725607,1.0,increase,1.1759223424805048,0.46007287655753204,False
Hmcn2,5,3,-0.08012854947900963,0.08012854947900963,0.3727763349551349,0.8,decrease,-0.4006427473950482,0.6255066002393094,False
Lipe,4,1,-0.23308377747611564,0.23308377747611564,0.17685306964756964,1.0,decrease,-0.9323351099044626,0.5087955247612939,False
Dpp7,4,1,0.033851473988945266,0.033851473988945266,0.13485760744181652,0.75,decrease,0.13540589595578106,0.7166179686399998,False
Tpt1,4,1,0.17545757343974802,0.17545757343974802,0.14320201516544961,0.75,increase,0.7018302937589921,0.5583799132363656,False
Hspb6,4,1,0.2563492331972402,0.2563492331972402,0.17392080793884734,1.0,increase,1.0253969327889607,0.49031406987045023,False
Mug1,4,1,-0.19227563506515066,0.19227563506515066,0.1767606426642467,0.75,decrease,-0.7691025402606027,0.5416261460913507,False
Akr1b3,4,1,0.2572940827430622,0.2572940827430622,0.11038203497175399,1.0,increase,1.0291763309722488,0.4947309588109554,False
Gsn,4,1,-0.31076056939475827,0.31076056939475827,0.12291141498399848,1.0,decrease,-1.243042277579033,0.4506884105756944,False
Sod1,4,1,0.1308741302964665,0.1308741302964665,0.1507649804505521,0.75,increase,0.523496521185866,0.5930951218912885,False
Apod,4,1,0.46313494957556,0.46313494957556,0.429836039570893,0.75,increase,1.85253979830224,0.29469869689677164,False
Gpx3,4,1,0.3219618561277561,0.3219618561277561,0.10956209621873007,1.0,increase,1.2878474245110243,0.4426211623497439,False
Islr,2,1,-0.4137704601244797,0.4137704601244797,0.12270875810400972,1.0,decrease,-0.8275409202489594,0.36163736690660137,False
Apoa2,4,1,-0.3321928697678335,0.3321928697678335,0.2112222970821009,0.75,decrease,-1.328771479071334,0.4256856381722051,False
Pdcd6ip,4,1,0.0326699097831104,0.0326699097831104,0.16080727470556858,0.75,decrease,0.1306796391324416,0.7137430962121643,False
Ache,4,1,0.15257381335870562,0.15257381335870562,0.24678844325892133,0.75,increase,0.6102952534348225,0.5647596521364537,False
C3,4,1,-0.32184217969782214,0.32184217969782214,0.18838836313678084,1.0,decrease,-1.2873687187912886,0.436369592579661,False
B2m,4,1,-0.1375941108934341,0.1375941108934341,0.2190632623328369,0.75,decrease,-0.5503764435737364,0.5802278247108026,False
Dpep1,4,1,-0.1588046290490411,0.1588046290490411,0.19916469449668123,0.75,decrease,-0.6352185161961644,0.5658205572370534,False
Erap1,4,1,-0.058575013685855215,0.058575013685855215,0.13662791726870427,0.75,increase,-0.23430005474342086,0.7332080465040334,False
Dbi,4,1,0.2614891843673119,0.2614891843673119,0.21797589326289118,1.0,increase,1.0459567374692476,0.4809637812441905,False
Epdr1,4,1,-0.03690061450069927,0.03690061450069927,0.2999840917885729,0.5,decrease,-0.1476024580027971,0.6456002755300871,False
Pcyox1,3,1,-0.056526681409984826,0.056526681409984826,0.34629774478713354,0.6666666666666666,decrease,-0.16958004422995449,0.587557040283488,False
Dag1,4,1,0.002968639191082421,0.002968639191082421,0.16848322009163147,0.5,decrease,0.011874556764329684,0.6921580712901616,False
Lgals3bp,3,1,0.025330371294764602,0.025330371294764602,0.3024941307607122,0.6666666666666666,decrease,0.0759911138842938,0.6485026390877078,False
Gstm5,4,1,0.18472964447974596,0.18472964447974596,0.22158733076187961,0.75,increase,0.7389185779189839,0.5427221276677983,False
Pdia3,4,1,-0.19893932097564426,0.19893932097564426,0.16577826598749554,1.0,decrease,-0.795757283902577,0.5373990870483631,False
