Protein,Consensus,Consensus_Rank,Degree,Betweenness,Eigenvector,Closeness,PageRank,Katz,Subgraph
SEMA3E,-0.23227761143588474,504,0.121012101210121,0.0005379392564807,0.0129109724877775,0.7601634034223559,0.0010882564177862,0.0180115151911378,5.1442745141962905e+59
FBN2,-0.2405395062080891,505,0.0616061606160616,0.0087669559907532,0.0033796589598511,0.8562642603828061,0.0006477798768022,0.0090280305587711,4.601656810982469e+58
MFAP5,-0.2466644067302031,506,0.1155115511551155,0.0006954439937385,0.0109470206423354,0.7858003462126474,0.0010206616032651,0.0166342908503647,4.172253383436301e+59
SERPINB9,-0.24804276719086663,507,0.1023102310231023,0.002583618025583,0.0119457988268439,0.7975316861103621,0.0008672537054545,0.0157852394560224,5.537757522673112e+59
C1QTNF5,-0.2515759082237709,508,0.0957095709570957,0.0043005456933358,0.0093282590852415,0.7777071769444277,0.0009461941644656,0.0137480023604769,3.3686221260040013e+59
SFRP2,-0.25758056496630916,509,0.1045104510451045,0.0004010312925565,0.0175530017916282,0.7621358822521984,0.0010023698785254,0.0198016750946747,8.062530446796775e+59
Col6a1,-0.2580077017405728,510,0.1265126512651265,0.0004313206651061,0.013988305169351,0.7004644474708132,0.0010273057730749,0.0321563018774271,3.065962571099444e+58
Nid2,-0.25951183232057856,511,0.1276127612761276,0.0005258235074608,0.0119851135930697,0.7051456006310888,0.0010865968651617,0.0286585821505422,2.409121563806408e+58
Eln,-0.2608537493680103,512,0.0726072607260726,0.007556425549892,0.00392362988855,0.8273268813472608,0.0007161601330431,0.0111475772294174,3.6319490594496625e+58
SVEP1,-0.26271368390354,513,0.1034103410341034,0.0004151663330797,0.0177691783240559,0.7634211978574625,0.0009708299566259,0.0210081969318807,7.195490203154262e+59
VWA1,-0.26698643377763215,514,0.0891089108910891,0.0009111043262916,0.0169906164776983,0.8127014336023692,0.0008282441549956,0.0183372440996216,8.77739489335077e+59
GPC4,-0.26707735377467196,515,0.1144114411441144,0.001796361721341,0.009697555880105,0.7718933560603244,0.0009862306448199,0.0155233698585795,3.7082446245894128e+59
ITIH5,-0.2708176334440795,516,0.0935093509350935,0.0004943225600093,0.0170446111747907,0.8016444003852163,0.0008804683707994,0.0185189738921465,8.15520460734692e+59
Col4a1,-0.27253004982771106,517,0.0759075907590759,0.0018312954643481,0.0067826622894523,0.8760508526660732,0.0008780345783767,0.0124206380374564,1.202673893202117e+59
FLG,-0.2741533151008961,518,0.0891089108910891,0.0029241360259373,0.0079515055112958,0.8212224105400391,0.0008945182467089,0.0133270035731482,2.1988832061836187e+59
FGL2,-0.27868266884870463,519,0.1089108910891089,0.0009258881179148,0.0106511730128654,0.7870749046348892,0.0009872484092466,0.0151765022885044,4.381700682675069e+59
Col15a1,-0.2812019827157591,520,0.0748074807480748,0.0045292708419153,0.0030649735183758,0.8248499183900294,0.0009657769821555,0.0105408060207022,1.596868439768648e+58
ADAMTS16,-0.2820100660435922,521,0.0968096809680968,0.0004131498401478,0.0244418793012478,0.7384837519977066,0.0008649327400045,0.0232116142257027,1.4031653127040959e+60
COL5A3,-0.28224988567326503,522,0.0902090209020902,0.0031529217532619,0.0084732604747446,0.8227120879174921,0.0008169622674826,0.0136757956316032,2.6611850617838853e+59
COL27A1,-0.2824332234436004,523,0.0968096809680968,0.000401034091128,0.0244418793012478,0.7384837519977066,0.0008649327400045,0.0232116142257027,1.4031653127040959e+60
C1QTNF8,-0.2824332234436004,524,0.0968096809680968,0.000401034091128,0.0244418793012478,0.7384837519977066,0.0008649327400045,0.0232116142257027,1.4031653127040959e+60
ANXA8L2;ANXA8,-0.2824332234436004,525,0.0968096809680968,0.000401034091128,0.0244418793012478,0.7384837519977066,0.0008649327400045,0.0232116142257027,1.4031653127040959e+60
CXCL10,-0.2824755391836019,526,0.0968096809680968,0.000399822516226,0.0244418793012478,0.7384837519977066,0.0008649327400045,0.0232116142257027,1.4031653127040959e+60
GLDN,-0.2825432443676043,527,0.0968096809680968,0.0003978839963828,0.0244418793012478,0.7384837519977066,0.0008649327400045,0.0232116142257027,1.4031653127040959e+60
IL17D,-0.2825714548609375,528,0.0968096809680968,0.0003970762797815,0.0244418793012478,0.7384837519977066,0.0008649327400045,0.0232116142257027,1.4031653127040959e+60
IGFBP4,-0.2825714548609375,529,0.0968096809680968,0.0003970762797815,0.0244418793012478,0.7384837519977066,0.0008649327400045,0.0232116142257027,1.4031653127040959e+60
S100A7L2,-0.2826243495359394,530,0.0968096809680968,0.000395561811154,0.0244418793012478,0.7384837519977066,0.0008649327400045,0.0232116142257027,1.4031653127040959e+60
C1QC,-0.28586101559220206,531,0.0957095709570957,0.0022753376659251,0.0088434897476249,0.8112369438905241,0.0008972823828626,0.0136309459106255,2.863714045034486e+59
S100A7,-0.286273788239345,532,0.0979097909790979,0.000806908884721,0.0083778022264823,0.8138295006851213,0.0010050444793414,0.0142089712127516,2.3277641053727554e+59
CCL21,-0.2870630004492553,533,0.1012101210121012,0.0011461498572764,0.0117860415938409,0.7918133978755295,0.0009427231486184,0.0157125595247976,4.908299322014274e+59
Cbln1,-0.29032187211384836,534,0.1342134213421342,0.0003920223027486,0.0149792286381484,0.628002344422658,0.0011773376943474,0.0344088250659055,2.80180790660864e+58
Crp,-0.29032187211384836,535,0.1342134213421342,0.0003920223027486,0.0149792286381484,0.628002344422658,0.0011773376943474,0.0344088250659055,2.80180790660864e+58
Col4a5,-0.29032187211384836,536,0.1342134213421342,0.0003920223027486,0.0149792286381484,0.628002344422658,0.0011773376943474,0.0344088250659055,2.80180790660864e+58
Coch,-0.29032187211384836,537,0.1342134213421342,0.0003920223027486,0.0149792286381484,0.628002344422658,0.0011773376943474,0.0344088250659055,2.801807906608639e+58
Parm1,-0.2917817651438832,538,0.1342134213421342,0.0003502229686301,0.0149792286381484,0.628002344422658,0.0011773376943474,0.0344088250659055,2.80180790660864e+58
Slit3,-0.2925434484639,539,0.1342134213421342,0.0003284146203944,0.0149792286381484,0.628002344422658,0.0011773376943474,0.0344088250659055,2.80180790660864e+58
Vwa1,-0.302012457643563,540,0.1221122112211221,0.0007124060423663,0.0120617633086164,0.7188580197573307,0.0009347647232579,0.0283608985063022,2.875052303352131e+58
MPI,-0.30434605158456257,541,0.0957095709570957,0.000219295057259,0.0126431725032374,0.8089680259450922,0.0009121456685481,0.0160700979420262,5.549691199405419e+59
NDNF,-0.3049423601918474,542,0.099009900990099,0.0004567637380478,0.013751882750176,0.7865760640197057,0.000918569820389,0.0182165728202939,4.938339615364712e+59
PAPLN,-0.30644552725131413,543,0.099009900990099,0.0007923699858972,0.0134389565610781,0.788440596889486,0.0008917939857265,0.0167227470695785,6.596781124876898e+59
SERPINA5,-0.3072818244338893,544,0.0924092409240924,0.0006372883984433,0.0143900174201768,0.7984439397932432,0.0008893871495741,0.016993394538581,5.974045157272345e+59
PRSS2,-0.3102645135805115,545,0.1012101210121012,6.417885337935933e-05,0.011467102031713,0.7850998787256658,0.0010250094590553,0.0156515491424453,4.405334689199556e+59
NTN3,-0.3102645135805115,546,0.1012101210121012,6.417885337935933e-05,0.011467102031713,0.7850998787256658,0.0010250094590553,0.0156515491424453,4.405334689199556e+59
KCP,-0.3102645135805115,547,0.1012101210121012,6.417885337935933e-05,0.011467102031713,0.7850998787256658,0.0010250094590553,0.0156515491424453,4.4053346891995564e+59
ADAM19,-0.3103703029305138,548,0.1012101210121012,6.114991612440035e-05,0.011467102031713,0.7850998787256658,0.0010250094590553,0.0156515491424453,4.405334689199556e+59
ADAMTS5,-0.3103703029305138,549,0.1012101210121012,6.114991612440035e-05,0.011467102031713,0.7850998787256658,0.0010250094590553,0.0156515491424453,4.405334689199556e+59
EBI3,-0.3104126186705148,550,0.1012101210121012,5.9938341222416765e-05,0.011467102031713,0.7850998787256658,0.0010250094590553,0.0156515491424453,4.4053346891995564e+59
EGF,-0.3104126186705148,551,0.1012101210121012,5.9938341222416765e-05,0.011467102031713,0.7850998787256658,0.0010250094590553,0.0156515491424453,4.4053346891995564e+59
Lum,-0.3120980278518083,552,0.1122112211221122,0.001768899356896,0.011543933799061,0.7104882077101984,0.0009479085850344,0.0274590861105339,2.207210515711526e+58
LAMB2,-0.3123033774346217,553,0.0891089108910891,0.0008771802290361,0.0152608352060549,0.8034761352052618,0.0008163871760782,0.0175472018011347,7.115363674970892e+59
SERPINE1,-0.3142062966247003,554,0.0748074807480748,0.0045325017083206,0.0078049713791905,0.8272369884640243,0.0007300138592826,0.0127851840132735,1.8413967859318968e+59
Emilin2,-0.31593434806902787,555,0.1133113311331133,0.0009026233019777,0.0036212842273218,0.7519479805089955,0.0012176864883945,0.0134113642869769,1.7571237116448326e+58
Serpinb1a,-0.3194960073917698,556,0.1144114411441144,0.0017470910086603,0.0108517435407922,0.7098843230613837,0.0009539762473558,0.0261928293604995,2.106527505978356e+58
LGALS2,-0.3199770181959726,557,0.1001100110011001,0.0001434504683948,0.0112152579528537,0.783679637368789,0.0010165542644091,0.015454342739866,4.215680080325477e+59
GDF15,-0.32006164967597567,558,0.1001100110011001,0.0001410273185908,0.0112152579528537,0.783679637368789,0.0010165542644091,0.015454342739866,4.215680080325475e+59
SERPINI2,-0.3201462811559752,559,0.1001100110011001,0.0001386041687869,0.0112152579528537,0.783679637368789,0.0010165542644091,0.015454342739866,4.215680080325477e+59
C1QTNF2,-0.32048067609697284,560,0.11001100110011,9.854142536133204e-05,0.0111555932262565,0.7565249186024091,0.0010571141363662,0.0170250181331056,3.4004538300472173e+59
ANXA8,-0.32048067609697295,561,0.11001100110011,9.854142536133204e-05,0.0111555932262565,0.7565249186024091,0.0010571141363662,0.0170250181331056,3.4004538300471995e+59
LAMC2,-0.32052299183697386,562,0.11001100110011,9.732985045934846e-05,0.0111555932262565,0.7565249186024091,0.0010571141363662,0.0170250181331056,3.400453830047215e+59
LAMB3,-0.32052299183697386,563,0.11001100110011,9.732985045934846e-05,0.0111555932262565,0.7565249186024091,0.0010571141363662,0.0170250181331056,3.400453830047215e+59
Ambp,-0.32174265014989645,564,0.0726072607260726,0.0060459641125764,0.0022515168165119,0.7904547290157193,0.0009343502033407,0.0094444957662653,9.35688187139512e+57
COL16A1,-0.32306126172816224,565,0.0616061606160616,0.0037849599937967,0.0067671765449671,0.8870302681334878,0.0006335676902347,0.0112088734239289,1.5965805866209377e+59
ELANE,-0.324511140059507,566,0.0946094609460946,0.0001393311137281,0.0125438292146867,0.8035631470898131,0.0009044916186267,0.0159802720629305,5.436589360853324e+59
PZP,-0.32714027522901495,567,0.0979097909790979,0.0004797836611855,0.0149965695901342,0.7671312444793267,0.00094306409914,0.0173803088407706,6.163184978911719e+59
VCAN,-0.3315123586907535,568,0.0594059405940594,0.0056168612455959,0.0087175956962367,0.8387943588571198,0.0006343374891669,0.0119736039090403,2.4087819240894143e+59
Adipoq,-0.33290904248994607,569,0.0693069306930693,0.0054642028079459,0.0028413393705754,0.8016888074994301,0.0008996835764284,0.0103966521537476,1.108384491476898e+58
LAMA3,-0.33409872211091585,570,0.1023102310231023,0.0023674173584759,0.0067718696330148,0.7723574130822349,0.0009679906814529,0.0123865925886914,1.911858174288474e+59
FBN3,-0.3355798722295655,571,0.0946094609460946,0.0004894762604013,0.0157973899435737,0.7689993747916468,0.0009056252397424,0.0178141518199422,6.8681034726092355e+59
LAMB1,-0.34307087087142846,572,0.0484048404840484,0.0080539441609359,0.0020105335224678,0.8625704172170487,0.00055614476695,0.007766280022196,1.5269991454351912e+58
NRP1,-0.3470648841640994,573,0.0902090209020902,0.0006191147749136,0.0112067907302636,0.8151281870281399,0.0008204365385716,0.0157444533172387,3.7186013189753734e+59
Ccl21c,-0.34729402636378837,574,0.1188118811881188,0.0004780266034656,0.0133240883683229,0.6617534089369433,0.0010603397798328,0.0310630611204641,2.1859968060785488e+58
Igfbp4,-0.34729402636378837,575,0.1188118811881188,0.0004780266034656,0.0133240883683229,0.6617534089369433,0.0010603397798328,0.0310630611204641,2.1859968060785502e+58
Cd209d,-0.34729402636378837,576,0.1188118811881188,0.0004780266034656,0.0133240883683229,0.6617534089369433,0.0010603397798328,0.0310630611204641,2.1859968060785488e+58
Angptl1,-0.34729402636378837,577,0.1188118811881188,0.0004780266034656,0.0133240883683229,0.6617534089369433,0.0010603397798328,0.0310630611204641,2.1859968060785488e+58
Wnt10a,-0.35031960177385496,578,0.1188118811881188,0.0003913989979738,0.0133240883683229,0.6617534089369433,0.0010603397798328,0.0310630611204641,2.1859968060785496e+58
Shh,-0.35031960177385496,579,0.1188118811881188,0.0003913989979738,0.0133240883683229,0.6617534089369433,0.0010603397798328,0.0310630611204641,2.1859968060785488e+58
Sema5b,-0.35031960177385496,580,0.1188118811881188,0.0003913989979738,0.0133240883683229,0.6617534089369433,0.0010603397798328,0.0310630611204641,2.1859968060785488e+58
COL21A1,-0.35130519428044593,581,0.088008800880088,0.0016550113161095,0.007514513695731,0.8258212881668453,0.000804484616428,0.01318043260969,2.086978003507583e+59
COLEC12,-0.35659440536409776,582,0.099009900990099,7.107906091637065e-05,0.0091175753303702,0.7729252027164822,0.0010421353256432,0.0153992874976687,2.1021613843628383e+59
COL6A4,-0.35659440536409776,583,0.099009900990099,7.107906091637065e-05,0.0091175753303702,0.7729252027164822,0.0010421353256432,0.0153992874976687,2.1021613843628383e+59
SERPINB1A,-0.3567636683241016,584,0.099009900990099,6.623276130843628e-05,0.0091175753303702,0.7729252027164822,0.0010421353256432,0.0153992874976687,2.1021613843628397e+59
VWA9,-0.3568200893107695,585,0.099009900990099,6.461732810579149e-05,0.0091175753303702,0.7729252027164822,0.0010421353256432,0.0153992874976687,2.1021613843628374e+59
WISP2,-0.35757765470061237,586,0.0924092409240924,0.0012891156957105,0.0081337140220118,0.7989901346385156,0.0009105091957422,0.0129549919244235,2.396159617770103e+59
Gpc1,-0.35833277455578655,587,0.1155115511551155,0.000365895620399,0.0132127346212139,0.6925092714016062,0.0009309733184041,0.0304619939266183,2.699050350676281e+58
Tinagl1,-0.3619896684657253,588,0.1243124312431243,0.0007487532894258,0.0124904099170947,0.6675888756681632,0.0009766438620268,0.0293378255801759,2.671192071487846e+58
Col14a1,-0.3624965627129054,589,0.0726072607260726,0.0027579483352153,0.0030073166343707,0.8229424780534865,0.0009389190326913,0.0106147791705657,1.294314819341732e+58
Itih3,-0.3654140237510067,590,0.0748074807480748,0.0003240962862806,0.0068674731343496,0.8542860486541811,0.0008797017314728,0.0125504500531796,1.2091916306854117e+59
MMRN2,-0.3674655604804579,591,0.0825082508250825,0.003171903093393,0.0073934977131462,0.8054652117213102,0.0007815758764666,0.0120826615911549,2.1523658160160762e+59
IGFBP6,-0.3715136015000421,592,0.1122112211221122,0.0010468007153138,0.0137330941804929,0.710138629600265,0.0009470968450579,0.0181557647762629,6.3139701776728895e+59
ADAM17,-0.3741218283553818,593,0.0913091309130913,0.0015968557208143,0.0104961691351568,0.7744883577570019,0.0008857035044011,0.0142447518383936,3.808786988369584e+59
Ltbp4,-0.37419556331194725,594,0.0847084708470847,0.0056725936910871,0.0015279763037974,0.7400910429170504,0.0009974856809805,0.0094352133596046,2.7788749310846716e+57
Serpina1a,-0.37824955636318663,595,0.0649064906490649,0.0106606475625536,0.0009178334505293,0.7213811459159899,0.000800306464477,0.0077456874134338,5.772801331814238e+56
Pcolce,-0.3793931791948579,596,0.0726072607260726,0.0028645669265898,0.0029183517447935,0.8139143491873774,0.0009314317172582,0.01050009488789,1.2065441094853343e+58
SFRP1,-0.38370440951314194,597,0.0957095709570957,0.0019516228013729,0.0078078926631902,0.7592216237810241,0.0009552715274013,0.0127986343134148,2.4153669737743916e+59
COL3A1,-0.3872866474155195,598,0.0715071507150715,0.001250345298847,0.0178952722388386,0.7954524090164568,0.0006771142417983,0.0181285946480232,8.74617842772037e+59
Kng1,-0.3890236055599428,599,0.1122112211221122,0.000166793478173,0.0127054439225121,0.6953835985114768,0.0009072226929947,0.0294046438134033,2.567697358434099e+58
SERPINB8,-0.3891381342694541,600,0.0924092409240924,0.000890787147166,0.0068790764295095,0.8024224711173817,0.0008711871781344,0.0132217751229956,1.4966827765074518e+59
DPT,-0.3901802853199051,601,0.0748074807480748,0.0005985180015798,0.0166934490721388,0.7998872431422142,0.0007322771579933,0.0175904638674693,7.086921499281996e+59
Ctsz,-0.3934254653058663,602,0.1177117711771177,0.0002568538792205,0.0139888032301382,0.6638838178011814,0.0009279652318289,0.0319294429536522,2.8548591765018943e+58
Anxa5,-0.39350677511755483,603,0.121012101210121,0.000737849115308,0.0111227600632259,0.6689607630317703,0.0009831347772505,0.0268410202408634,2.2895208142593253e+58
Serpina1d,-0.3956815494095696,604,0.1144114411441144,0.0005767096533441,0.0115335920057755,0.6843005614750381,0.0009471780913493,0.0274488185680282,2.2065303340884448e+58
SPON1,-0.398921653911717,605,0.0869086908690869,0.0008917191278599,0.0080654388176623,0.8027058068547114,0.0008632730144463,0.0127884691905943,2.428131822766105e+59
FREM2,-0.40642172387546893,606,0.0924092409240924,0.0003755882196149,0.0080981007622012,0.7896838130750856,0.0009058061208805,0.0132309301792407,2.3488720354575075e+59
COL4A5,-0.407078875617984,607,0.0913091309130913,0.0006130569004036,0.0080556881467591,0.7889180884051054,0.0008956014750585,0.0131727684278303,2.3356340240073357e+59
WNT4,-0.4075984742080533,608,0.0968096809680968,0.0001322635934665,0.0074573166664826,0.7708349950367208,0.0009877820453091,0.0139036835253589,1.6753441592509445e+59
SERPINB6B,-0.4075984742080533,609,0.0968096809680968,0.0001322635934665,0.0074573166664826,0.7708349950367208,0.0009877820453091,0.0139036835253589,1.6753441592509454e+59
LGALS9,-0.4075984742080533,610,0.0968096809680968,0.0001322635934665,0.0074573166664826,0.7708349950367208,0.0009877820453091,0.0139036835253589,1.6753441592509445e+59
A2ML1,-0.40829739962868905,611,0.0858085808580858,6.917689578974147e-05,0.010783154502654,0.7850784914696508,0.0009083245441677,0.0150063670128852,3.4973921495735734e+59
C17orf58,-0.40829739962868905,612,0.0858085808580858,6.917689578974147e-05,0.010783154502654,0.7850784914696508,0.0009083245441677,0.0150063670128852,3.4973921495735734e+59
CCL28,-0.40846666258869285,613,0.0858085808580858,6.433059618180712e-05,0.010783154502654,0.7850784914696508,0.0009083245441677,0.0150063670128852,3.4973921495735734e+59
COCH,-0.40846666258869285,614,0.0858085808580858,6.433059618180712e-05,0.010783154502654,0.7850784914696508,0.0009083245441677,0.0150063670128852,3.497392149573572e+59
CTSV,-0.40846666258869285,615,0.0858085808580858,6.433059618180712e-05,0.010783154502654,0.7850784914696508,0.0009083245441677,0.0150063670128852,3.4973921495735734e+59
CST6,-0.40846666258869285,616,0.0858085808580858,6.433059618180712e-05,0.010783154502654,0.7850784914696508,0.0009083245441677,0.0150063670128852,3.4973921495735734e+59
COL17A1,-0.40846666258869285,617,0.0858085808580858,6.433059618180712e-05,0.010783154502654,0.7850784914696508,0.0009083245441677,0.0150063670128852,3.497392149573572e+59
HMCN2,-0.40846666258869285,618,0.0858085808580858,6.433059618180712e-05,0.010783154502654,0.7850784914696508,0.0009083245441677,0.0150063670128852,3.4973921495735734e+59
MMP12,-0.4084772415236931,619,0.0858085808580858,6.402770245631122e-05,0.010783154502654,0.7850784914696508,0.0009083245441677,0.0150063670128852,3.4973921495735734e+59
LGALS7,-0.4084772415236931,620,0.0858085808580858,6.402770245631122e-05,0.010783154502654,0.7850784914696508,0.0009083245441677,0.0150063670128852,3.4973921495735734e+59
SERPINB7,-0.4085534098556947,621,0.0858085808580858,6.184686763274076e-05,0.010783154502654,0.7850784914696508,0.0009083245441677,0.0150063670128852,3.4973921495735734e+59
SERPINB4,-0.4085534098556947,622,0.0858085808580858,6.184686763274076e-05,0.010783154502654,0.7850784914696508,0.0009083245441677,0.0150063670128852,3.4973921495735734e+59
SERPINB5,-0.4085534098556947,623,0.0858085808580858,6.184686763274076e-05,0.010783154502654,0.7850784914696508,0.0009083245441677,0.0150063670128852,3.4973921495735734e+59
S100A14,-0.4085534098556947,624,0.0858085808580858,6.184686763274076e-05,0.010783154502654,0.7850784914696508,0.0009083245441677,0.0150063670128852,3.4973921495735734e+59
S100A2,-0.4085534098556947,625,0.0858085808580858,6.184686763274076e-05,0.010783154502654,0.7850784914696508,0.0009083245441677,0.0150063670128852,3.4973921495735734e+59
S100A3,-0.4085534098556947,626,0.0858085808580858,6.184686763274076e-05,0.010783154502654,0.7850784914696508,0.0009083245441677,0.0150063670128852,3.4973921495735734e+59
SERPINA12,-0.4085534098556947,627,0.0858085808580858,6.184686763274076e-05,0.010783154502654,0.7850784914696508,0.0009083245441677,0.0150063670128852,3.4973921495735734e+59
TSPEAR,-0.4085733231451069,628,0.0858085808580858,6.127671473768966e-05,0.010783154502654,0.7850784914696508,0.0009083245441677,0.0150063670128852,3.4973921495735734e+59
VEGFB,-0.4085733231451069,629,0.0858085808580858,6.127671473768966e-05,0.010783154502654,0.7850784914696508,0.0009083245441677,0.0150063670128852,3.4973921495735734e+59
TCHH,-0.4085733231451069,630,0.0858085808580858,6.127671473768966e-05,0.010783154502654,0.7850784914696508,0.0009083245441677,0.0150063670128852,3.4973921495735734e+59
VWA2,-0.4085733231451069,631,0.0858085808580858,6.127671473768966e-05,0.010783154502654,0.7850784914696508,0.0009083245441677,0.0150063670128852,3.4973921495735734e+59
TGM5,-0.4085733231451069,632,0.0858085808580858,6.127671473768966e-05,0.010783154502654,0.7850784914696508,0.0009083245441677,0.0150063670128852,3.4973921495735734e+59
Agrn,-0.41130518791633286,633,0.1188118811881188,0.0002229297819649,0.0127077914970424,0.6452266362593148,0.0010283077969996,0.0298183719251607,2.3329337111912645e+58
LAMC3,-0.41359950444248667,634,0.0968096809680968,0.0005645939043243,0.0107500618289839,0.755960666559772,0.0009123058647129,0.0147101606236029,3.871513943859405e+59
VTN,-0.41436131435376333,635,0.0726072607260726,0.0002786622274562,0.0149236161549158,0.8142406784824062,0.0007049420129599,0.0163628524104554,6.345397816959038e+59
Lama2,-0.41475504167353466,636,0.1078107810781078,0.0007160407670723,0.0106840472367879,0.7126839032734185,0.0008449720951452,0.025618987110929,2.1555637246311472e+58
SERPINA3N,-0.4156714624180709,637,0.1034103410341034,0.0002827815821229,0.0090684238475948,0.7269237196787738,0.0010521173493183,0.0155747771960984,2.1549476006092977e+59
MBL1,-0.4156714624180709,638,0.1034103410341034,0.0002827815821229,0.0090684238475948,0.7269237196787738,0.0010521173493183,0.0155747771960984,2.1549476006092977e+59
Tgm2,-0.41925448595590403,639,0.1089108910891089,7.269449411901543e-05,0.012487193357588,0.6878898352904487,0.0009053641806595,0.0290901156408459,2.280607409818329e+58
PLXDC2,-0.41952723031039735,640,0.0836083608360836,0.0012285369506113,0.0095109532245871,0.7879512451612597,0.0008267838998769,0.0136932105437723,2.836302311300313e+59
Fgb,-0.4232286020077306,641,0.1155115511551155,0.0005658054792263,0.0108881281919773,0.6783086854996339,0.0009297556426857,0.0262828871183728,2.1968817988405694e+58
AGRN,-0.4273857937256357,642,0.0506050605060506,0.0057767891326577,0.0043532242919627,0.8411233315502343,0.0005588764334126,0.0092865571076095,5.934121151813511e+58
Serpina3m,-0.42791632880504216,643,0.0704070407040704,0.0038191377458962,0.0025566622416408,0.7711790858922585,0.000941518049166,0.0105049101448377,5.735702965103931e+57
PF4;PF4V1,-0.42982225930315626,644,0.0913091309130913,0.0003780113694188,0.0109450034041625,0.7465919349284025,0.0009651164759381,0.0151685526198147,3.2407241154520597e+59
Col12a1,-0.43129160574480324,645,0.1045104510451045,0.0008989885772718,0.0100620208588314,0.7119744299302249,0.0008437045800041,0.0245043898702898,1.7939987522859945e+58
Thbs1,-0.43393252047213415,646,0.1056105610561056,6.570774551757664e-05,0.0040606569673744,0.7060988093305527,0.0012319505546636,0.0143422346813788,1.573431540644887e+58
Sema3b,-0.43393252047213415,647,0.1056105610561056,6.570774551757664e-05,0.0040606569673744,0.7060988093305527,0.0012319505546636,0.0143422346813788,1.573431540644887e+58
Mbl1,-0.4341440991721388,648,0.1056105610561056,5.964987100765869e-05,0.0040606569673744,0.7060988093305527,0.0012319505546636,0.0143422346813788,1.573431540644887e+58
PLXNB2,-0.4345227154281902,649,0.0803080308030803,0.0019233751568989,0.0100526171420783,0.7882803004903757,0.0007359642793706,0.0134035683069272,3.426510551740037e+59
Loxl2,-0.43504683495882557,650,0.1056105610561056,3.380293976534216e-05,0.0040606569673744,0.7060988093305527,0.0012319505546636,0.0143422346813788,1.573431540644887e+58
Fgl2,-0.4350679928288261,651,0.1056105610561056,3.319715231435036e-05,0.0040606569673744,0.7060988093305527,0.0012319505546636,0.0143422346813788,1.573431540644887e+58
Hrg,-0.4350679928288261,652,0.1056105610561056,3.319715231435036e-05,0.0040606569673744,0.7060988093305527,0.0012319505546636,0.0143422346813788,1.573431540644887e+58
Lgals8,-0.4350679928288261,653,0.1056105610561056,3.319715231435036e-05,0.0040606569673744,0.7060988093305527,0.0012319505546636,0.0143422346813788,1.573431540644887e+58
Hpx,-0.4364464761328115,654,0.0704070407040704,0.0015366808340158,0.0026746247854084,0.816489439737653,0.0009211146583924,0.0099648690085525,1.1711033814894488e+58
FRAS1,-0.4397474151306353,655,0.0935093509350935,0.0006760587953068,0.0093908736090205,0.7542668255835031,0.0009124260048591,0.0137551507178334,3.1602569911852284e+59
Serpina1b,-0.44248098713881634,656,0.0506050605060506,0.0070974057758198,0.0035152958494384,0.8004591745767884,0.0005850720041202,0.0104961064222261,1.606665746477355e+58
NPNT,-0.4455671987591731,657,0.0814081408140814,0.0007309835241967,0.0117541100179052,0.7792832671007808,0.0007839313568747,0.014849216514029,4.605038166351909e+59
Ntn1,-0.4540045501093681,658,0.0913091309130913,0.0018232759923779,0.0042207201175138,0.7219198680138562,0.001049658885647,0.0138669668854365,1.5069468291272726e+58
Mmrn1,-0.4544700232493778,659,0.0913091309130913,0.0018099486684561,0.0042207201175138,0.7219198680138562,0.001049658885647,0.0138669668854365,1.5069468291272718e+58
HTRA1,-0.461132018771446,660,0.077007700770077,0.0006833282447187,0.0119138111471656,0.7833336563779385,0.000764608347674,0.0147100546985312,4.119251941878521e+59
ANGPTL4,-0.46809363544968674,661,0.0935093509350935,7.688372268222323e-05,0.0111501732914546,0.7187800537807285,0.0009978536754841,0.0153557228404777,3.6588825014450183e+59
ITIH6,-0.46868605580969996,662,0.0935093509350935,5.9921674054452944e-05,0.0111501732914546,0.7187800537807285,0.0009978536754841,0.0153557228404777,3.658882501445017e+59
TGM3,-0.46879920655120816,663,0.0792079207920792,0.0014345046839485,0.0078986076748054,0.7918884001697591,0.0007447670637917,0.0122646168754704,2.7399268664170216e+59
HYAL1,-0.4688553187697037,664,0.0935093509350935,5.5075374446518595e-05,0.0111501732914546,0.7187800537807285,0.0009978536754841,0.0153557228404777,3.658882501445017e+59
GDF10,-0.46893995024970564,665,0.0935093509350935,5.26522246425514e-05,0.0111501732914546,0.7187800537807285,0.0009978536754841,0.0153557228404777,3.6588825014450183e+59
GDF5,-0.46893995024970564,666,0.0935093509350935,5.26522246425514e-05,0.0111501732914546,0.7187800537807285,0.0009978536754841,0.0153557228404777,3.658882501445016e+59
CPAMD8,-0.46893995024970564,667,0.0935093509350935,5.26522246425514e-05,0.0111501732914546,0.7187800537807285,0.0009978536754841,0.0153557228404777,3.6588825014450183e+59
Lgals1,-0.4691835150013296,668,0.0605060506050605,0.0041532787639997,0.0035274483479332,0.8064288163545618,0.0006830810706293,0.0106856747720613,1.8518666157976288e+58
FGL1,-0.4743209415915735,669,0.0814081408140814,0.000365895620399,0.0084436222995222,0.7865412474007228,0.000818328157008,0.0130000630591355,2.4793502760861865e+59
SCUBE3,-0.4748107974702199,670,0.0935093509350935,2.1015055145120137e-05,0.0112174593623441,0.7155834931892956,0.0009985705991171,0.0154028491709415,3.6588825014450143e+59
