Protein_A,Protein_B,Correlation,P_value,Abs_Correlation
CSTB,VWA1,-0.7887660954902201,0.0001679363704699716,0.7887660954902201
CSTB,WISP2,-0.5962157915355574,0.011536549527331711,0.5962157915355574
CTGF,CTHRC1,0.7525766947068778,0.0004904358117415917,0.7525766947068778
CTGF,CTSA,-0.6883656509695291,0.002249480453578549,0.6883656509695291
CTGF,CXCL12,0.6703182701118724,0.003233588343952642,0.6703182701118724
CTGF,CXCL14,0.5726855095376256,0.016274258973697654,0.5726855095376256
CTGF,CYR61,-0.8936848249644175,1.3443332100075453e-06,0.8936848249644175
CTGF,DSP,0.5201036064663067,0.03234278358107317,0.5201036064663067
CTGF,ECM1,-0.6575178673227516,0.004124338610622258,0.6575178673227516
CTGF,ECM2,0.8070179036598079,9.026865271167255e-05,0.8070179036598079
CTGF,EDIL3,0.9778393351800554,1.3444147283343446e-11,0.9778393351800554
CTGF,EFEMP2,0.7635806793835008,0.00036105758118944463,0.7635806793835008
CTGF,EMILIN1,0.6051999244338782,0.01004786673505017,0.6051999244338782
CTGF,EMILIN3,0.694995588420911,0.0019563795378780384,0.694995588420911
CTGF,EPYC,-0.9778393351800554,1.3444147283343446e-11,0.9778393351800554
CTGF,F12,-0.5645835429811307,0.018218843538130903,0.5645835429811307
CTGF,F2,-0.6228997485138225,0.007562996843707129,0.6228997485138225
CTGF,F7,0.9778393351800554,1.3444147283343446e-11,0.9778393351800554
CTGF,FBLN2,0.6424502955649317,0.0054174511111888925,0.6424502955649317
CTGF,FBLN7,0.878831337568887,3.4283026122501365e-06,0.878831337568887
CTGF,FBN1,0.6739292533916688,0.003012898306296363,0.6739292533916688
CTGF,FCN2,-0.694995588420911,0.0019563795378780384,0.694995588420911
CTGF,FCN3,-0.9778393351800554,1.3444147283343446e-11,0.9778393351800554
CTGF,FGA,-0.6013816283806676,0.01066064136878053,0.6013816283806676
CTGF,FGB,-0.5326522994228771,0.02771229318437246,0.5326522994228771
CTGF,FGFBP2,0.9944598337950139,4.3042740231749836e-16,0.9944598337950139
CTGF,FGG,-0.6013816283806676,0.01066064136878053,0.6013816283806676
CTGF,FNDC1,0.6510737894651322,0.00464266435510939,0.6510737894651322
CTGF,FRZB,0.9778393351800554,1.3444147283343446e-11,0.9778393351800554
CTGF,FSTL1,0.8253072612498318,4.527090266694452e-05,0.8253072612498318
CTGF,FSTL3,0.7236842105263157,0.001023582265275118,0.7236842105263157
CTGF,GDF6,0.9833795013850415,1.5792370522584817e-12,0.9833795013850415
CTGF,GPC1,0.5454359891876769,0.023538637757145535,0.5454359891876769
CTGF,GREM1,-0.6137844099837159,0.008772339376477409,0.6137844099837159
CTGF,HABP2,1.0,0.0,1.0
CTGF,HAPLN1,0.7818700369735249,0.00020911416372293364,0.7818700369735249
CTGF,HAPLN3,0.878831337568887,3.4283026122501365e-06,0.878831337568887
CTGF,HGF,0.6137844099837159,0.008772339376477409,0.6137844099837159
CTGF,HHIP,0.9833795013850415,1.5792370522584817e-12,0.9833795013850415
CTGF,HRG,-0.5402888915292983,0.025155893477750584,0.5402888915292983
CTGF,IBSP,0.5370613587357513,0.026213040165845948,0.5370613587357513
CTGF,IGF2,1.0,0.0,1.0
CTGF,IGFALS,-0.5095101710852533,0.03669452891914802,0.5095101710852533
CTGF,IGFBP2,0.8887336624992406,1.8634632613944932e-06,0.8887336624992406
CTGF,IGFBP3,0.8887336624992406,1.8634632613944932e-06,0.8887336624992406
CTGF,IGFBP5,0.878831337568887,3.4283026122501365e-06,0.878831337568887
CTGF,IGFBP7,0.5645835429811307,0.018218843538130903,0.5645835429811307
CTGF,IHH,0.6137844099837159,0.008772339376477409,0.6137844099837159
CTGF,IL11,0.9778393351800554,1.3444147283343446e-11,0.9778393351800554
CTGF,IL17B,0.9833795013850415,1.5792370522584817e-12,0.9833795013850415
CTGF,ISM1,0.6137844099837159,0.008772339376477409,0.6137844099837159
CTGF,ITIH1,-0.6013816283806676,0.01066064136878053,0.6013816283806676
CTGF,ITIH2,-0.7281663578667791,0.0009185935553218029,0.7281663578667791
CTGF,ITIH3,-0.5127136768415215,0.035334095666813975,0.5127136768415215
CTGF,ITIH4,-0.6090182204870889,0.009463460794295556,0.6090182204870889
CTGF,KERA,0.9944598337950139,4.3042740231749836e-16,0.9944598337950139
CTGF,KNG1,-0.5040150790237976,0.03912063527703093,0.5040150790237976
CTGF,LAMA5,0.5880175921944306,0.01304285088216369,0.5880175921944306
CTGF,LEP,0.5370613587357513,0.026213040165845948,0.5370613587357513
CTGF,LEPRE1,0.8317952941497071,3.477152273349419e-05,0.8317952941497071
CTGF,LGALS1,0.5364705954760876,0.026410200647343663,0.5364705954760876
CTGF,LGALS3,0.5078333750770082,0.03742233833288586,0.5078333750770082
CTGF,LGI4,0.6137844099837159,0.008772339376477409,0.6137844099837159
CTGF,LOX,0.690423249023405,0.0021549129073512455,0.690423249023405
CTGF,LOXL2,0.7910147157685369,0.00015607885856153874,0.7910147157685369
CTGF,LOXL3,0.8936848249644175,1.3443332100075453e-06,0.8936848249644175
CTGF,LOXL4,1.0,0.0,1.0
CTGF,LPA,-0.5966150770538078,0.011466877303399852,0.5966150770538078
CTGF,LRG1,-0.5566035635750369,0.020307458275917404,0.5566035635750369
CTGF,LTBP1,-0.5758144636909304,0.015568507913271808,0.5758144636909304
CTGF,LTBP2,0.5921179519770261,0.012271175988620693,0.5921179519770261
CTGF,LTBP3,0.878831337568887,3.4283026122501365e-06,0.878831337568887
CTGF,LUM,0.5307431513962717,0.0283816258922525,0.5307431513962717
CTGF,MASP1,-0.9833795013850415,1.5792370522584817e-12,0.9833795013850415
CTGF,MASP2,-0.7739585775429882,0.00026644714966481044,0.7739585775429882
CTGF,MATN1,0.5370613587357513,0.026213040165845948,0.5370613587357513
CTGF,MATN2,0.7042331825877708,0.0016008474701577052,0.7042331825877708
CTGF,MATN3,0.9778393351800554,1.3444147283343446e-11,0.9778393351800554
CTGF,MATN4,0.7292881339022059,0.0008937605992671011,0.7292881339022059
CTGF,MFAP2,0.610587087616336,0.009231339916781755,0.610587087616336
CTGF,MFGE8,0.5038376557295641,0.03920094832591458,0.5038376557295641
CTGF,MGP,0.506630266636775,0.03795127838975688,0.506630266636775
CTGF,MMP1,0.6137844099837159,0.008772339376477409,0.6137844099837159
CTGF,MMP14,0.724376731301939,0.001006742823878315,0.724376731301939
CTGF,MMP2,-0.8207349218523259,5.418061657176313e-05,0.8207349218523259
CTGF,MXRA5,0.7525766947068778,0.0004904358117415917,0.7525766947068778
CTGF,NGF,0.6137844099837159,0.008772339376477409,0.6137844099837159
CTGF,NOV,1.0,0.0,1.0
CTGF,NRP2,0.6137844099837159,0.008772339376477409,0.6137844099837159
CTGF,NTN1,0.878831337568887,3.4283026122501365e-06,0.878831337568887
CTGF,P4HA1,0.7200617406667357,0.0011155035766013063,0.7200617406667357
CTGF,P4HA2,0.5875456125795202,0.013134082272834887,0.5875456125795202
CTGF,PAMR1,0.9944598337950139,4.3042740231749836e-16,0.9944598337950139
CTGF,PAPPA,0.5370613587357513,0.026213040165845948,0.5370613587357513
CTGF,PCOLCE,0.6834118915908838,0.002491145463792036,0.6834118915908838
CTGF,PCOLCE2,0.8887336624992406,1.8634632613944932e-06,0.8887336624992406
CTGF,PCSK5,0.5370613587357513,0.026213040165845948,0.5370613587357513
CTGF,PCSK6,0.6137844099837159,0.008772339376477409,0.6137844099837159
CTGF,PDGFC,0.9944598337950139,4.3042740231749836e-16,0.9944598337950139
CTGF,PLG,-0.6777475494448794,0.00279304473335156,0.6777475494448794
CTGF,PLOD2,0.7624790196372315,0.00037256575914741306,0.7624790196372315
CTGF,PODNL1,0.5370613587357513,0.026213040165845948,0.5370613587357513
CTGF,POSTN,-0.5307431513962717,0.0283816258922525,0.5307431513962717
CTGF,PPBP,0.8095150630564114,8.25057245662684e-05,0.8095150630564114
CTGF,PRELP,0.5918358882476411,0.012323072707282617,0.5918358882476411
CTGF,PRG4,-0.8738801751037101,4.560751420053443e-06,0.8738801751037101
CTGF,PRSS3P2;PRSS2;PRSS1,0.9833795013850415,1.5792370522584817e-12,0.9833795013850415
CTGF,PTN,0.9778393351800554,1.3444147283343446e-11,0.9778393351800554
CTGF,REG1A;REG1B,0.8421052631578947,2.2332566489265814e-05,0.8421052631578947
CTGF,REG3A,0.7894736842105262,0.0001641263531216029,0.7894736842105262
CTGF,REG4,0.5370613587357513,0.026213040165845948,0.5370613587357513
CTGF,S100A1,0.7041402672159229,0.0016041383864607674,0.7041402672159229
CTGF,S100A10,0.6663282804088256,0.0034925567082182392,0.6663282804088256
CTGF,S100A13,0.6024884451600758,0.010480039000872118,0.6024884451600758
CTGF,S100A4,0.6353406181953767,0.006131836111968323,0.6353406181953767
CTGF,S100B,0.8207349218523259,5.418061657176313e-05,0.8207349218523259
CTGF,SCUBE1,0.9944598337950139,4.3042740231749836e-16,0.9944598337950139
CTGF,SDC2,0.6321259217052035,0.0064787963837044105,0.6321259217052035
CTGF,SEMA3A,-0.8738801751037101,4.560751420053443e-06,0.8738801751037101
CTGF,SERPINA1,-0.5007437077323809,0.0406216971455765,0.5007437077323809
CTGF,SERPINA10,-0.7525766947068778,0.0004904358117415917,0.7525766947068778
CTGF,SERPINA3,-0.5007437077323809,0.0406216971455765,0.5007437077323809
CTGF,SERPINA4,-0.6539057661296571,0.004408749750512883,0.6539057661296571
CTGF,SERPINA6,-0.6510737894651322,0.00464266435510939,0.6510737894651322
CTGF,SERPINC1,-0.5402888915292983,0.025155893477750584,0.5402888915292983
CTGF,SERPIND1,-0.6497365907863877,0.004756548953333308,0.6497365907863877
CTGF,SERPINE2,0.6394662066252167,0.0057086330267210475,0.6394662066252167
CTGF,SERPINF1,-0.5544159532159296,0.020911415847712514,0.5544159532159296
CTGF,SERPINF2,-0.6376554408861682,0.005891383812929308,0.6376554408861682
CTGF,SERPING1,0.5991582933000221,0.011030901886532626,0.5991582933000221
CTGF,SLIT2,0.6137844099837159,0.008772339376477409,0.6137844099837159
CTGF,SLIT3,0.8070179036598079,9.026865271167255e-05,0.8070179036598079
CTGF,SLPI,0.7653350836427878,0.00034334316540902797,0.7653350836427878
CTGF,SMOC2,0.9778393351800554,1.3444147283343446e-11,0.9778393351800554
CTGF,SNED1,0.724376731301939,0.001006742823878315,0.724376731301939
CTGF,SPARC,0.6167754702610961,0.008359625226180164,0.6167754702610961
CTGF,SPP1,0.9944598337950139,4.3042740231749836e-16,0.9944598337950139
CTGF,SRPX,0.7200617406667357,0.0011155035766013063,0.7200617406667357
CTGF,SRPX2,0.7521498308897359,0.0004961426863524795,0.7521498308897359
CTGF,SULF1,0.5370613587357513,0.026213040165845948,0.5370613587357513
CTGF,SULF2,0.9778393351800554,1.3444147283343446e-11,0.9778393351800554
CTGF,TGFB1,0.7041402672159229,0.0016041383864607674,0.7041402672159229
CTGF,TGFBI,0.5918358882476411,0.012323072707282617,0.5918358882476411
CTGF,TGM2,0.5874863784954762,0.013145567468748927,0.5874863784954762
CTGF,THBS2,0.7624790196372315,0.00037256575914741306,0.7624790196372315
CTGF,THBS3,0.8115902430573138,7.648961424117938e-05,0.8115902430573138
CTGF,THBS4,0.668320777265533,0.0033612068544981743,0.668320777265533
CTGF,TIMP2,0.9944598337950139,4.3042740231749836e-16,0.9944598337950139
CTGF,TNC,0.6497365907863877,0.004756548953333308,0.6497365907863877
CTGF,TNFAIP6,-0.9778393351800554,1.3444147283343446e-11,0.9778393351800554
CTGF,TNN,0.6137844099837159,0.008772339376477409,0.6137844099837159
CTGF,TNXB,0.6284233782298805,0.006897779394566617,0.6284233782298805
CTGF,TSKU,0.8355263157894737,2.9726336102402484e-05,0.8355263157894737
CTGF,VIT,0.878831337568887,3.4283026122501365e-06,0.878831337568887
CTGF,VWF,-0.6663282804088256,0.0034925567082182392,0.6663282804088256
CTGF,WFIKKN2,0.5370613587357513,0.026213040165845948,0.5370613587357513
CTGF,WISP3,0.9944598337950139,4.3042740231749836e-16,0.9944598337950139
CTGF,WNT11,0.6137844099837159,0.008772339376477409,0.6137844099837159
CTHRC1,CTSV,0.5485298130021853,0.022606111780429924,0.5485298130021853
CTHRC1,CXCL12,0.7809087216136201,0.00021547367128709567,0.7809087216136201
CTHRC1,CYR61,-0.6946902654867257,0.0019691514648587398,0.6946902654867257
CTHRC1,DCN,0.5493888716361087,0.022352342740418515,0.5493888716361087
CTHRC1,DPT,0.6142235831956495,0.008710742707564974,0.6142235831956495
CTHRC1,ECM2,0.8948844431762337,1.2390982107607743e-06,0.8948844431762337
CTHRC1,EDIL3,0.7624790196372315,0.00037256575914741306,0.7624790196372315
CTHRC1,EMILIN1,0.764367125754586,0.0003530247967432759,0.764367125754586
CTHRC1,EMILIN3,0.760038842149678,0.0003991484289009467,0.760038842149678
CTHRC1,EPYC,-0.7624790196372315,0.00037256575914741306,0.7624790196372315
CTHRC1,F12,-0.7737771351148656,0.00026790205620075004,0.7737771351148656
CTHRC1,F7,0.7624790196372315,0.00037256575914741306,0.7624790196372315
CTHRC1,FBLN2,0.7552551924046692,0.00045585808514369115,0.7552551924046692
CTHRC1,FBN1,0.7473053595547068,0.0005648743249789866,0.7473053595547068
CTHRC1,FCN3,-0.7624790196372315,0.00037256575914741306,0.7624790196372315
CTHRC1,FGFBP2,0.7624790196372315,0.00037256575914741306,0.7624790196372315
CTHRC1,FRZB,0.7624790196372315,0.00037256575914741306,0.7624790196372315
CTHRC1,FSTL1,0.6211070107889841,0.007789609797939169,0.6211070107889841
CTHRC1,FSTL3,0.6055890590219407,0.009987025944871497,0.6055890590219407
CTHRC1,GDF6,0.7525766947068778,0.0004904358117415917,0.7525766947068778
CTHRC1,HABP2,0.7525766947068778,0.0004904358117415917,0.7525766947068778
CTHRC1,HAPLN1,0.8254185274958868,4.5070559860221924e-05,0.8254185274958868
CTHRC1,HHIP,0.7525766947068778,0.0004904358117415917,0.7525766947068778
CTHRC1,HMCN2,0.5485298130021853,0.022606111780429924,0.5485298130021853
CTHRC1,IGF2,0.7525766947068778,0.0004904358117415917,0.7525766947068778
CTHRC1,IGFALS,-0.7447691063069702,0.0006038992593017632,0.7447691063069702
CTHRC1,IGFBP2,0.7035398230088495,0.0016255394623081638,0.7035398230088495
CTHRC1,IGFBP3,0.7035398230088495,0.0016255394623081638,0.7035398230088495
CTHRC1,IGFBP5,0.7079646017699116,0.0014731956568339623,0.7079646017699116
CTHRC1,IL11,0.7624790196372315,0.00037256575914741306,0.7624790196372315
CTHRC1,IL17B,0.7674301821024083,0.0003231442376204719,0.7674301821024083
CTHRC1,ITIH3,-0.5883558861472481,0.012977769087716936,0.5883558861472481
CTHRC1,KERA,0.7624790196372315,0.00037256575914741306,0.7624790196372315
CTHRC1,LAMA5,0.6312853493955286,0.006572072267162532,0.6312853493955286
CTHRC1,LAMB2,0.501615926276447,0.04021728190501422,0.501615926276447
CTHRC1,LEPRE1,0.9690265486725664,1.614317900673132e-10,0.9690265486725664
CTHRC1,LEPREL2,-0.6937816404329029,0.002007564885120447,0.6937816404329029
CTHRC1,LGALS1,0.6790582947551902,0.0027206625872279134,0.6790582947551902
CTHRC1,LGALS3,0.6483471155954078,0.004877267672943691,0.6483471155954078
CTHRC1,LGALS7,0.5485298130021853,0.022606111780429924,0.5485298130021853
CTHRC1,LOX,0.7559526118155399,0.000447195736028064,0.7559526118155399
CTHRC1,LOXL2,0.5843309377817416,0.0137689617739582,0.5843309377817416
CTHRC1,LOXL3,0.6504424778761062,0.004696152932425644,0.6504424778761062
CTHRC1,LOXL4,0.7525766947068778,0.0004904358117415917,0.7525766947068778
CTHRC1,LPA,-0.6415929203539823,0.0054998568782209135,0.6415929203539823
CTHRC1,LRG1,-0.5883558861472481,0.012977769087716936,0.5883558861472481
CTHRC1,LTBP1,-0.6780158540415119,0.002778102004072869,0.6780158540415119
CTHRC1,LTBP3,0.6946902654867257,0.0019691514648587398,0.6946902654867257
CTHRC1,LUM,0.7063571206749969,0.0015271198929757365,0.7063571206749969
CTHRC1,MASP1,-0.7525766947068778,0.0004904358117415917,0.7525766947068778
CTHRC1,MASP2,-0.5625880514851108,0.01872460085418228,0.5625880514851108
CTHRC1,MATN2,0.7452507891198475,0.000596320415842605,0.7452507891198475
CTHRC1,MATN3,0.7624790196372315,0.00037256575914741306,0.7624790196372315
CTHRC1,MEGF6,-0.6937816404329029,0.002007564885120447,0.6937816404329029
CTHRC1,MFAP2,0.718960275890392,0.0011447663088316868,0.718960275890392
CTHRC1,MFGE8,0.632814797105411,0.006403149764733569,0.632814797105411
CTHRC1,MGP,0.6858950216736283,0.0023674888744424287,0.6858950216736283
CTHRC1,MMP12,0.5485298130021853,0.022606111780429924,0.5485298130021853
CTHRC1,MMP19,0.633748795542634,0.006301721393736524,0.633748795542634
CTHRC1,MMRN1,0.633748795542634,0.006301721393736524,0.633748795542634
CTHRC1,MXRA5,0.9867256637168141,2.953968736935756e-13,0.9867256637168141
CTHRC1,NOV,0.7525766947068778,0.0004904358117415917,0.7525766947068778
CTHRC1,NTN1,0.6946902654867257,0.0019691514648587398,0.6946902654867257
CTHRC1,OGN,0.522090045716302,0.031572834930559734,0.522090045716302
CTHRC1,OMD,0.5929203539823009,0.01212448850340704,0.5929203539823009
CTHRC1,P4HA1,0.8515887628644485,1.4446770249250651e-05,0.8515887628644485
CTHRC1,P4HA2,0.768211302817954,0.00031587185372895365,0.768211302817954
CTHRC1,PAMR1,0.7476255322417009,0.0005601003634038312,0.7476255322417009
CTHRC1,PCOLCE,0.8631487913196221,8.145378450596035e-06,0.8631487913196221
CTHRC1,PCOLCE2,0.7035398230088495,0.0016255394623081638,0.7035398230088495
CTHRC1,PDGFC,0.7476255322417009,0.0005601003634038312,0.7476255322417009
CTHRC1,PLOD2,0.5530973451327433,0.02128216206204691,0.5530973451327433
CTHRC1,PPBP,0.588495575221239,0.012950970395786413,0.588495575221239
CTHRC1,PRELP,0.7370682998347793,0.0007363537225957626,0.7370682998347793
CTHRC1,PRG2,0.5884171681158797,0.01296600703711479,0.5884171681158797
CTHRC1,PRG3,-0.5929203539823009,0.01212448850340704,0.5929203539823009
CTHRC1,PRSS3P2;PRSS2;PRSS1,0.7525766947068778,0.0004904358117415917,0.7525766947068778
CTHRC1,PTN,0.7624790196372315,0.00037256575914741306,0.7624790196372315
CTHRC1,REG1A;REG1B,0.5526735101753634,0.021402410195937603,0.5526735101753634
CTHRC1,REG3A,0.646745597013723,0.00501946770339154,0.646745597013723
CTHRC1,S100A1,0.9194018251810621,1.8187361074499848e-07,0.9194018251810621
CTHRC1,S100A10,0.7880403081123746,0.0001719211310460516,0.7880403081123746
CTHRC1,S100A14,0.5485298130021853,0.022606111780429924,0.5485298130021853
CTHRC1,S100A2,0.5485298130021853,0.022606111780429924,0.5485298130021853
CTHRC1,S100A3,0.5485298130021853,0.022606111780429924,0.5485298130021853
CTHRC1,SCUBE1,0.7476255322417009,0.0005601003634038312,0.7476255322417009
CTHRC1,SDC1,0.5780014227586754,0.015089691656119498,0.5780014227586754
CTHRC1,SEMA3A,-0.7035398230088495,0.0016255394623081638,0.7035398230088495
CTHRC1,SERPINA10,-0.5575221238938053,0.020057955574036484,0.5575221238938053
CTHRC1,SERPINA12,0.5485298130021853,0.022606111780429924,0.5485298130021853
CTHRC1,SERPINB2,0.6937816404329029,0.002007564885120447,0.6937816404329029
CTHRC1,SERPINB4,0.5485298130021853,0.022606111780429924,0.5485298130021853
CTHRC1,SERPINB5,0.5485298130021853,0.022606111780429924,0.5485298130021853
CTHRC1,SERPINB7,0.5485298130021853,0.022606111780429924,0.5485298130021853
CTHRC1,SERPING1,0.7718949722934135,0.00028338999169609465,0.7718949722934135
CTHRC1,SLPI,0.8361753915908838,2.891528089535e-05,0.8361753915908838
CTHRC1,SMOC2,0.7624790196372315,0.00037256575914741306,0.7624790196372315
CTHRC1,SPARC,0.6378468088668607,0.005871850345624293,0.6378468088668607
CTHRC1,SPP1,0.7476255322417009,0.0005601003634038312,0.7476255322417009
CTHRC1,SRPX,0.8515887628644485,1.4446770249250651e-05,0.8515887628644485
CTHRC1,SRPX2,0.9030569038445098,6.919773872963609e-07,0.9030569038445098
CTHRC1,SULF2,0.7624790196372315,0.00037256575914741306,0.7624790196372315
CTHRC1,TCHH,0.5485298130021853,0.022606111780429924,0.5485298130021853
CTHRC1,TGFB1,0.9071431341786479,5.071224011682325e-07,0.9071431341786479
CTHRC1,TGFBI,0.7609547725146102,0.00038899121959175867,0.7609547725146102
CTHRC1,TGM2,0.7823259854325137,0.0002061532642752155,0.7823259854325137
CTHRC1,TGM5,0.5485298130021853,0.022606111780429924,0.5485298130021853
CTHRC1,THBS2,0.995575221238938,7.99940334341443e-17,0.995575221238938
CTHRC1,THBS3,0.8867119825079577,2.11999393445232e-06,0.8867119825079577
CTHRC1,TIMP2,0.7624790196372315,0.00037256575914741306,0.7624790196372315
CTHRC1,TNC,0.7684179679137135,0.0003139707833111875,0.7684179679137135
CTHRC1,TNFAIP6,-0.7624790196372315,0.00037256575914741306,0.7624790196372315
CTHRC1,TNFSF13,0.6937816404329029,0.002007564885120447,0.6937816404329029
CTHRC1,TNXB,0.6525401646360387,0.004520323927843006,0.6525401646360387
CTHRC1,TSKU,0.5467940047479659,0.023125704967184104,0.5467940047479659
CTHRC1,TSPEAR,0.5485298130021853,0.022606111780429924,0.5485298130021853
CTHRC1,VEGFB,0.5485298130021853,0.022606111780429924,0.5485298130021853
CTHRC1,VIT,0.9601769911504425,1.0360732640054587e-09,0.9601769911504425
CTHRC1,VWA1,0.5389356788535095,0.025595029526788358,0.5389356788535095
CTHRC1,VWA2,0.5485298130021853,0.022606111780429924,0.5485298130021853
CTHRC1,VWA5A,-0.5221238938053098,0.03155983832011248,0.5221238938053098
CTHRC1,WISP3,0.7476255322417009,0.0005601003634038312,0.7476255322417009
CTSA,CTSL,-0.6883656509695291,0.002249480453578549,0.6883656509695291
CTSA,CYR61,0.633748795542634,0.006301721393736524,0.633748795542634
CTSA,DCN,-0.5555620757421406,0.02059327242884497,0.5555620757421406
CTSA,DSP,-0.5201036064663067,0.03234278358107317,0.5201036064663067
CTSA,EDIL3,-0.5831024930747922,0.014017872146303258,0.5831024930747922
CTSA,EPYC,0.5831024930747922,0.014017872146303258,0.5831024930747922
CTSA,F7,-0.5831024930747922,0.014017872146303258,0.5831024930747922
CTSA,FBLN7,-0.544627871169451,0.02378706420229776,0.544627871169451
CTSA,FBN1,-0.5593803717953512,0.0195605296942335,0.5593803717953512
CTSA,FCN3,0.5831024930747922,0.014017872146303258,0.5831024930747922
CTSA,FGF2,-0.5589684913451076,0.01966994392656617,0.5589684913451076
CTSA,FGFBP2,-0.6412742382271468,0.005530743101339332,0.6412742382271468
CTSA,FMOD,-0.5136357595150934,0.03494974490689031,0.5136357595150934
CTSA,FRZB,-0.5831024930747922,0.014017872146303258,0.5831024930747922
CTSA,GDF6,-0.6301939058171745,0.006694793475545299,0.6301939058171745
CTSA,GREM1,0.6137844099837159,0.008772339376477409,0.6137844099837159
CTSA,HABP2,-0.6883656509695291,0.002249480453578549,0.6883656509695291
CTSA,HAPLN1,-0.7475774914922299,0.0005608145342524996,0.7475774914922299
CTSA,HAPLN3,-0.544627871169451,0.02378706420229776,0.544627871169451
CTSA,HCFC1,0.6069780550189205,0.00977224530593412,0.6069780550189205
CTSA,HGF,-0.6137844099837159,0.008772339376477409,0.6137844099837159
CTSA,HHIP,-0.6301939058171745,0.006694793475545299,0.6301939058171745
CTSA,HMCN1,-0.7338604732997118,0.0007982088587869788,0.7338604732997118
CTSA,HTRA4,-0.7763157894736841,0.0002481377314743959,0.7763157894736841
CTSA,IBSP,-0.5370613587357513,0.026213040165845948,0.5370613587357513
CTSA,IGF2,-0.6883656509695291,0.002249480453578549,0.6883656509695291
CTSA,IGFBP3,-0.5916639145886309,0.012354799203460023,0.5916639145886309
CTSA,IGFBP7,-0.5047336974354277,0.03879662078287286,0.5047336974354277
CTSA,IHH,-0.6137844099837159,0.008772339376477409,0.6137844099837159
CTSA,IL11,-0.5831024930747922,0.014017872146303258,0.5831024930747922
CTSA,IL17B,-0.5886426592797783,0.012922800324610658,0.5886426592797783
CTSA,ISM1,-0.6137844099837159,0.008772339376477409,0.6137844099837159
CTSA,ISM2,-0.7299168975069252,0.0008800861237901162,0.7299168975069252
CTSA,ITIH2,0.6043987049715759,0.010174065548238239,0.6043987049715759
CTSA,KERA,-0.6412742382271468,0.005530743101339332,0.6412742382271468
CTSA,LEP,-0.5370613587357513,0.026213040165845948,0.5370613587357513
CTSA,LGI4,-0.6137844099837159,0.008772339376477409,0.6137844099837159
CTSA,LOX,-0.7247157945046999,0.0009985819447371528,0.7247157945046999
CTSA,LOXL2,-0.8253072612498318,4.527090266694452e-05,0.8253072612498318
CTSA,LOXL3,-0.8565511064755912,1.1364905572854896e-05,0.8565511064755912
CTSA,LOXL4,-0.6883656509695291,0.002249480453578549,0.6883656509695291
CTSA,LPA,0.5966150770538078,0.011466877303399852,0.5966150770538078
CTSA,LTBP2,-0.7292881339022059,0.0008937605992671011,0.7292881339022059
CTSA,LTBP3,-0.5817615896582773,0.014293607706847167,0.5817615896582773
CTSA,LTBP4,-0.5213455279363829,0.031859746242411044,0.5213455279363829
CTSA,MASP1,0.6301939058171745,0.006694793475545299,0.6301939058171745
CTSA,MASP2,0.709282373291485,0.0014301670665268912,0.709282373291485
CTSA,MATN1,-0.5370613587357513,0.026213040165845948,0.5370613587357513
CTSA,MATN3,-0.5831024930747922,0.014017872146303258,0.5831024930747922
CTSA,MATN4,-0.694995588420911,0.0019563795378780384,0.694995588420911
CTSA,MMP1,-0.6137844099837159,0.008772339376477409,0.6137844099837159
CTSA,MMP14,-0.724376731301939,0.001006742823878315,0.724376731301939
CTSA,NGF,-0.6137844099837159,0.008772339376477409,0.6137844099837159
CTSA,NOV,-0.6883656509695291,0.002249480453578549,0.6883656509695291
CTSA,NPNT,-0.5726855095376256,0.016274258973697654,0.5726855095376256
CTSA,NRP1,0.6708825140314602,0.0031982625014757723,0.6708825140314602
CTSA,NRP2,-0.6137844099837159,0.008772339376477409,0.6137844099837159
CTSA,P4HA1,-0.5907093321637292,0.012532082674045588,0.5907093321637292
CTSA,PAMR1,-0.682825484764543,0.0025211044428637246,0.682825484764543
CTSA,PAPLN,0.6069780550189205,0.00977224530593412,0.6069780550189205
CTSA,PAPPA,-0.5370613587357513,0.026213040165845948,0.5370613587357513
CTSA,PCOLCE,-0.5540594830878773,0.021011142455343107,0.5540594830878773
CTSA,PCSK5,-0.5370613587357513,0.026213040165845948,0.5370613587357513
CTSA,PCSK6,-0.6137844099837159,0.008772339376477409,0.6137844099837159
CTSA,PDGFC,-0.682825484764543,0.0025211044428637246,0.682825484764543
CTSA,PLG,0.6204731086467205,0.007871027344940988,0.6204731086467205
CTSA,PODNL1,-0.5370613587357513,0.026213040165845948,0.5370613587357513
CTSA,PPBP,-0.5124453151458017,0.03544656041095226,0.5124453151458017
CTSA,PRG4,0.5396767087042742,0.025353826828046443,0.5396767087042742
CTSA,PRSS3P2;PRSS2;PRSS1,-0.6301939058171745,0.006694793475545299,0.6301939058171745
CTSA,PTN,-0.5831024930747922,0.014017872146303258,0.5831024930747922
CTSA,REG1A;REG1B,-0.8421052631578947,2.2332566489265814e-05,0.8421052631578947
CTSA,REG4,-0.5370613587357513,0.026213040165845948,0.5370613587357513
CTSA,S100A10,-0.5466285893174198,0.023175699881909363,0.5466285893174198
CTSA,S100A13,-0.5127136768415215,0.035334095666813975,0.5127136768415215
CTSA,SCUBE1,-0.682825484764543,0.0025211044428637246,0.682825484764543
CTSA,SDC2,-0.6321259217052035,0.0064787963837044105,0.6321259217052035
CTSA,SERPIND1,0.5038376557295641,0.03920094832591458,0.5038376557295641
