Protein_ID,Protein_Name,Gene_Symbol,Tissue,Species,Age,Age_Unit,Abundance,Abundance_Unit,Method,Study_ID,Sample_ID
Q9D0L8,MCES_MOUSE,Rnmt,Ovary,Mus musculus,Old,categorical,324047.59375,LFQ,DIA,Dipali_2023,Old_pooled
Q9D0L8,MCES_MOUSE,Rnmt,Ovary,Mus musculus,Young,categorical,331203.0625,LFQ,DIA,Dipali_2023,Young_pooled
F6TCF9,F6TCF9_MOUSE;BAG1_MOUSE;BAG1_MOUSE,Bag1,Ovary,Mus musculus,Old,categorical,492776.9375,LFQ,DIA,Dipali_2023,Old_pooled
F6TCF9,F6TCF9_MOUSE;BAG1_MOUSE;BAG1_MOUSE,Bag1,Ovary,Mus musculus,Young,categorical,461537.0625,LFQ,DIA,Dipali_2023,Young_pooled
Q99L27,GMPR2_MOUSE,Gmpr2,Ovary,Mus musculus,Old,categorical,94225.2265625,LFQ,DIA,Dipali_2023,Old_pooled
Q99L27,GMPR2_MOUSE,Gmpr2,Ovary,Mus musculus,Young,categorical,97870.015625,LFQ,DIA,Dipali_2023,Young_pooled
Q9D0K2,SCOT1_MOUSE,Oxct1,Ovary,Mus musculus,Old,categorical,2135055.5,LFQ,DIA,Dipali_2023,Old_pooled
Q9D0K2,SCOT1_MOUSE,Oxct1,Ovary,Mus musculus,Young,categorical,2065234.0,LFQ,DIA,Dipali_2023,Young_pooled
Q9QYE6,GOGA5_MOUSE,Golga5,Ovary,Mus musculus,Old,categorical,204928.078125,LFQ,DIA,Dipali_2023,Old_pooled
Q9QYE6,GOGA5_MOUSE,Golga5,Ovary,Mus musculus,Young,categorical,203668.34375,LFQ,DIA,Dipali_2023,Young_pooled
Q8R059,GALE_MOUSE,Gale,Ovary,Mus musculus,Old,categorical,127662.375,LFQ,DIA,Dipali_2023,Old_pooled
Q8R059,GALE_MOUSE,Gale,Ovary,Mus musculus,Young,categorical,122207.4453125,LFQ,DIA,Dipali_2023,Young_pooled
Q8VHN8,SDOS_MOUSE,Nudt16l1,Ovary,Mus musculus,Old,categorical,75430.421875,LFQ,DIA,Dipali_2023,Old_pooled
Q8VHN8,SDOS_MOUSE,Nudt16l1,Ovary,Mus musculus,Young,categorical,82169.875,LFQ,DIA,Dipali_2023,Young_pooled
P36916,GNL1_MOUSE,Gnl1,Ovary,Mus musculus,Old,categorical,89023.484375,LFQ,DIA,Dipali_2023,Old_pooled
P36916,GNL1_MOUSE,Gnl1,Ovary,Mus musculus,Young,categorical,88970.1171875,LFQ,DIA,Dipali_2023,Young_pooled
Q60605-2,MYL6_MOUSE,Myl6,Ovary,Mus musculus,Old,categorical,13298018.0,LFQ,DIA,Dipali_2023,Old_pooled
Q60605-2,MYL6_MOUSE,Myl6,Ovary,Mus musculus,Young,categorical,13166790.0,LFQ,DIA,Dipali_2023,Young_pooled
Q9Z2A7,DGAT1_MOUSE,Dgat1,Ovary,Mus musculus,Old,categorical,55920.953125,LFQ,DIA,Dipali_2023,Old_pooled
Q9Z2A7,DGAT1_MOUSE,Dgat1,Ovary,Mus musculus,Young,categorical,51929.765625,LFQ,DIA,Dipali_2023,Young_pooled
Q99J36,THUM1_MOUSE,Thumpd1,Ovary,Mus musculus,Old,categorical,380458.625,LFQ,DIA,Dipali_2023,Old_pooled
Q99J36,THUM1_MOUSE,Thumpd1,Ovary,Mus musculus,Young,categorical,395556.8125,LFQ,DIA,Dipali_2023,Young_pooled
Q8BND5,QSOX1_MOUSE,Qsox1,Ovary,Mus musculus,Old,categorical,39610.546875,LFQ,DIA,Dipali_2023,Old_pooled
Q8BND5,QSOX1_MOUSE,Qsox1,Ovary,Mus musculus,Young,categorical,41692.703125,LFQ,DIA,Dipali_2023,Young_pooled
Q8BGB7,ENOPH_MOUSE,Enoph1,Ovary,Mus musculus,Old,categorical,207663.84375,LFQ,DIA,Dipali_2023,Old_pooled
Q8BGB7,ENOPH_MOUSE,Enoph1,Ovary,Mus musculus,Young,categorical,225650.5,LFQ,DIA,Dipali_2023,Young_pooled
Q80WW9,DDRGK_MOUSE,Ddrgk1,Ovary,Mus musculus,Old,categorical,222553.984375,LFQ,DIA,Dipali_2023,Old_pooled
Q80WW9,DDRGK_MOUSE,Ddrgk1,Ovary,Mus musculus,Young,categorical,205500.765625,LFQ,DIA,Dipali_2023,Young_pooled
Q8BQ46,Q8BQ46_MOUSE,Taf15,Ovary,Mus musculus,Old,categorical,19505.7578125,LFQ,DIA,Dipali_2023,Old_pooled
Q8BQ46,Q8BQ46_MOUSE,Taf15,Ovary,Mus musculus,Young,categorical,19653.94140625,LFQ,DIA,Dipali_2023,Young_pooled
Q9WTR1,TRPV2_MOUSE,Trpv2,Ovary,Mus musculus,Old,categorical,813157.625,LFQ,DIA,Dipali_2023,Old_pooled
Q9WTR1,TRPV2_MOUSE,Trpv2,Ovary,Mus musculus,Young,categorical,607256.625,LFQ,DIA,Dipali_2023,Young_pooled
O54984,ASNA_MOUSE,Asna1,Ovary,Mus musculus,Old,categorical,1452943.75,LFQ,DIA,Dipali_2023,Old_pooled
O54984,ASNA_MOUSE,Asna1,Ovary,Mus musculus,Young,categorical,1420862.25,LFQ,DIA,Dipali_2023,Young_pooled
P51410,RL9_MOUSE,Rpl9,Ovary,Mus musculus,Old,categorical,2684272.0,LFQ,DIA,Dipali_2023,Old_pooled
P51410,RL9_MOUSE,Rpl9,Ovary,Mus musculus,Young,categorical,3032183.75,LFQ,DIA,Dipali_2023,Young_pooled
Q9DCC8,TOM20_MOUSE,Tomm20,Ovary,Mus musculus,Old,categorical,392573.34375,LFQ,DIA,Dipali_2023,Old_pooled
Q9DCC8,TOM20_MOUSE,Tomm20,Ovary,Mus musculus,Young,categorical,384374.3125,LFQ,DIA,Dipali_2023,Young_pooled
Q63844,MK03_MOUSE,Mapk3,Ovary,Mus musculus,Old,categorical,1769394.0,LFQ,DIA,Dipali_2023,Old_pooled
Q63844,MK03_MOUSE,Mapk3,Ovary,Mus musculus,Young,categorical,1674318.25,LFQ,DIA,Dipali_2023,Young_pooled
P29699,FETUA_MOUSE,Ahsg,Ovary,Mus musculus,Old,categorical,4174805.0,LFQ,DIA,Dipali_2023,Old_pooled
P29699,FETUA_MOUSE,Ahsg,Ovary,Mus musculus,Young,categorical,3888576.25,LFQ,DIA,Dipali_2023,Young_pooled
A2A6T4,A2A6T4_MOUSE;ICT1_MOUSE;ICT1_MOUSE,Mrpl58,Ovary,Mus musculus,Old,categorical,65404.14453125,LFQ,DIA,Dipali_2023,Old_pooled
A2A6T4,A2A6T4_MOUSE;ICT1_MOUSE;ICT1_MOUSE,Mrpl58,Ovary,Mus musculus,Young,categorical,62648.90234375,LFQ,DIA,Dipali_2023,Young_pooled
Q3UK98,Q3UK98_MOUSE;CBX6_MOUSE,Cbx6,Ovary,Mus musculus,Old,categorical,7750.0732421875,LFQ,DIA,Dipali_2023,Old_pooled
Q3UK98,Q3UK98_MOUSE;CBX6_MOUSE,Cbx6,Ovary,Mus musculus,Young,categorical,8222.6171875,LFQ,DIA,Dipali_2023,Young_pooled
A3KG93,A3KG93_MOUSE;G8JL40_MOUSE;KDM1A_MOUSE,Kdm1a,Ovary,Mus musculus,Old,categorical,316626.0,LFQ,DIA,Dipali_2023,Old_pooled
A3KG93,A3KG93_MOUSE;G8JL40_MOUSE;KDM1A_MOUSE,Kdm1a,Ovary,Mus musculus,Young,categorical,304812.90625,LFQ,DIA,Dipali_2023,Young_pooled
A2AJH3,A2AJH3_MOUSE;NMT2_MOUSE,Nmt2,Ovary,Mus musculus,Old,categorical,671324.0,LFQ,DIA,Dipali_2023,Old_pooled
A2AJH3,A2AJH3_MOUSE;NMT2_MOUSE,Nmt2,Ovary,Mus musculus,Young,categorical,692862.4375,LFQ,DIA,Dipali_2023,Young_pooled
F8WHU7,F8WHU7_MOUSE;STAG1_MOUSE,Stag1,Ovary,Mus musculus,Old,categorical,97481.3359375,LFQ,DIA,Dipali_2023,Old_pooled
F8WHU7,F8WHU7_MOUSE;STAG1_MOUSE,Stag1,Ovary,Mus musculus,Young,categorical,101739.96875,LFQ,DIA,Dipali_2023,Young_pooled
A2BGI8,A2BGI8_MOUSE;PPIH_MOUSE,Ppih,Ovary,Mus musculus,Old,categorical,325691.15625,LFQ,DIA,Dipali_2023,Old_pooled
A2BGI8,A2BGI8_MOUSE;PPIH_MOUSE,Ppih,Ovary,Mus musculus,Young,categorical,311116.375,LFQ,DIA,Dipali_2023,Young_pooled
Q62384,ZPR1_MOUSE,Zpr1,Ovary,Mus musculus,Old,categorical,429781.875,LFQ,DIA,Dipali_2023,Old_pooled
Q62384,ZPR1_MOUSE,Zpr1,Ovary,Mus musculus,Young,categorical,426129.96875,LFQ,DIA,Dipali_2023,Young_pooled
H3BJL6,H3BJL6_MOUSE;H3BKH6_MOUSE;H3BLJ9_MOUSE;ESTD_MOUSE,Esd,Ovary,Mus musculus,Old,categorical,7030664.0,LFQ,DIA,Dipali_2023,Old_pooled
H3BJL6,H3BJL6_MOUSE;H3BKH6_MOUSE;H3BLJ9_MOUSE;ESTD_MOUSE,Esd,Ovary,Mus musculus,Young,categorical,5677899.5,LFQ,DIA,Dipali_2023,Young_pooled
Q9DCE9,Q9DCE9_MOUSE,Igtp,Ovary,Mus musculus,Old,categorical,62375.41796875,LFQ,DIA,Dipali_2023,Old_pooled
Q9DCE9,Q9DCE9_MOUSE,Igtp,Ovary,Mus musculus,Young,categorical,59797.359375,LFQ,DIA,Dipali_2023,Young_pooled
Q8C5W3,TBCEL_MOUSE,Tbcel,Ovary,Mus musculus,Old,categorical,133289.921875,LFQ,DIA,Dipali_2023,Old_pooled
Q8C5W3,TBCEL_MOUSE,Tbcel,Ovary,Mus musculus,Young,categorical,141816.0,LFQ,DIA,Dipali_2023,Young_pooled
Q8BIW1,PRUNE_MOUSE,Prune,Ovary,Mus musculus,Old,categorical,546537.6875,LFQ,DIA,Dipali_2023,Old_pooled
Q8BIW1,PRUNE_MOUSE,Prune,Ovary,Mus musculus,Young,categorical,579710.625,LFQ,DIA,Dipali_2023,Young_pooled
Q06770,CBG_MOUSE,Serpina6,Ovary,Mus musculus,Old,categorical,406923.53125,LFQ,DIA,Dipali_2023,Old_pooled
Q06770,CBG_MOUSE,Serpina6,Ovary,Mus musculus,Young,categorical,407665.25,LFQ,DIA,Dipali_2023,Young_pooled
E9QNR6,E9QNR6_MOUSE;CK068_MOUSE,AI837181;Bles03,Ovary,Mus musculus,Old,categorical,247776.453125,LFQ,DIA,Dipali_2023,Old_pooled
E9QNR6,E9QNR6_MOUSE;CK068_MOUSE,AI837181;Bles03,Ovary,Mus musculus,Young,categorical,258097.03125,LFQ,DIA,Dipali_2023,Young_pooled
Q99KX1,MLF2_MOUSE,Mlf2,Ovary,Mus musculus,Old,categorical,36495.3046875,LFQ,DIA,Dipali_2023,Old_pooled
Q99KX1,MLF2_MOUSE,Mlf2,Ovary,Mus musculus,Young,categorical,34831.69921875,LFQ,DIA,Dipali_2023,Young_pooled
Q8BTU1,CFA20_MOUSE,Cfap20,Ovary,Mus musculus,Old,categorical,108165.6171875,LFQ,DIA,Dipali_2023,Old_pooled
Q8BTU1,CFA20_MOUSE,Cfap20,Ovary,Mus musculus,Young,categorical,115797.078125,LFQ,DIA,Dipali_2023,Young_pooled
Q61112,CAB45_MOUSE,Sdf4,Ovary,Mus musculus,Old,categorical,21038.814453125,LFQ,DIA,Dipali_2023,Old_pooled
Q61112,CAB45_MOUSE,Sdf4,Ovary,Mus musculus,Young,categorical,20421.623046875,LFQ,DIA,Dipali_2023,Young_pooled
Q8BX10,PGAM5_MOUSE,Pgam5,Ovary,Mus musculus,Old,categorical,316468.6875,LFQ,DIA,Dipali_2023,Old_pooled
Q8BX10,PGAM5_MOUSE,Pgam5,Ovary,Mus musculus,Young,categorical,322547.75,LFQ,DIA,Dipali_2023,Young_pooled
Q9JLV5,CUL3_MOUSE,Cul3,Ovary,Mus musculus,Old,categorical,498869.1875,LFQ,DIA,Dipali_2023,Old_pooled
Q9JLV5,CUL3_MOUSE,Cul3,Ovary,Mus musculus,Young,categorical,484608.25,LFQ,DIA,Dipali_2023,Young_pooled
A0A0N4SUY3,A0A0N4SUY3_MOUSE;A0A0N4SV65_MOUSE;A0A0N4SWF5_MOUSE;E9Q6H8_MOUSE,Plekha5,Ovary,Mus musculus,Old,categorical,51489.03515625,LFQ,DIA,Dipali_2023,Old_pooled
A0A0N4SUY3,A0A0N4SUY3_MOUSE;A0A0N4SV65_MOUSE;A0A0N4SWF5_MOUSE;E9Q6H8_MOUSE,Plekha5,Ovary,Mus musculus,Young,categorical,51688.99609375,LFQ,DIA,Dipali_2023,Young_pooled
D3YU56,D3YU56_MOUSE;E9QP59_MOUSE;MAN1_MOUSE;MAN1_MOUSE,Lemd3,Ovary,Mus musculus,Old,categorical,35851.04296875,LFQ,DIA,Dipali_2023,Old_pooled
D3YU56,D3YU56_MOUSE;E9QP59_MOUSE;MAN1_MOUSE;MAN1_MOUSE,Lemd3,Ovary,Mus musculus,Young,categorical,31716.63671875,LFQ,DIA,Dipali_2023,Young_pooled
Q9DAR7,DCPS_MOUSE,Dcps,Ovary,Mus musculus,Old,categorical,1015722.125,LFQ,DIA,Dipali_2023,Old_pooled
Q9DAR7,DCPS_MOUSE,Dcps,Ovary,Mus musculus,Young,categorical,972488.8125,LFQ,DIA,Dipali_2023,Young_pooled
A0A0R4J0V5,A0A0R4J0V5_MOUSE;RPB1_MOUSE,Polr2a,Ovary,Mus musculus,Old,categorical,298950.3125,LFQ,DIA,Dipali_2023,Old_pooled
A0A0R4J0V5,A0A0R4J0V5_MOUSE;RPB1_MOUSE,Polr2a,Ovary,Mus musculus,Young,categorical,309487.65625,LFQ,DIA,Dipali_2023,Young_pooled
G3X8R0,G3X8R0_MOUSE,Reep5,Ovary,Mus musculus,Old,categorical,1053207.0,LFQ,DIA,Dipali_2023,Old_pooled
G3X8R0,G3X8R0_MOUSE,Reep5,Ovary,Mus musculus,Young,categorical,1033379.375,LFQ,DIA,Dipali_2023,Young_pooled
Q8BUY5,TIDC1_MOUSE,Timmdc1,Ovary,Mus musculus,Old,categorical,98495.4921875,LFQ,DIA,Dipali_2023,Old_pooled
Q8BUY5,TIDC1_MOUSE,Timmdc1,Ovary,Mus musculus,Young,categorical,101870.015625,LFQ,DIA,Dipali_2023,Young_pooled
P62342,SELT_MOUSE,Selt,Ovary,Mus musculus,Old,categorical,101646.078125,LFQ,DIA,Dipali_2023,Old_pooled
P62342,SELT_MOUSE,Selt,Ovary,Mus musculus,Young,categorical,91424.234375,LFQ,DIA,Dipali_2023,Young_pooled
P0C8K7,SMIM1_MOUSE;S4R2T3_MOUSE,Smim1,Ovary,Mus musculus,Old,categorical,124806.4765625,LFQ,DIA,Dipali_2023,Old_pooled
P0C8K7,SMIM1_MOUSE;S4R2T3_MOUSE,Smim1,Ovary,Mus musculus,Young,categorical,98322.234375,LFQ,DIA,Dipali_2023,Young_pooled
O54865,GCYB1_MOUSE;Q80YP4_MOUSE,Gucy1b3,Ovary,Mus musculus,Old,categorical,63318.83984375,LFQ,DIA,Dipali_2023,Old_pooled
O54865,GCYB1_MOUSE;Q80YP4_MOUSE,Gucy1b3,Ovary,Mus musculus,Young,categorical,65112.5234375,LFQ,DIA,Dipali_2023,Young_pooled
Q9JLJ2,AL9A1_MOUSE,Aldh9a1,Ovary,Mus musculus,Old,categorical,4679284.0,LFQ,DIA,Dipali_2023,Old_pooled
Q9JLJ2,AL9A1_MOUSE,Aldh9a1,Ovary,Mus musculus,Young,categorical,4469613.0,LFQ,DIA,Dipali_2023,Young_pooled
E9Q317,E9Q317_MOUSE;SAP18_MOUSE,Sap18b;Sap18,Ovary,Mus musculus,Old,categorical,411528.4375,LFQ,DIA,Dipali_2023,Old_pooled
E9Q317,E9Q317_MOUSE;SAP18_MOUSE,Sap18b;Sap18,Ovary,Mus musculus,Young,categorical,423508.90625,LFQ,DIA,Dipali_2023,Young_pooled
Q8BGR6,ARL15_MOUSE,Arl15,Ovary,Mus musculus,Old,categorical,146265.65625,LFQ,DIA,Dipali_2023,Old_pooled
Q8BGR6,ARL15_MOUSE,Arl15,Ovary,Mus musculus,Young,categorical,131587.9375,LFQ,DIA,Dipali_2023,Young_pooled
Q9ERG0,LIMA1_MOUSE,Lima1,Ovary,Mus musculus,Old,categorical,499089.5,LFQ,DIA,Dipali_2023,Old_pooled
Q9ERG0,LIMA1_MOUSE,Lima1,Ovary,Mus musculus,Young,categorical,478004.15625,LFQ,DIA,Dipali_2023,Young_pooled
A0A140LHG8,A0A140LHG8_MOUSE;A0A140LHR3_MOUSE;A0A140LJ01_MOUSE;SPCS2_MOUSE,Spcs2,Ovary,Mus musculus,Old,categorical,778545.625,LFQ,DIA,Dipali_2023,Old_pooled
A0A140LHG8,A0A140LHG8_MOUSE;A0A140LHR3_MOUSE;A0A140LJ01_MOUSE;SPCS2_MOUSE,Spcs2,Ovary,Mus musculus,Young,categorical,759750.4375,LFQ,DIA,Dipali_2023,Young_pooled
O88441,MTX2_MOUSE,Mtx2,Ovary,Mus musculus,Old,categorical,302609.125,LFQ,DIA,Dipali_2023,Old_pooled
O88441,MTX2_MOUSE,Mtx2,Ovary,Mus musculus,Young,categorical,265556.21875,LFQ,DIA,Dipali_2023,Young_pooled
A2AWT5,A2AWT5_MOUSE;A2AWT6_MOUSE;A2AWT7_MOUSE;UBF1_MOUSE;UBF1_MOUSE,Ubtf,Ovary,Mus musculus,Old,categorical,464157.78125,LFQ,DIA,Dipali_2023,Old_pooled
A2AWT5,A2AWT5_MOUSE;A2AWT6_MOUSE;A2AWT7_MOUSE;UBF1_MOUSE;UBF1_MOUSE,Ubtf,Ovary,Mus musculus,Young,categorical,496573.03125,LFQ,DIA,Dipali_2023,Young_pooled
A2A8U2,TM201_MOUSE,Tmem201,Ovary,Mus musculus,Old,categorical,429833.46875,LFQ,DIA,Dipali_2023,Old_pooled
A2A8U2,TM201_MOUSE,Tmem201,Ovary,Mus musculus,Young,categorical,406274.75,LFQ,DIA,Dipali_2023,Young_pooled
A2AUD5,A2AUD5_MOUSE;Q3TAI4_MOUSE;TPD54_MOUSE,Tpd52l2,Ovary,Mus musculus,Old,categorical,1715307.125,LFQ,DIA,Dipali_2023,Old_pooled
A2AUD5,A2AUD5_MOUSE;Q3TAI4_MOUSE;TPD54_MOUSE,Tpd52l2,Ovary,Mus musculus,Young,categorical,1657097.0,LFQ,DIA,Dipali_2023,Young_pooled
Q6PDY2,AEDO_MOUSE,Ado,Ovary,Mus musculus,Old,categorical,210317.6875,LFQ,DIA,Dipali_2023,Old_pooled
Q6PDY2,AEDO_MOUSE,Ado,Ovary,Mus musculus,Young,categorical,215480.265625,LFQ,DIA,Dipali_2023,Young_pooled
Q00915,RET1_MOUSE,Rbp1,Ovary,Mus musculus,Old,categorical,1938930.25,LFQ,DIA,Dipali_2023,Old_pooled
Q00915,RET1_MOUSE,Rbp1,Ovary,Mus musculus,Young,categorical,1797622.0,LFQ,DIA,Dipali_2023,Young_pooled
A0A0R4J1N3,A0A0R4J1N3_MOUSE;E9QP56_MOUSE;APOC3_MOUSE,Apoc3,Ovary,Mus musculus,Old,categorical,271804.0,LFQ,DIA,Dipali_2023,Old_pooled
A0A0R4J1N3,A0A0R4J1N3_MOUSE;E9QP56_MOUSE;APOC3_MOUSE,Apoc3,Ovary,Mus musculus,Young,categorical,304636.0625,LFQ,DIA,Dipali_2023,Young_pooled
Q7TQI3,OTUB1_MOUSE,Otub1,Ovary,Mus musculus,Old,categorical,1610670.5,LFQ,DIA,Dipali_2023,Old_pooled
Q7TQI3,OTUB1_MOUSE,Otub1,Ovary,Mus musculus,Young,categorical,1608285.5,LFQ,DIA,Dipali_2023,Young_pooled
Q8BFU3,RN214_MOUSE,Rnf214,Ovary,Mus musculus,Old,categorical,14411.806640625,LFQ,DIA,Dipali_2023,Old_pooled
Q8BFU3,RN214_MOUSE,Rnf214,Ovary,Mus musculus,Young,categorical,16674.021484375,LFQ,DIA,Dipali_2023,Young_pooled
A2A4P3,A2A4P3_MOUSE;A2A4P4_MOUSE;AASD1_MOUSE,Gm27029;Gm27029;Aarsd1,Ovary,Mus musculus,Old,categorical,286914.9375,LFQ,DIA,Dipali_2023,Old_pooled
A2A4P3,A2A4P3_MOUSE;A2A4P4_MOUSE;AASD1_MOUSE,Gm27029;Gm27029;Aarsd1,Ovary,Mus musculus,Young,categorical,287788.03125,LFQ,DIA,Dipali_2023,Young_pooled
Q62167,DDX3X_MOUSE,Ddx3x,Ovary,Mus musculus,Old,categorical,5641708.5,LFQ,DIA,Dipali_2023,Old_pooled
Q62167,DDX3X_MOUSE,Ddx3x,Ovary,Mus musculus,Young,categorical,5232557.5,LFQ,DIA,Dipali_2023,Young_pooled
Q9CQN7,RM41_MOUSE,Mrpl41,Ovary,Mus musculus,Old,categorical,166468.109375,LFQ,DIA,Dipali_2023,Old_pooled
Q9CQN7,RM41_MOUSE,Mrpl41,Ovary,Mus musculus,Young,categorical,163085.328125,LFQ,DIA,Dipali_2023,Young_pooled
Q8R3P6,VWA9_MOUSE,Vwa9,Ovary,Mus musculus,Old,categorical,41769.64453125,LFQ,DIA,Dipali_2023,Old_pooled
Q8R3P6,VWA9_MOUSE,Vwa9,Ovary,Mus musculus,Young,categorical,45135.9921875,LFQ,DIA,Dipali_2023,Young_pooled
Q62383,SPT6H_MOUSE,Supt6h,Ovary,Mus musculus,Old,categorical,302268.15625,LFQ,DIA,Dipali_2023,Old_pooled
Q62383,SPT6H_MOUSE,Supt6h,Ovary,Mus musculus,Young,categorical,287362.6875,LFQ,DIA,Dipali_2023,Young_pooled
O35704,SPTC1_MOUSE,Sptlc1,Ovary,Mus musculus,Old,categorical,176258.453125,LFQ,DIA,Dipali_2023,Old_pooled
O35704,SPTC1_MOUSE,Sptlc1,Ovary,Mus musculus,Young,categorical,186180.59375,LFQ,DIA,Dipali_2023,Young_pooled
Q61239,FNTA_MOUSE,Fnta,Ovary,Mus musculus,Old,categorical,103192.921875,LFQ,DIA,Dipali_2023,Old_pooled
Q61239,FNTA_MOUSE,Fnta,Ovary,Mus musculus,Young,categorical,105333.84375,LFQ,DIA,Dipali_2023,Young_pooled
Q9ERD7,TBB3_MOUSE,Tubb3,Ovary,Mus musculus,Old,categorical,215034.4375,LFQ,DIA,Dipali_2023,Old_pooled
Q9ERD7,TBB3_MOUSE,Tubb3,Ovary,Mus musculus,Young,categorical,225598.515625,LFQ,DIA,Dipali_2023,Young_pooled
P97450,ATP5J_MOUSE,Atp5j,Ovary,Mus musculus,Old,categorical,1094583.5,LFQ,DIA,Dipali_2023,Old_pooled
P97450,ATP5J_MOUSE,Atp5j,Ovary,Mus musculus,Young,categorical,903791.875,LFQ,DIA,Dipali_2023,Young_pooled
Q9JHU4,DYHC1_MOUSE,Dync1h1,Ovary,Mus musculus,Old,categorical,3931761.25,LFQ,DIA,Dipali_2023,Old_pooled
Q9JHU4,DYHC1_MOUSE,Dync1h1,Ovary,Mus musculus,Young,categorical,3802992.0,LFQ,DIA,Dipali_2023,Young_pooled
Q9Z0H3,SNF5_MOUSE,Smarcb1,Ovary,Mus musculus,Old,categorical,371590.1875,LFQ,DIA,Dipali_2023,Old_pooled
Q9Z0H3,SNF5_MOUSE,Smarcb1,Ovary,Mus musculus,Young,categorical,393444.5,LFQ,DIA,Dipali_2023,Young_pooled
O08796,EF2K_MOUSE,Eef2k,Ovary,Mus musculus,Old,categorical,34244.203125,LFQ,DIA,Dipali_2023,Old_pooled
O08796,EF2K_MOUSE,Eef2k,Ovary,Mus musculus,Young,categorical,31480.146484375,LFQ,DIA,Dipali_2023,Young_pooled
E9QA15,E9QA15_MOUSE,Cald1,Ovary,Mus musculus,Old,categorical,166167.75,LFQ,DIA,Dipali_2023,Old_pooled
E9QA15,E9QA15_MOUSE,Cald1,Ovary,Mus musculus,Young,categorical,154585.9375,LFQ,DIA,Dipali_2023,Young_pooled
E9PXY8,E9PXY8_MOUSE;F8VPX1_MOUSE;UBP7_MOUSE;UBP7_MOUSE;UBP7_MOUSE,Usp7,Ovary,Mus musculus,Old,categorical,540615.75,LFQ,DIA,Dipali_2023,Old_pooled
E9PXY8,E9PXY8_MOUSE;F8VPX1_MOUSE;UBP7_MOUSE;UBP7_MOUSE;UBP7_MOUSE,Usp7,Ovary,Mus musculus,Young,categorical,528347.0,LFQ,DIA,Dipali_2023,Young_pooled
O89112,LANC1_MOUSE,Lancl1,Ovary,Mus musculus,Old,categorical,326673.375,LFQ,DIA,Dipali_2023,Old_pooled
O89112,LANC1_MOUSE,Lancl1,Ovary,Mus musculus,Young,categorical,345066.28125,LFQ,DIA,Dipali_2023,Young_pooled
P21995,EMB_MOUSE,Emb,Ovary,Mus musculus,Old,categorical,41154.5390625,LFQ,DIA,Dipali_2023,Old_pooled
P21995,EMB_MOUSE,Emb,Ovary,Mus musculus,Young,categorical,35277.80078125,LFQ,DIA,Dipali_2023,Young_pooled
Q8BRF7,SCFD1_MOUSE,Scfd1,Ovary,Mus musculus,Old,categorical,771652.6875,LFQ,DIA,Dipali_2023,Old_pooled
Q8BRF7,SCFD1_MOUSE,Scfd1,Ovary,Mus musculus,Young,categorical,752530.25,LFQ,DIA,Dipali_2023,Young_pooled
P97927,LAMA4_MOUSE,Lama4,Ovary,Mus musculus,Old,categorical,928392.75,LFQ,DIA,Dipali_2023,Old_pooled
P97927,LAMA4_MOUSE,Lama4,Ovary,Mus musculus,Young,categorical,915546.5625,LFQ,DIA,Dipali_2023,Young_pooled
P02088,HBB1_MOUSE,Hbb-b1,Ovary,Mus musculus,Old,categorical,333575552.0,LFQ,DIA,Dipali_2023,Old_pooled
P02088,HBB1_MOUSE,Hbb-b1,Ovary,Mus musculus,Young,categorical,396140320.0,LFQ,DIA,Dipali_2023,Young_pooled
Q99LJ0,CT2NL_MOUSE,Cttnbp2nl,Ovary,Mus musculus,Old,categorical,6543.171875,LFQ,DIA,Dipali_2023,Old_pooled
Q99LJ0,CT2NL_MOUSE,Cttnbp2nl,Ovary,Mus musculus,Young,categorical,7443.234375,LFQ,DIA,Dipali_2023,Young_pooled
P09671,SODM_MOUSE,Sod2,Ovary,Mus musculus,Old,categorical,5047406.0,LFQ,DIA,Dipali_2023,Old_pooled
P09671,SODM_MOUSE,Sod2,Ovary,Mus musculus,Young,categorical,4819080.0,LFQ,DIA,Dipali_2023,Young_pooled
Q8K124,PKHO2_MOUSE,Plekho2,Ovary,Mus musculus,Old,categorical,301375.5,LFQ,DIA,Dipali_2023,Old_pooled
Q8K124,PKHO2_MOUSE,Plekho2,Ovary,Mus musculus,Young,categorical,344296.8125,LFQ,DIA,Dipali_2023,Young_pooled
P16332,MUTA_MOUSE,Mut,Ovary,Mus musculus,Old,categorical,1069804.125,LFQ,DIA,Dipali_2023,Old_pooled
P16332,MUTA_MOUSE,Mut,Ovary,Mus musculus,Young,categorical,1029184.4375,LFQ,DIA,Dipali_2023,Young_pooled
Q8BMA6,SRP68_MOUSE,Srp68,Ovary,Mus musculus,Old,categorical,693293.25,LFQ,DIA,Dipali_2023,Old_pooled
Q8BMA6,SRP68_MOUSE,Srp68,Ovary,Mus musculus,Young,categorical,715228.875,LFQ,DIA,Dipali_2023,Young_pooled
Q8BJ03,COX15_MOUSE,Cox15,Ovary,Mus musculus,Old,categorical,188462.15625,LFQ,DIA,Dipali_2023,Old_pooled
Q8BJ03,COX15_MOUSE,Cox15,Ovary,Mus musculus,Young,categorical,171229.984375,LFQ,DIA,Dipali_2023,Young_pooled
P49817,CAV1_MOUSE,Cav1,Ovary,Mus musculus,Old,categorical,1633266.375,LFQ,DIA,Dipali_2023,Old_pooled
