,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
Ctsb,0.06443224,0.0,0.015642207,0.06835508,0.1277501,0.11212444,0.13862847,0.0,0.113988146,0.04983939,0.0,0.12440511,0.14779493,0.21892995,0.24527895,0.0,0.004522711,0.07110492,0.00908151,0.0,0.057710536,0.0,0.12536556,0.011984661,0.034638867,0.0,0.09310682,0.041025266,0.02087219,0.0,0.0,0.013310899
Ctsc,0.05122659,0.0,0.0,0.0886057,0.09890991,0.070788525,0.09888726,0.0,0.08121384,0.08584745,0.0,0.0904917,0.15347195,0.18290249,0.15317148,0.0,0.0,0.037050173,0.0,0.0,0.037351396,0.0,0.16146405,0.0,0.048680827,0.0,0.06704945,0.030736221,0.0,0.0,0.0,0.038282175
Ctsd,0.054776873,0.0,0.01645065,0.061744176,0.13380958,0.1125061,0.13289131,0.0,0.11301306,0.05304786,0.0,0.12108433,0.14536709,0.20431662,0.23981582,0.0,0.0,0.07070241,0.005713743,0.0,0.055183515,0.0,0.12029039,0.008563779,0.030235415,0.0,0.09984183,0.038816884,0.033588603,0.0,0.0,0.016963743
Ctsf,0.06350295,0.0,0.0,0.07795541,0.10741571,0.09150403,0.12233598,0.0,0.09648963,0.05890956,0.0,0.110009424,0.1434713,0.2013382,0.2020337,0.0,0.0082581695,0.057274684,0.008174804,0.0,0.048182238,0.0,0.13675313,0.005832866,0.039971262,0.0,0.07482719,0.036447406,0.0,0.0,0.0,0.015245231
Ctsh,0.052263197,0.0,0.010066966,0.09468696,0.114904955,0.097657725,0.13465661,0.0,0.09822426,0.06931995,0.0,0.11805509,0.15949036,0.2188779,0.22536361,0.0,0.0,0.049699917,0.0021677427,0.0,0.049533498,0.0,0.15404984,0.0,0.04971073,0.0,0.093120754,0.029405048,0.011163736,0.0,0.0,0.0326173
Ctsl,0.050059058,0.0,0.0024670009,0.085360676,0.08697396,0.07385578,0.10695726,0.0,0.08168908,0.0654365,0.0,0.0941203,0.13792817,0.1827123,0.18109633,0.0,0.0,0.03368812,0.00043383706,0.0,0.03834789,0.0,0.14091657,0.0,0.047741927,0.0,0.0746792,0.019744534,0.0,0.0,0.0,0.025168823
Ctss,0.046540637,0.0,0.0,0.08522754,0.097881794,0.07585369,0.09533064,0.0,0.08090538,0.08181004,0.0,0.087096445,0.15055086,0.17966984,0.15194573,0.0,0.0,0.037944466,0.0,0.0,0.03879408,0.0,0.15178506,0.0,0.04539986,0.0,0.068265155,0.028111381,0.0,0.0,0.0,0.042913675
Ctsz,0.043527327,0.0,0.0,0.08550334,0.08893887,0.06789042,0.087719955,0.0,0.07273394,0.081747845,0.0,0.07944038,0.14474583,0.16900378,0.13474739,0.0,0.0,0.03228067,0.0,0.0,0.03438983,0.0,0.14979495,0.0,0.044510737,0.0,0.06170704,0.025267618,0.0,0.0,0.0,0.04406092
DCN,0.02585699,0.0,0.0,0.04668599,0.099552765,0.06463916,0.087032296,0.0,0.07087552,0.057276946,0.0,0.08195994,0.10876097,0.11724681,0.14173482,0.0,0.0,0.039587587,0.0,0.0,0.02308819,0.0,0.10422173,0.0,0.018413244,0.0,0.08189329,0.011222007,0.02420859,0.0,0.0,0.020646831
DPT,0.02850356,0.0,0.0028652865,0.045070462,0.09090803,0.05829806,0.082235456,0.0,0.06810166,0.051390793,0.0,0.079151824,0.09473598,0.11284949,0.13586505,0.0,0.0,0.036593292,0.0,0.0,0.0213666,0.0,0.0978379,0.0,0.021996206,0.0,0.07308519,0.0031934585,0.019507986,0.0,0.0,0.012497881
DSP,0.03365279,0.0,0.0070107207,0.052274197,0.07192828,0.058666185,0.07879543,0.0,0.064284734,0.050550684,0.0,0.07298657,0.09694449,0.118425615,0.13695736,0.0,0.0,0.028541876,0.0,0.0,0.021006871,0.0,0.09771855,0.0,0.028380377,0.0,0.061826345,0.0050484454,0.009795351,0.0,0.0,0.0133366855
Dcn,0.05089916,0.0,0.0,0.08764056,0.114378326,0.09210588,0.117864214,0.0,0.09525122,0.07657136,0.0,0.10487609,0.16094351,0.20473096,0.19407848,0.0,0.0,0.047977913,0.0,0.0,0.046538502,0.0,0.15248424,0.0,0.04617562,0.0,0.08428096,0.033166133,0.0012071077,0.0,0.0,0.040952556
Dpt,0.03910367,0.0,0.0,0.055893093,0.089071624,0.07391249,0.09326097,0.0,0.076932676,0.049246535,0.0,0.08160541,0.11862064,0.1446637,0.15916762,0.0,0.0,0.042211674,0.0,0.0,0.03246219,0.0,0.105569534,0.0,0.020341707,0.0,0.07475777,0.02284837,0.014807204,0.0,0.0,0.027258819
Dsp,0.04512342,0.0,0.0,0.084333986,0.09104132,0.06823875,0.0890619,0.0,0.07514622,0.081630945,0.0,0.08139325,0.14394428,0.17016509,0.1375166,0.0,0.0,0.034354836,0.0,0.0,0.03524284,0.0,0.14947793,0.0,0.044154964,0.0,0.062117115,0.02519898,0.0,0.0,0.0,0.04287386
ECM1,0.030577566,0.0,0.004812966,0.058383573,0.091449365,0.061364934,0.09177578,0.0,0.068987206,0.060770445,0.0,0.08604152,0.10819083,0.12934782,0.15016419,0.0,0.0,0.032150365,0.0,0.0,0.022051413,0.0,0.11187117,0.0,0.033378027,0.0,0.07781273,0.0041913753,0.016778214,0.0,0.0,0.017553085
ECM2,0.029550765,0.0,0.0,0.060694378,0.1080503,0.062767655,0.10272601,0.0,0.07046605,0.067501634,0.0,0.09783191,0.11288793,0.13591385,0.1548813,0.0,0.0,0.04017957,0.00013257284,0.0,0.022871539,0.0,0.12471151,0.0,0.032372378,0.0,0.08550352,0.005278103,0.020900708,0.0,0.0,0.016612252
EDIL3,0.032278918,0.0,0.0069867857,0.06476339,0.1077908,0.0682545,0.107063666,0.0,0.07488958,0.06824231,0.0,0.10168938,0.11801032,0.14396447,0.17013182,0.0,0.0,0.039740004,0.0,0.0,0.024312362,0.0,0.12599428,0.0,0.037197024,0.0,0.08841332,0.007080583,0.025471065,0.0,0.0,0.016466727
EFEMP1,0.029009666,0.0,0.006156966,0.040792502,0.064349346,0.055097856,0.065914914,0.0,0.05845731,0.041534252,0.0,0.061906006,0.08319828,0.09751224,0.12015715,0.0,0.0,0.028682765,0.0,0.0,0.01848346,0.0,0.077450156,0.0,0.016873565,0.0,0.055511925,0.006749375,0.013796309,0.0,0.0,0.013632216
EFEMP2,0.033386048,0.0,0.008841431,0.06460321,0.085932,0.06566157,0.095808424,0.0,0.06842505,0.060654134,0.0,0.08833446,0.11227714,0.13673937,0.15725379,0.0,0.0,0.031364486,4.579872e-05,0.0,0.024085112,0.0,0.11554546,0.0,0.03651467,0.0,0.07428747,0.0066481736,0.015558697,0.0,0.0,0.017859895
ELANE,0.0300189,0.0,0.009555016,0.04184905,0.0938154,0.07407167,0.08517781,0.0,0.07817276,0.050227806,0.0,0.0799541,0.10870825,0.11942263,0.15955225,0.0,0.0,0.040983293,0.0,0.0,0.027722117,0.0,0.09321774,0.0,0.016380485,0.0,0.08166203,0.014181647,0.032191243,0.0,0.0,0.01631936
ELN,0.030387398,0.0,0.02188212,0.042505786,0.08258482,0.07603277,0.08065796,0.0,0.07612259,0.04376937,0.0,0.07592322,0.10444246,0.11567004,0.16693327,0.0,0.0,0.03427853,0.0,0.0,0.024998888,0.0,0.079606384,0.0,0.019922467,0.0,0.0815361,0.011111865,0.037139487,0.0,0.0,0.01732945
EMILIN1,0.02734477,0.0,0.0,0.055822074,0.11085194,0.06631764,0.10013903,0.0,0.073205374,0.066452295,0.0,0.09475036,0.117304385,0.1320174,0.15419848,0.0,0.0,0.041715816,0.0,0.0,0.024524122,0.0,0.12113872,0.0,0.026416725,0.0,0.0893355,0.009887353,0.02416376,0.0,0.0,0.020764463
EMILIN2,0.026446417,0.0,0.0,0.047575857,0.063209586,0.05378462,0.06514737,0.0,0.054196972,0.04821438,0.0,0.058626212,0.093775995,0.101771995,0.11078754,0.0,0.0,0.025650678,0.0,0.0,0.01775023,0.0,0.087631434,0.0,0.017402787,0.0,0.054006495,0.009823516,0.006780587,0.0,0.0,0.024302002
EMILIN3,0.032191765,0.0,0.006896628,0.05889795,0.10892424,0.06713355,0.10343566,0.0,0.076608196,0.064376265,0.0,0.09920855,0.113604486,0.13888086,0.16635275,0.0,0.0,0.04102958,0.00044634752,0.0,0.025228422,0.0,0.121483125,0.0,0.03374374,0.0,0.088147424,0.0055603515,0.025518395,0.0,0.0,0.013378184
EPYC,0.032278918,0.0,0.0069867857,0.06476339,0.1077908,0.0682545,0.107063666,0.0,0.07488958,0.06824231,0.0,0.10168938,0.11801032,0.14396447,0.17013182,0.0,0.0,0.039740004,0.0,0.0,0.024312362,0.0,0.12599428,0.0,0.037197024,0.0,0.08841332,0.007080583,0.025471065,0.0,0.0,0.016466727
Ecm1,0.023633223,0.0,0.0,0.041989356,0.051809296,0.03991286,0.053590976,0.0,0.041766137,0.038719695,0.0,0.04861299,0.06954023,0.0833945,0.08094902,0.0,0.0,0.024615526,0.0,0.0,0.013534413,0.0,0.071774855,0.0,0.011895632,0.0,0.04155601,0.005304806,0.0,0.0,0.0,0.021942804
Efemp1,0.055103622,0.0,0.016207125,0.05958868,0.12601373,0.10812157,0.13219392,0.0,0.105938844,0.045898534,0.0,0.118706495,0.13504271,0.19898579,0.23087522,0.0,0.0015147049,0.07102638,0.0065649664,0.0,0.054180667,0.0,0.11140933,0.008872749,0.02490707,0.0,0.09189804,0.041139513,0.027204908,0.0,0.0,0.012250903
Egln1,0.050413355,0.0,0.0,0.10397008,0.10210366,0.07873525,0.10988706,0.0,0.08335565,0.09132369,0.0,0.09948817,0.16655107,0.20100707,0.17000452,0.0,0.0,0.03653218,0.0,0.0,0.03991669,0.0,0.17672205,0.0,0.057976373,0.0,0.074448586,0.02964856,0.0,0.0,0.0,0.04418182
Eln,0.041623153,0.0,0.0009072451,0.055343583,0.09422086,0.07857219,0.09579875,0.0,0.080290414,0.0479209,0.0,0.086348355,0.113198176,0.15139493,0.16506706,0.0,0.0,0.047625385,0.000114064664,0.0,0.036602784,0.0,0.10049048,0.0,0.023223998,0.0,0.07208064,0.023892077,0.013031792,0.0,0.0,0.021320477
Emilin1,0.047719143,0.0,0.005931858,0.050227396,0.106110185,0.09065233,0.10953084,0.0,0.08851527,0.043223284,0.0,0.09733793,0.116623074,0.1661494,0.187515,0.0,0.0017135954,0.061408836,0.0036869673,0.0,0.04487129,0.0,0.096912764,0.0060917847,0.017078476,0.0,0.076159984,0.035424754,0.016723571,0.0,0.0,0.013248835
Emilin2,0.05981951,0.0,0.0,0.086680256,0.106881164,0.08339775,0.11505267,0.0,0.09057704,0.074708655,0.0,0.10505586,0.15280205,0.19791323,0.18325081,0.0,0.0,0.049778156,0.005654893,0.0,0.044303335,0.0,0.15569834,9.982474e-05,0.04556284,0.0,0.07161333,0.036705278,0.0,0.0,0.0,0.024766631
F10,0.0600683,0.0,0.020642791,0.08135026,0.057000376,0.08468534,0.0978573,0.0,0.084994756,0.057107203,0.0,0.0846658,0.14146474,0.17678738,0.17186725,0.0,0.009294086,0.02651422,0.021965016,0.0,0.039770715,0.0,0.13726747,0.0,0.051171824,0.0,0.054392464,0.0052008377,0.0,0.0,0.0,0.019980889
F12,0.029456355,0.0,0.0,0.056763813,0.10189345,0.059470043,0.09677775,0.0,0.067304485,0.061547242,0.0,0.09235524,0.1040577,0.12893412,0.14547783,0.0,0.0,0.039367247,0.0006104838,0.0,0.022237398,0.0,0.11576638,0.0,0.029554432,0.0,0.07931363,0.004279183,0.017601483,0.0,0.0,0.015323108
F13A1,0.040224478,0.0,0.025579648,0.05235625,0.109277986,0.099995874,0.10928121,0.0,0.09830883,0.049801864,0.0,0.100398764,0.1326547,0.16053505,0.21536896,0.0,0.0,0.051340688,0.0,0.0,0.04062852,0.0,0.102409944,0.0,0.02475266,0.0,0.09724371,0.025022501,0.04463121,0.0,0.0,0.019059392
F13B,0.06467219,0.00015937816,0.012254087,0.09163777,0.056999736,0.08524911,0.102357365,0.0,0.08618979,0.06395065,0.0,0.08685851,0.15392308,0.19190256,0.16874014,0.0,0.014017949,0.026217876,0.026644502,0.0,0.043504737,0.0,0.1552412,0.0,0.055899918,0.0,0.050769523,0.007122608,0.0,0.0,0.0,0.02488022
F13a1,0.058551684,0.0,0.021788592,0.060869124,0.117288455,0.106783204,0.12895249,0.0,0.10869978,0.040898174,0.0,0.11472643,0.13416572,0.202702,0.23597729,0.0,0.0041311486,0.064650685,0.0056535164,0.0,0.053244054,0.0,0.107782096,0.011507247,0.031147314,0.0,0.090932325,0.031996258,0.026448142,0.0,0.0,0.014570266
F13b,0.052469414,0.0,0.0,0.07595219,0.08454295,0.067092545,0.09857367,0.0,0.07409105,0.06242533,0.0,0.088380955,0.12604526,0.16602603,0.15350366,0.0,0.005605935,0.039603088,0.0024974812,0.0,0.03463729,0.0,0.13075697,0.0,0.037930273,0.0,0.06007624,0.027839148,0.0,0.0,0.0,0.018293891
F2,0.031608324,0.0,0.00743901,0.05795924,0.0830875,0.061314702,0.08839322,0.0,0.0663968,0.05728022,0.0,0.08245533,0.105164036,0.12667406,0.14800285,0.0,0.0,0.030160237,0.0,0.0,0.021160483,0.0,0.107027866,0.0,0.032870397,0.0,0.07309473,0.0043361075,0.015652902,0.0,0.0,0.017394215
F7,0.032278918,0.0,0.0069867857,0.06476339,0.1077908,0.0682545,0.107063666,0.0,0.07488958,0.06824231,0.0,0.10168938,0.11801032,0.14396447,0.17013182,0.0,0.0,0.039740004,0.0,0.0,0.024312362,0.0,0.12599428,0.0,0.037197024,0.0,0.08841332,0.007080583,0.025471065,0.0,0.0,0.016466727
F9,0.05879931,0.0,0.016128646,0.076491185,0.0688091,0.08815004,0.102475844,0.0,0.08831237,0.05567565,0.0,0.08936297,0.1416433,0.17883645,0.17478272,0.0,0.007736835,0.035947442,0.021922663,0.0,0.042874083,0.0,0.13594662,0.0,0.044177227,0.0,0.059136547,0.010331867,6.829109e-05,0.0,0.0,0.0206074
FAM20C,0.040587712,0.0,0.0,0.07959167,0.10109304,0.06379346,0.08430358,0.0,0.071512125,0.09495622,0.0,0.07938864,0.14597128,0.15933666,0.116100535,0.0,0.0,0.029469486,0.0,0.0,0.030991253,0.0,0.15536052,0.0,0.040853925,0.0,0.059728153,0.026969554,0.0,0.0,0.0,0.046853684
FBLN1,0.029082142,0.0,0.0,0.04010148,0.08450324,0.07189202,0.07659089,0.0,0.073388934,0.047784373,0.0,0.07130125,0.10906673,0.11099237,0.1406566,0.0,0.0,0.03876511,0.0,0.0,0.026630685,0.0,0.0922492,0.0,0.0095251445,0.0,0.07448806,0.01700745,0.025728919,0.0,0.0,0.023449287
FBLN2,0.03183486,0.0,0.002453125,0.059869695,0.104492225,0.06310439,0.10034974,0.0,0.07233144,0.065323815,0.0,0.095424056,0.11237001,0.13643621,0.15579526,0.0,0.0,0.038888484,0.0015353579,0.0,0.023683425,0.0,0.123014525,0.0,0.033129252,0.0,0.083150975,0.0045221522,0.020026332,0.0,0.0,0.014842775
FBLN5,0.026015349,0.0,0.0022748066,0.036600642,0.08707661,0.06312114,0.07576155,0.0,0.06831359,0.0450849,0.0,0.07202331,0.09415599,0.10271678,0.13415031,0.0,0.0,0.038828675,0.0,0.0,0.02266277,0.0,0.08416823,0.0,0.010951433,0.0,0.07294641,0.011401679,0.026552673,0.0,0.0,0.015973412
FBLN7,0.03285704,0.0,0.00932838,0.0642123,0.09341448,0.0679856,0.09891442,0.0,0.072279446,0.06306266,0.0,0.09222127,0.11613747,0.13948579,0.1649247,0.0,0.0,0.0333652,0.0,0.0,0.02430531,0.0,0.11741962,0.0,0.036992624,0.0,0.0813148,0.007831456,0.020662675,0.0,0.0,0.018936392
FBN1,0.029975925,0.0,0.00013845041,0.0578901,0.115233235,0.06999632,0.105121695,0.0,0.07883238,0.06810908,0.0,0.099746116,0.121787824,0.14013948,0.16655147,0.0,0.0,0.043288834,0.0,0.0,0.026436199,0.0,0.12577903,0.0,0.030325795,0.0,0.09344852,0.009830233,0.027437162,0.0,0.0,0.018282035
FBN2,0.03514132,0.0,0.009959482,0.03838451,0.10945798,0.09082633,0.09855505,0.0,0.09011998,0.041886624,0.0,0.0918365,0.11572213,0.1398027,0.18325633,0.0,0.0,0.0568042,0.0,0.0,0.038615134,0.0,0.09028758,0.0006836178,0.009221515,0.0,0.08957237,0.024312077,0.03871088,0.0,0.0,0.01857008
FCN2,0.036906514,0.0,0.012972977,0.06321409,0.11654712,0.08869597,0.115073405,0.0,0.09121027,0.06490362,0.0,0.10739799,0.1371449,0.16190344,0.20226005,0.0,0.0,0.047095183,0.0,0.0,0.03439873,0.0,0.12626854,0.0,0.03378825,0.0,0.10163701,0.017646043,0.036409564,0.0,0.0,0.02211241
FCN3,0.032278918,0.0,0.0069867857,0.06476339,0.1077908,0.0682545,0.107063666,0.0,0.07488958,0.06824231,0.0,0.10168938,0.11801032,0.14396447,0.17013182,0.0,0.0,0.039740004,0.0,0.0,0.024312362,0.0,0.12599428,0.0,0.037197024,0.0,0.08841332,0.007080583,0.025471065,0.0,0.0,0.016466727
FGA,0.03428986,0.0,0.017468616,0.060835835,0.09011042,0.07366673,0.09724714,0.0,0.0755473,0.05746642,0.0,0.09101352,0.115436904,0.13827288,0.17442335,0.0,0.0,0.033549942,0.0,0.0,0.026130933,0.0,0.108806685,0.0,0.035260543,0.0,0.08286774,0.008262441,0.026606765,0.0,0.0,0.01745439
FGB,0.033878047,0.0,0.017889548,0.058708254,0.090120934,0.07332208,0.09581865,0.0,0.07566201,0.056057464,0.0,0.09012366,0.11339832,0.13549389,0.173133,0.0,0.0,0.033914313,0.0,0.0,0.02594078,0.0,0.10600583,0.0,0.03391073,0.0,0.083076894,0.0078985635,0.027545694,0.0,0.0,0.016783731
FGF2,0.027631417,0.0,0.0,0.04055149,0.09079272,0.07209709,0.079250224,0.0,0.074244134,0.051376797,0.0,0.07382939,0.112622835,0.112546846,0.14277759,0.0,0.0,0.040224522,0.0,0.0,0.027026873,0.0,0.09561266,0.0,0.008955292,0.0,0.07880627,0.018528134,0.028332513,0.0,0.0,0.024671003
FGFBP2,0.03178963,0.0,0.0055623315,0.0644899,0.107518114,0.066901475,0.106373966,0.0,0.073701374,0.06840609,0.0,0.10102612,0.11692516,0.14263044,0.16704775,0.0,0.0,0.0396434,0.0,0.0,0.0238356,0.0,0.1260583,0.0,0.036699742,0.0,0.087492004,0.0067911483,0.024318498,0.0,0.0,0.016453292
FGG,0.040639378,0.0,0.022748655,0.065983355,0.10808213,0.087828964,0.11387637,0.0,0.09138737,0.061822984,0.0,0.1056338,0.13213463,0.16503935,0.20730917,0.0,0.0,0.042851035,0.0,0.0,0.03492155,0.0,0.12154823,0.0,0.04057738,0.0,0.09655832,0.014209561,0.033987902,0.0,0.0,0.01738145
FGL1,0.027965877,0.0,0.010066332,0.037732862,0.095587954,0.08401944,0.0837773,0.0,0.08350652,0.046091627,0.0,0.07883661,0.1180592,0.11715702,0.16955191,0.0,0.0,0.043508645,0.0,0.0,0.029114492,0.0,0.0865639,0.0,0.008130655,0.0,0.09223667,0.02052426,0.043488618,0.0,0.0,0.025728326
FGL2,0.029619504,0.0,0.0097175855,0.045469392,0.08938121,0.08153075,0.083297536,0.0,0.08110681,0.049734943,0.0,0.07664961,0.12191521,0.123732924,0.16769344,0.0,0.0,0.03778521,0.0,0.0,0.028256424,0.0,0.09224404,0.0,0.015567999,0.0,0.087574415,0.01938989,0.03647928,0.0,0.0,0.028865013
FLG,0.027634896,0.0,0.015104206,0.037763253,0.081869684,0.07241179,0.07624914,0.0,0.07248032,0.04195455,0.0,0.07278962,0.0993458,0.10600311,0.15403351,0.0,0.0,0.035583977,0.0,0.0,0.023606513,0.0,0.076660536,0.0,0.013606546,0.0,0.07904329,0.011160912,0.03567595,0.0,0.0,0.018407356
FLG2,0.030976258,0.0,0.0031485818,0.044974282,0.08763463,0.07646772,0.08180206,0.0,0.077326655,0.049589425,0.0,0.075756155,0.117658734,0.12174733,0.15232272,0.0,0.0,0.039592713,0.0,0.0,0.028430525,0.0,0.09753867,0.0,0.013505127,0.0,0.07971083,0.016986119,0.028876096,0.0,0.0,0.025674948
FMOD,0.033383884,0.0,0.012545187,0.04604913,0.09932672,0.073290795,0.09194666,0.0,0.08108937,0.049272772,0.0,0.08635715,0.10653406,0.1303066,0.16602348,0.0,0.0,0.04344477,0.0,0.0,0.029200193,0.0,0.09660901,0.0,0.02276619,0.0,0.08318387,0.012140857,0.029924888,0.0,0.0,0.012638934
FN1,0.031224158,0.0,0.025817977,0.04225192,0.08588772,0.08076674,0.08347556,0.0,0.08072916,0.043131266,0.0,0.07946321,0.10813873,0.11877841,0.17758147,0.0,0.0,0.03680125,0.0,0.0,0.026448414,0.0,0.079492055,0.0,0.019090643,0.0,0.0867897,0.013584571,0.042856034,0.0,0.0,0.01751282
FNDC1,0.032799266,0.0,0.012410982,0.06314877,0.092944466,0.0737734,0.0988256,0.0,0.075451545,0.060806364,0.0,0.0913682,0.12127554,0.14100571,0.17325263,0.0,0.0,0.033580676,0.0,0.0,0.026058212,0.0,0.11410686,0.0,0.03486651,0.0,0.08542619,0.0100869145,0.025723591,0.0,0.0,0.022172954
FRAS1,0.027782835,0.0,0.014786186,0.041718654,0.09292271,0.0761595,0.084444396,0.0,0.07776659,0.04902953,0.0,0.07938099,0.109998465,0.117422484,0.16618946,0.0,0.0,0.038218234,0.0,0.0,0.025568347,0.0,0.0873686,0.0,0.016754495,0.0,0.086797655,0.013230853,0.03907613,0.0,0.0,0.019886145
FREM1,0.029975753,0.0,0.0016313121,0.041778423,0.07637468,0.060367394,0.0715858,0.0,0.06771959,0.047575727,0.0,0.067081526,0.09727238,0.10907023,0.13055752,0.0,0.0,0.030525437,0.0,0.0,0.022325478,0.0,0.090209775,0.0,0.018600205,0.0,0.06640746,0.0034161387,0.015311513,0.0,0.0,0.018172393
FREM2,0.026489265,0.0,0.0025658878,0.043681037,0.091835454,0.07676138,0.083419055,0.0,0.07736342,0.049775228,0.0,0.07635399,0.11814079,0.118769765,0.15605202,0.0,0.0,0.038901642,0.0,0.0,0.028114852,0.0,0.09509287,0.0,0.012250261,0.0,0.085726045,0.017500635,0.031756345,0.0,0.0,0.026994172
FRZB,0.032278914,0.0,0.0069867857,0.06476339,0.1077908,0.0682545,0.107063666,0.0,0.07488958,0.06824231,0.0,0.10168938,0.11801032,0.14396447,0.17013183,0.0,0.0,0.039740004,0.0,0.0,0.024312362,0.0,0.12599428,0.0,0.037197024,0.0,0.08841332,0.007080583,0.025471065,0.0,0.0,0.016466727
FSTL1,0.033272903,0.0,0.0076932907,0.06525133,0.10431016,0.067909464,0.10519451,0.0,0.075123385,0.067091,0.0,0.0994677,0.11823044,0.14462683,0.16928813,0.0,0.0,0.038056314,0.00030656066,0.0,0.02530099,0.0,0.12584022,0.0,0.037752517,0.0,0.08601216,0.006918229,0.022498462,0.0,0.0,0.016151186
Fbln1,0.04223575,0.0,0.0,0.06457523,0.06997953,0.051783808,0.07769615,0.0,0.062218986,0.056345,0.0,0.07059285,0.10616216,0.13385797,0.12196761,0.0,0.0027558035,0.027746258,0.0,0.0,0.024736539,0.0,0.11211067,0.0,0.033048123,0.0,0.05269509,0.015548423,0.0,0.0,0.0,0.019991573
Fbln2,0.03967199,0.0,0.0,0.06095996,0.06344566,0.046282656,0.0716482,0.0,0.055489402,0.05372142,0.0,0.065069586,0.09785467,0.122499436,0.10805684,0.0,0.004381691,0.025564304,0.0,0.0,0.0208573,0.0,0.105901785,0.0,0.030009279,0.0,0.046647802,0.01430366,0.0,0.0,0.0,0.018902231
Fbln5,0.05352663,0.0,0.010366106,0.05948307,0.1354899,0.11111647,0.13135359,0.0,0.11148813,0.05328388,0.0,0.12014052,0.14466424,0.20129319,0.23331681,0.0,0.0,0.07206138,0.005405495,0.0,0.05510514,0.0,0.120552324,0.009408349,0.026063176,0.0,0.09789798,0.04006374,0.032422543,0.0,0.0,0.018711802
Fbn1,0.03501975,0.0,0.0,0.05132191,0.08304273,0.06453397,0.08146864,0.0,0.06935343,0.05261438,0.0,0.07003501,0.11306161,0.12922665,0.13498418,0.0,0.0,0.038185704,0.0,0.0,0.02822904,0.0,0.10282693,0.0,0.016599415,0.0,0.06964731,0.02136735,0.007265104,0.0,0.0,0.028594293
Fbn2,0.036180347,0.0,0.0,0.045245823,0.07402023,0.060246397,0.077329606,0.0,0.0591646,0.04173961,0.0,0.06947851,0.089500256,0.11662441,0.11958824,0.0,0.0029416527,0.042686045,0.0,0.0,0.026654445,0.0,0.0829168,0.0,0.010566507,0.0,0.052717138,0.024456749,0.0,0.0,0.0,0.015431326
Fga,0.052563146,0.0,0.018961443,0.08573774,0.11610599,0.10188757,0.1371679,0.0,0.10103097,0.058898006,0.0,0.12024392,0.15016635,0.21588491,0.23504758,0.0,0.0,0.055168945,0.0035236962,0.0,0.051306035,0.0,0.13889642,0.0,0.043247856,0.0,0.09499032,0.029829742,0.019625228,0.0,0.0,0.026661923
Fgb,0.041431807,0.0,0.012129951,0.07967957,0.08597683,0.07550592,0.10683588,0.0,0.078023516,0.056357488,0.0,0.0934641,0.12577301,0.17224836,0.18106765,0.0,0.0,0.03525187,0.0,0.0,0.035344314,0.0,0.12395088,0.0,0.04126168,0.0,0.07747501,0.015074069,0.006462276,0.0,0.0,0.028444799
Fgf1,0.049740374,0.0,0.0,0.09387615,0.11134389,0.085039444,0.110408664,0.0,0.09140129,0.08775698,0.0,0.09863235,0.16770345,0.20163926,0.1752521,0.0,0.0,0.042172436,0.0,0.0,0.044151396,0.0,0.16581616,0.0,0.050094448,0.0,0.08046722,0.032380857,0.0,0.0,0.0,0.04748413
Fgf13,0.0407334,0.0,0.010805793,0.07871193,0.076406434,0.06799338,0.09931226,0.0,0.07005817,0.053295065,0.0,0.08796538,0.11535147,0.16129173,0.16479203,0.0,0.00030832086,0.031669214,0.0,0.0,0.03177849,0.0,0.119455166,0.0,0.040865965,0.0,0.06774608,0.011830654,0.0,0.0,0.0,0.024719547
Fgg,0.05327166,0.0,0.015891682,0.08758024,0.11847781,0.104000755,0.1378272,0.0,0.10307272,0.062145635,0.0,0.120721646,0.15639688,0.21990925,0.23663124,0.0,0.0,0.055383395,0.002706401,0.0,0.052372564,0.0,0.14394581,0.0,0.044545554,0.0,0.09686023,0.031625763,0.018868785,0.0,0.0,0.029502038
Fmod,0.051146954,0.0,0.0,0.08886605,0.10554428,0.08715056,0.11563432,0.0,0.09191424,0.07495999,0.0,0.10259471,0.1552174,0.20161696,0.19383727,0.0,0.0,0.043569185,0.0,0.0,0.044531032,0.0,0.15166125,0.0,0.048852272,0.0,0.08209791,0.028548831,0.0,0.0,0.0,0.036785275
Fn1,0.05652226,0.0,0.015589368,0.09203604,0.12272909,0.107561395,0.1422493,0.0,0.10719909,0.06585092,0.0,0.12515594,0.16274218,0.23071483,0.24481139,0.0,0.0,0.056894112,0.004622816,0.0,0.055327665,0.0,0.1509979,0.00041610934,0.04936093,0.0,0.09826859,0.033290528,0.016293317,0.0,0.0,0.029883146
GAS6,0.03815615,0.0,0.0,0.061565645,0.067761384,0.0651563,0.0791166,0.0,0.064917274,0.054253977,0.0,0.07061683,0.114906624,0.13209598,0.13008483,0.0,0.0,0.02931971,0.0010187887,0.0,0.026630167,0.0,0.11222207,0.0,0.027430223,0.0,0.055055875,0.012496917,0.0023599165,0.0,0.0,0.024868328
GDF10,0.072133504,0.0013620472,0.017791694,0.09674413,0.046977043,0.08824238,0.10370055,0.0,0.08854314,0.062369775,0.0,0.08692745,0.15776758,0.20183991,0.17193583,0.0,0.021702994,0.023341991,0.034791026,0.0,0.046612673,0.0,0.16047055,0.0,0.06210123,0.0,0.0437364,0.0028963117,0.0,0.0,0.0,0.022631925
